"","X1","X2","X3","occ1990dd","year"
"1",-0.181370189783839,0.844860423397359,3.3901540704101,4,1940
"2",0.781861135511577,0.481630843794218,2.15259571713939,7,1940
"3",-0.0294455260831516,-0.0695612262254411,3.69675864911006,8,1940
"4",0.641892330548986,-3.9963962899984,3.09376909542299,9,1940
"5",2.24510694242819,1.76909709425202,3.99934840833885,13,1940
"6",-3.36387428292594,1.73591883196466,3.76189202218573,14,1940
"7",-1.93399534338827,1.83941895428951,2.92575832899097,15,1940
"8",-1.0869511002847,-0.190212892866401,1.34494550813405,18,1940
"9",-0.780748010557355,-1.63126763210272,2.62286098011537,22,1940
"10",-2.87688558662848,0.843221656244422,1.11363370924923,23,1940
"11",-5.80174691196702,-0.651021554916885,0.131752145898138,24,1940
"12",0.0851724007966376,-0.890970717340808,2.20735676062744,25,1940
"13",0.74696570960527,0.991996867132224,3.80073820771164,26,1940
"14",-4.53046978012443,-0.100237658134384,1.02623314933129,28,1940
"15",-4.3841097779064,-0.114449683968552,0.618433700148333,29,1940
"16",-0.639463759466807,-4.76863083469391,1.55758032826626,33,1940
"17",-2.13635956864392,0.38782403344007,2.01623319022308,34,1940
"18",-2.80539610101462,-2.73346623032979,1.26844772385391,35,1940
"19",-4.77341757105857,1.30199302456985,0.24120279582222,36,1940
"20",-0.52434885672072,-1.63013188250864,0.45157114220391,43,1940
"21",1.37952838195003,-5.72921612436353,1.28518877255534,44,1940
"22",6.31279826458863,-6.12433992952501,2.94376618157119,45,1940
"23",3.2482203772231,-16.1410889106768,-0.996728119001821,47,1940
"24",1.11469161778241,-0.854087417861258,0.572563830347226,48,1940
"25",0.0278386184139652,-4.31697780195047,0.0100734417093582,53,1940
"26",2.58626569594884,-7.10834919280154,0.71806830336803,55,1940
"27",4.06980895097194,-5.28495965671529,2.13462002877626,56,1940
"28",3.27133651059701,-8.81008445434426,1.1243001502913,57,1940
"29",2.31174688896547,-5.17286479193172,0.924705397164489,58,1940
"30",13.5935432636223,-13.3469479559897,-0.496689025795119,59,1940
"31",-1.99590189899619,-1.58739512108302,0.64821616913731,64,1940
"32",3.83252987408756,7.30203095220012,1.51177194190549,65,1940
"33",-1.78937197872342,0.842947806624901,1.63890748565691,66,1940
"34",-5.76724494563745,0.996942349687484,8.27028654494894,68,1940
"35",2.26848416335253,-3.04705851093357,0.97568254504527,69,1940
"36",-1.15570187543783,-0.805816620178854,1.48025449631644,73,1940
"37",-1.83470112557018,-4.23830260064642,1.83164809727473,75,1940
"38",-0.778737727758741,-5.29449749584499,-0.827686934208199,76,1940
"39",-0.102831638815214,4.42108185800308,4.2056136420196,77,1940
"40",-0.880182567142126,0.550079848957514,1.58172531424972,78,1940
"41",-4.15277007610667,1.04208371361203,1.50890328256354,79,1940
"42",-4.63006322816652,-0.635896600547526,-0.567465267859253,83,1940
"43",-2.91071155719517,-0.0530915678519178,2.98363287779936,84,1940
"44",-4.40453698259763,-0.481189531140868,0.57068981625339,85,1940
"45",1.64220359139023,6.1651926726161,5.94989160350069,86,1940
"46",-4.91274113050295,0.276969044383266,1.23716454369503,87,1940
"47",-3.71070211499546,-2.50080125792106,2.24477850095249,88,1940
"48",-7.02322236310302,-1.12520532687877,-0.541401149739597,89,1940
"49",-4.98499121981052,0.435963648288104,1.17389770968956,96,1940
"50",-4.16945641393157,-0.508192403898879,1.18210628158013,97,1940
"51",-2.19135985618398,-8.41821475544814,-2.36709444368227,99,1940
"52",2.20785237224265,3.21501308090968,2.1012805855852,103,1940
"53",-4.53400158193198,0.0745561017044559,1.84409450674192,106,1940
"54",-2.11284962102761,1.49622347910051,4.61792188860714,154,1940
"55",-1.62977979582348,0.447665865979644,4.12223010595621,155,1940
"56",-3.27304765343789,2.25742320586281,3.68790931931817,156,1940
"57",-3.54772145776793,-0.108279171178615,0.277977247733633,157,1940
"58",-1.97772098441215,2.29485185918339,4.25257476953745,159,1940
"59",-5.58810126272963,0.397014167542257,0.31681215904306,163,1940
"60",-6.62804069508733,-0.776825217040592,0.0849443402763595,164,1940
"61",-0.573327274043718,-2.80160143725781,5.36895567968571,165,1940
"62",4.53435691183707,-0.337891582690879,8.36800048745713,166,1940
"63",1.02119679459376,2.36726627265027,4.96771617174797,167,1940
"64",-3.69794098383227,3.33146229922421,8.04709028163928,169,1940
"65",9.22126981091865,-12.226060988028,2.76050445750618,173,1940
"66",-5.55432682817286,0.457612504254371,0.571823330111426,174,1940
"67",-3.88283026292673,1.13318109403563,1.82734160945769,175,1940
"68",-6.13909773261668,2.12248276165296,-0.862928642011252,176,1940
"69",-2.36960943750366,1.34266132384773,2.60358230178406,178,1940
"70",-1.17950707326119,1.44800014661951,4.90534310890816,183,1940
"71",-4.23425326348579,1.83462448365668,3.25197701101212,184,1940
"72",-2.64240029609981,-1.93454237336115,1.02834738258943,185,1940
"73",-2.49571459209767,1.49067968808996,3.06427136976196,186,1940
"74",-3.23081755964795,1.459595208562,1.65338894176224,187,1940
"75",-3.91308084704516,0.235314069152635,0.0363179571434007,188,1940
"76",-3.81660068959723,-0.350363125607038,0.679555786881917,189,1940
"77",-3.15061387582763,1.59038956745001,2.94320763221668,193,1940
"78",-0.912056286297003,1.69465711631643,5.61032916035928,194,1940
"79",-2.4671757515974,-1.53710011516098,2.14044516640328,195,1940
"80",-4.7121673056596,3.11216177441383,0.854084564821151,198,1940
"81",-4.88374697718292,-0.0196926948658391,0.39099636509371,199,1940
"82",-5.55452116894332,-0.166531273429014,1.63296813243698,203,1940
"83",-5.30697390753838,1.15613024395296,0.20071462781581,204,1940
"84",-3.73776106898044,-0.903164886138094,1.23716846875968,205,1940
"85",1.47783366803927,1.83505031580738,9.38251286873199,206,1940
"86",-6.12749722043161,1.16765666922141,1.19026223829514,207,1940
"87",-2.33763406349036,-6.40349490594945,1.08731069614306,208,1940
"88",3.53178368282076,-9.12590852608954,0.396810399760804,214,1940
"89",-0.858996891712739,-6.67023165935953,0.55099669199988,217,1940
"90",-1.67332776516523,-0.265483211435708,1.48307012833472,218,1940
"91",-3.72090827086244,1.76407640371479,4.57751120277567,223,1940
"92",-3.59980908441609,-0.519740169079763,0.788585183441971,224,1940
"93",-3.04096510814944,0.800825305304076,2.46935273614596,226,1940
"94",-1.60563547107147,1.88748179770738,1.44289412247961,227,1940
"95",-3.63332727621664,-1.70744751816175,0.746122241284044,228,1940
"96",2.57411985631353,-3.61992517002858,2.52602792297026,229,1940
"97",-3.33829464983675,-10.1170855035962,-0.805531568684421,233,1940
"98",-1.81767606059397,-1.34945208904108,2.0612236430116,243,1940
"99",-4.84295309998559,0.414190723901724,0.765936106146463,253,1940
"100",-2.38131704413159,-0.974901435495674,1.67959136359558,254,1940
"101",-0.760899162121229,0.830536975148356,2.83010834047985,255,1940
"102",-1.22570674152668,1.01901359604106,3.43404998588167,256,1940
"103",0.802543786048398,-4.47640608229053,2.36416640400401,258,1940
"104",-6.00163145089622,0.552640114790349,0.0657353202963762,269,1940
"105",-5.08427641652706,-0.110547703605001,0.515733686615352,270,1940
"106",-2.83148644466204,-0.296290627127308,2.07436496576765,274,1940
"107",-4.74174292507926,-0.321275596544561,0.4460895091605,275,1940
"108",-4.82215238915765,1.18853146808031,1.52513007436319,276,1940
"109",-3.37835060856583,-0.607521277603346,1.22014813246294,277,1940
"110",-5.05738498090475,0.926000322776267,0.499852350462891,283,1940
"111",-0.272846735388806,-0.21637638494027,3.5235597884395,303,1940
"112",-6.86487903575447,-1.85706522684075,-0.931120913895543,308,1940
"113",-4.06475275083923,1.19099281507949,2.55969861200832,313,1940
"114",-3.64910658337573,0.918166375417937,4.56956446455473,315,1940
"115",-4.89313198048182,1.57382257587587,1.68329442282986,316,1940
"116",-5.92534113315378,0.741275542854249,0.0522848032859469,317,1940
"117",-0.103535381944092,-5.04584616005864,1.17485730009493,318,1940
"118",-5.426145362909,0.884638453784665,1.78090231355382,319,1940
"119",-3.79760253944451,-1.59854898189545,1.17604354060661,326,1940
"120",-2.85168798662651,1.45214240830334,6.78355142051674,328,1940
"121",-0.11682829396442,1.15675601526241,2.94576691257584,329,1940
"122",-5.56604267482966,0.707777523552625,2.74515864606141,335,1940
"123",-3.39693889689686,0.734260632151093,2.49300517975647,336,1940
"124",-4.94111092340509,-0.071537907014239,1.23178055845498,337,1940
"125",-0.706967590070853,-2.96181914622748,1.92804428730199,338,1940
"126",-2.90579734802289,-1.65626872006444,2.77691393269619,344,1940
"127",-5.64042680442205,-1.14476923597672,-0.0598621844900923,347,1940
"128",-3.48621093594054,0.316860002790573,3.90708388432739,348,1940
"129",4.19296073156045,7.77505065176738,10.1854602791335,349,1940
"130",1.42585907483247,-13.6281426077204,-0.758649618428099,354,1940
"131",0.100481143630861,0.692922429620021,4.246885804144,356,1940
"132",-1.03418201621603,-2.3721594812779,2.82146044457758,357,1940
"133",-5.40060842599637,0.52495025585938,0.328594972531711,359,1940
"134",-6.25849831278279,0.174688818922256,-0.421962294055135,364,1940
"135",-2.46621001060378,-1.27570882927832,1.75218157628021,365,1940
"136",-1.03795878964177,-1.52980199439601,2.64283551671287,368,1940
"137",-4.12032929520428,-0.698519244671951,0.532299212192013,373,1940
"138",-4.59172231538453,-0.0410268659078259,0.173519596895109,375,1940
"139",-2.32871674615094,-1.25126103193572,3.04689615481286,376,1940
"140",-2.73824449677368,0.490772056738842,1.19068532531395,377,1940
"141",-3.88247549903757,-0.271848614637344,0.492067698759875,378,1940
"142",-3.34536882470028,0.60316588248587,3.48120912510818,379,1940
"143",-4.82426377407431,-2.45092095005503,-0.282665869964005,383,1940
"144",-4.09917851936362,1.57581960683505,1.32179429781335,384,1940
"145",-0.616083850909202,-1.53338339570887,2.45185128704549,385,1940
"146",-4.36105297904302,1.36856909560551,1.0436357480415,386,1940
"147",-1.53578159050686,2.01546448665839,3.57456615001756,387,1940
"148",3.90503885648357,-8.21557212970655,6.12199730711394,389,1940
"149",-7.14480995211399,0.63279607771682,0.589652798970853,405,1940
"150",-6.13074300094885,0.384533318429908,-0.299518209680885,408,1940
"151",-4.81383394061737,0.856391669360046,-0.0629720495361285,417,1940
"152",-3.7760616911983,0.285965604134426,1.01042473044144,418,1940
"153",-4.13093414469174,1.1558682598254,1.16413405825967,423,1940
"154",-4.62287107413336,0.154222749724362,-0.886865653982673,426,1940
"155",-1.49163778322061,1.11007528873323,3.68141652821816,433,1940
"156",-4.8369174359141,0.70877575055329,1.44069993598032,434,1940
"157",-3.99388433034759,1.66365938921101,3.28124232678912,435,1940
"158",-5.2528559367283,0.871160731232802,1.69782438012709,436,1940
"159",-2.73672934916934,2.77408185478264,2.72648534233392,439,1940
"160",-5.4407022883721,0.529223906587583,1.6926978254531,444,1940
"161",-4.92281798030209,1.32943539914731,1.41464579645459,445,1940
"162",-3.70175017422954,1.34830400047577,1.66684673291383,447,1940
"163",-6.79908629225308,1.06817593755989,1.79529007424354,448,1940
"164",-0.539328245866042,-2.36815496007687,-0.0969090634652683,450,1940
"165",-6.45895826688354,-0.659806547967286,0.314299756784925,451,1940
"166",-5.91125528856671,-1.68373622412651,0.497035560993847,453,1940
"167",3.27689481579273,5.43558929489075,12.3317614734316,455,1940
"168",-5.30080023940246,-2.78842816695731,-0.492117418198111,457,1940
"169",-3.9859726851266,0.556353167192256,1.3551140617589,458,1940
"170",-4.19982705895559,-0.132186091977057,1.76160843653658,459,1940
"171",-3.95509126246975,-0.178548300208561,1.81002392569357,461,1940
"172",-3.39078888909212,-1.88846062216123,0.69506725138966,462,1940
"173",-5.44702890189277,-1.3454442272393,0.334388550525989,464,1940
"174",-2.86629399033523,-0.729844966885472,1.49204003487049,466,1940
"175",-0.665074655265119,-1.42574545667173,2.09940117008017,467,1940
"176",-5.70960553955496,2.0213716867679,2.49011771139822,468,1940
"177",-4.37494094943818,2.25092336876217,0.904951556307164,469,1940
"178",-5.32561846783515,-1.41817625127621,-0.100740098844368,470,1940
"179",-6.42906187808603,1.19837899225553,-0.610646086527451,472,1940
"180",0.650955393049528,0.0558261713401089,3.35240019993301,473,1940
"181",-4.71874655463159,0.00464141895745669,1.43190799925162,479,1940
"182",-1.69912467860486,-2.62013164766416,3.74825348068988,488,1940
"183",-2.47678718932981,2.22979736559843,1.6683797538813,489,1940
"184",-6.16354706994861,0.475747272279125,-0.0511665178016575,496,1940
"185",-3.86686167688456,0.0711016758863707,2.44379422906421,498,1940
"186",-2.79361518561587,-1.39533365497311,1.18441162916371,503,1940
"187",-1.41499267469254,-2.89729271507423,1.17492299274761,505,1940
"188",9.27660563357608,-20.1428033990934,3.68574164923819,507,1940
"189",-1.60953582037873,-6.18377411172265,1.11648852659439,508,1940
"190",-7.15098578099196,0.801132873043168,-1.10340233677044,514,1940
"191",-0.955155307599595,-3.98461332524414,3.27842935740222,516,1940
"192",-2.66471516234689,-4.30259790895153,0.731141820776269,518,1940
"193",-5.74157271911504,-3.0060531865941,0.836904715861971,519,1940
"194",-2.62047188886324,-1.50657183571616,0.408372152277481,523,1940
"195",-2.54442220358422,-4.01615385981896,2.16914623003004,525,1940
"196",-5.77676367169638,-0.959872054096429,-0.112294187896299,526,1940
"197",-3.11906137337021,-5.18786517597602,0.143699431752942,527,1940
"198",0.769842552453734,-7.49303538431534,1.64565577523966,533,1940
"199",-4.28562385448393,-1.28892338078875,0.788358796318988,535,1940
"200",-3.87303390554343,-3.61432136377261,0.83001878050439,536,1940
"201",0.635873732686492,-4.19371345245831,5.30384287375344,539,1940
"202",-4.37084835099547,-5.94762731349378,-0.487197174418867,543,1940
"203",-4.69068544046557,2.20939310428132,3.30287253627427,544,1940
"204",-3.47117893138343,-2.23695681405802,1.63638378516522,549,1940
"205",-3.12288650610051,-4.20860008419248,0.727711914893953,558,1940
"206",-4.38975687017466,-0.846181059538105,0.865181050382694,563,1940
"207",-4.15640552010214,-3.68791979730422,-0.090845695008472,567,1940
"208",-7.30576242846625,1.28441425556001,-0.0819302527375121,573,1940
"209",-1.026600976289,-11.4780823145678,-1.78088735738457,575,1940
"210",3.29082649116072,-2.35838327082448,5.45796358371138,577,1940
"211",-3.25633348718898,-0.0355302937950824,2.23613919014056,579,1940
"212",-6.87764694871459,-0.42057216469785,0.528781538587667,583,1940
"213",-4.4933549842608,-4.70962507879,-1.42246813074442,584,1940
"214",-1.41980840446239,-6.14899376806632,0.811378262127621,585,1940
"215",0.629158022223738,-4.35761218707356,4.8994954901883,588,1940
"216",-3.60884839214249,0.960100801234745,1.11783293009924,589,1940
"217",-0.96171077774496,-3.12552009312402,1.02913268469344,597,1940
"218",-2.9247355868681,-0.556881951661696,1.62724339889489,598,1940
"219",-4.63042871320626,0.396062992019952,0.178020943037835,614,1940
"220",-1.48512330922896,0.709751560127889,2.0735961633949,615,1940
"221",-3.89831076783423,1.7088084280823,1.58704906690446,616,1940
"222",-7.65794190659043,1.17152246856569,-1.2317284566417,617,1940
"223",-2.98558959142713,-2.59948751216163,1.61386981608544,628,1940
"224",-2.63819014214442,-5.29171888434665,0.738768329302603,634,1940
"225",-2.72635361725371,-7.62050165253121,0.417324234587087,637,1940
"226",-3.92662766360581,-5.84348452671772,0.807012931300155,644,1940
"227",-1.11120397493717,-0.852234932837431,1.41608738279332,645,1940
"228",-3.8062635324782,-2.1037504707459,1.12872562729701,647,1940
"229",-5.34338631926023,-0.566179408321151,0.0981169587730163,649,1940
"230",4.87013383110627,-13.4436130766143,4.12962148331729,653,1940
"231",-4.25219404752597,-4.3173823101764,-0.211781413038273,657,1940
"232",0.377323758358007,-8.15890848163935,5.20600522539228,658,1940
"233",-5.82689029228606,0.282750692462757,0.975312340745828,666,1940
"234",-2.83062063028135,-3.26054779879711,1.95951155007983,668,1940
"235",-4.05868512434295,-2.10162475635043,0.363896278167829,675,1940
"236",6.69137374669745,-1.65746160478526,5.62155779828896,677,1940
"237",-4.19113336404721,-1.67553196171222,0.180751698484524,678,1940
"238",1.58178260814432,-11.428229658611,1.84274101382399,684,1940
"239",-5.53739256612828,-0.90400017914788,0.0848434334244498,686,1940
"240",-5.34109760626331,0.286932310939414,1.91405548405121,687,1940
"241",-6.04260860172775,-0.315960783038874,-0.390051821663472,688,1940
"242",0.475278433979022,-3.25184157104147,2.0622882859619,696,1940
"243",-2.1299848088812,-5.30275969631739,2.68179293590854,699,1940
"244",-2.02546804705386,-7.25859194721914,1.57427602088856,703,1940
"245",-3.49937655017305,-2.12384838320447,1.40629500512443,706,1940
"246",-2.58196189560355,-2.63656868240299,1.97074281860176,707,1940
"247",-2.6121588733486,-6.53651584670783,-0.0538611519440583,708,1940
"248",-4.63142704925463,-3.58008219008973,-0.221845442704506,709,1940
"249",-4.53233077814305,-0.363109513493255,0.563463784870845,713,1940
"250",-5.65754631304255,-2.16761861064366,-1.19779775816432,719,1940
"251",-3.29870674620615,-3.54647180442783,1.49799300399707,723,1940
"252",0.617891538902472,-2.87466426692424,6.67752603453407,727,1940
