"","PC1","PC2","PC3","occ1990dd","year"
"78",-0.909231842891702,1.70015049234214,5.62114714340908,194,1940
"79",-2.46933196654961,-1.53959166331168,2.14428674843909,195,1940
"80",-4.7172361433408,3.11659918060543,0.853348980645202,198,1940
"81",-4.89032140077392,-0.0221874749151525,0.390178814096755,199,1940
"82",-5.56283434315706,-0.170280468604674,1.63336985701764,203,1940
"83",-5.31632003273529,1.15528171807003,0.198724066618663,204,1940
"84",-3.73634383165264,-0.905000309090495,1.23830825193164,205,1940
"85",1.48140478753717,1.84054328093921,9.40061479318857,206,1940
"86",-6.13593680242087,1.16502024006241,1.19090709784295,207,1940
"87",-2.34073271348503,-6.41309124220902,1.08775241006179,208,1940
"88",3.53708391800456,-9.13574422417068,0.396046633819644,214,1940
"89",-0.859836130535037,-6.68023413511276,0.549884638277755,217,1940
"90",-1.67552582244405,-0.266410710730285,1.48371002153194,218,1940
"91",-3.72389740525361,1.76415536224463,4.5843764622435,223,1940
"92",-3.60398536678591,-0.521928576368024,0.78982220194478,224,1940
"93",-3.04355321288581,0.800641179114649,2.47392996946563,226,1940
"94",-1.61016415442623,1.8936653711694,1.44620985429651,227,1940
"95",-3.63925458980843,-1.71300083709649,0.745220915563689,228,1940
"96",2.58022422323233,-3.61968042169371,2.53315953893784,229,1940
"97",-3.34501216330049,-10.1321440026849,-0.808640916368025,233,1940
"98",-1.81972898361947,-1.35255123344834,2.06468119937732,243,1940
"99",-4.84808312687081,0.413082890046074,0.767338896563415,253,1940
"100",-2.38348213124201,-0.977234782584902,1.68329856484354,254,1940
"101",-0.758829376441656,0.831746583926483,2.83798423641272,255,1940
"102",-1.22475470841767,1.02069190135423,3.4415726464663,256,1940
"103",0.805027794674479,-4.48172535449803,2.36914253127237,258,1940
"104",-6.00938400470245,0.550276326812391,0.0637969394521793,269,1940
"105",-5.09027513202,-0.112963039660785,0.515379918269332,270,1940
"106",-2.83369640239199,-0.297092136439895,2.07868640499624,274,1940
"107",-4.74784432924647,-0.32351427497773,0.444592881672758,275,1940
"108",-4.82866621815558,1.18806963305222,1.52600655117262,276,1940
"109",-3.3810578990749,-0.609332679063822,1.22244148015631,277,1940
"110",-5.06463125901218,0.923542784798761,0.49899020105323,283,1940
"111",-0.272510690738171,-0.217614631363749,3.53029401560527,303,1940
"112",-6.87589277130358,-1.86434653957884,-0.93491160853535,308,1940
"113",-4.0710587576481,1.19042712768914,2.56409953813031,313,1940
"114",-3.65464536306268,0.916303082724939,4.57712419835889,315,1940
"115",-4.89910970510721,1.57541639426064,1.68565428853242,316,1940
"116",-5.9347034666432,0.739676673521841,0.0491936452558679,317,1940
"117",-0.103918547462181,-5.05516857558202,1.17655422297356,318,1940
"118",-5.43488545613374,0.881406731699045,1.78192931419705,319,1940
"119",-3.80241447632228,-1.60364729036351,1.17756531149008,326,1940
"120",-2.84967339619616,1.4563849761444,6.7938369785884,328,1940
"121",-0.119465490355003,1.1593086075073,2.95071908324378,329,1940
"122",-5.5760520016144,0.703685371612081,2.74801737318901,335,1940
"123",-3.40224551307568,0.732253237930107,2.49802704691323,336,1940
"124",-4.94970264600164,-0.0756398277926289,1.23254534980582,337,1940
"125",-0.707681996055942,-2.96728764184449,1.92920111298039,338,1940
"126",-2.91055643325933,-1.66162784482321,2.78032582171221,344,1940
"127",-5.6479913449942,-1.14975903480628,-0.0618742347311831,347,1940
"128",-3.49153533923026,0.314333253251451,3.91242585093439,348,1940
"129",4.20697741918305,7.79448887626774,10.2188320113974,349,1940
"130",1.42749715249792,-13.6536260102502,-0.76635576504571,354,1940
"131",0.103074988856806,0.697384347432036,4.25738476014002,356,1940
"132",-1.03320882712853,-2.37556129601969,2.82747014899642,357,1940
"133",-5.40764537430736,0.523293205884103,0.327552974137352,359,1940
"134",-6.26755071333648,0.171695119945966,-0.424971242180948,364,1940
"135",-2.46909161020579,-1.28004807099745,1.75474029887211,365,1940
"136",-1.03881219466544,-1.53135953226189,2.6494574037888,368,1940
"137",-4.12590299912258,-0.702520699154237,0.531909456861784,373,1940
"138",-4.59886123317848,-0.0438935829168695,0.171978800110771,375,1940
"139",-2.33199367813362,-1.25600675708794,3.0537444060905,376,1940
"140",-2.73807840077446,0.493330812450819,1.1917234464786,377,1940
"141",-3.88733178309463,-0.273681828005801,0.492796105474976,378,1940
"142",-3.35092923793191,0.601007867661739,3.48683533416403,379,1940
"143",-4.83136284167281,-2.45727778989718,-0.286421801521109,383,1940
"144",-4.10378268807452,1.57637932465724,1.32498652132524,384,1940
"145",-0.617981494418266,-1.53648469753393,2.45457577790593,385,1940
"146",-4.36711121188871,1.36680416299268,1.0419620285907,386,1940
"147",-1.53692709766062,2.02036593577052,3.58208775761646,387,1940
"148",3.91373701126049,-8.22676639494773,6.13682731005518,389,1940
"149",-7.1561273764416,0.628703940696114,0.588570461274571,405,1940
"150",-6.13831612645737,0.381601410797871,-0.301201395120289,408,1940
"151",-4.82436234906889,0.850326004923979,-0.0661817164224233,417,1940
"152",-3.78186456188205,0.283056208727647,1.01153369491898,418,1940
"153",-4.13609258206821,1.15559680893191,1.16265648829077,423,1940
"154",-4.63126540277614,0.151294288914798,-0.891232551860503,426,1940
"155",-1.49314842707602,1.11246442985914,3.68794212764882,433,1940
"156",-4.84434684669567,0.705908573717364,1.44205549856211,434,1940
"157",-3.99805532563581,1.66554757523619,3.28630085616503,435,1940
"158",-5.2596842829339,0.870198489238658,1.69966545727187,436,1940
"159",-2.73905211721085,2.77947857389893,2.73067950461864,439,1940
"160",-5.44955425655275,0.526201133358477,1.69351750807815,444,1940
"161",-4.93048192464226,1.32758489089059,1.4149874670425,445,1940
"162",-3.70787659782971,1.34789584689246,1.66879364904354,447,1940
"163",-6.80836870131049,1.06672427585989,1.79752110019959,448,1940
"164",-0.544560697471259,-2.37655285921563,-0.0973516363098137,450,1940
"165",-6.46873149452869,-0.665448429086283,0.313694496093649,451,1940
"166",-5.91966708154032,-1.69022658239563,0.496444384580649,453,1940
"167",3.28888595316843,5.44815980193322,12.3598318074173,455,1940
"168",-5.30666119441571,-2.79791601254064,-0.495046884724359,457,1940
"169",-3.99048478243951,0.554706980087971,1.35595131373486,458,1940
"170",-4.20364947918059,-0.135080288574542,1.76370931272638,459,1940
"171",-3.95965202121474,-0.18182983959261,1.81311336340055,461,1940
"172",-3.39520592712638,-1.89438918924107,0.698123416505772,462,1940
"173",-5.45600919260437,-1.35148381113565,0.333531429720616,464,1940
"174",-2.86963434009664,-0.732172816628341,1.49326196138163,466,1940
"175",-0.66193587041935,-1.4299339819901,2.10473531893267,467,1940
"176",-5.71615707685418,2.02379321519668,2.49339186924883,468,1940
"177",-4.38296182212298,2.25102363657296,0.906783169878151,469,1940
"178",-5.33256138799803,-1.42241916028531,-0.104052924504211,470,1940
"179",-6.44151081309911,1.19556294991702,-0.612426681217186,472,1940
"180",0.652432973594605,0.0573226216852102,3.35785144840192,473,1940
"181",-4.72384513361022,0.00138794436968283,1.4339388571065,479,1940
"182",-1.69896049769985,-2.62371826957642,3.75676330841134,488,1940
"183",-2.4805665668588,2.2349741496118,1.66925165418372,489,1940
"184",-6.17494016176231,0.472093374968798,-0.0532770337889974,496,1940
"185",-3.87179747220958,0.0702692843600005,2.44717102516268,498,1940
"186",-2.79703668292518,-1.39915201134742,1.18595165656867,503,1940
"187",-1.41573925717924,-2.90139947633997,1.17646758195356,505,1940
"188",9.29573805606874,-20.1657672268958,3.69300543017693,507,1940
"189",-1.60985106135884,-6.19263065057756,1.11750666249023,508,1940
"190",-7.16267149142449,0.797931901810955,-1.10885277177093,514,1940
"191",-0.952724190388346,-3.99044309171051,3.28747533806772,516,1940
"192",-2.66649202028503,-4.30929077685735,0.731721490002807,518,1940
"193",-5.74759382645173,-3.01452588316454,0.837200668494143,519,1940
"194",-2.62556428150991,-1.51344393903365,0.405215877813635,523,1940
"195",-2.54486255575807,-4.02065256379793,2.17398546404291,525,1940
"196",-5.78530316175623,-0.963792263089595,-0.11305056500405,526,1940
"197",-3.1217483994465,-5.19575881971994,0.141704554414647,527,1940
"198",0.771834461430952,-7.50422013850267,1.64696703439354,533,1940
"199",-4.29157418645143,-1.29319271822307,0.787618182162295,535,1940
"200",-3.87687652457148,-3.62164225079661,0.830243869275105,536,1940
"201",0.641258211105217,-4.19735169027195,5.31429631063739,539,1940
"202",-4.37607819111078,-5.95984540111017,-0.489134343161964,543,1940
"203",-4.69402802715357,2.21036380943219,3.30859521203129,544,1940
"204",-3.47434031687576,-2.24174557228128,1.63846360201427,549,1940
"205",-3.12703928554206,-4.21733257924685,0.727268194907321,558,1940
"206",-4.39407558848043,-0.850313675868099,0.866123635674043,563,1940
"207",-4.16100618829076,-3.69664838776916,-0.0923747632184093,567,1940
"208",-7.31643656788956,1.28212105824578,-0.0862839688919121,573,1940
"209",-1.02741541615493,-11.497722745196,-1.79275672272196,575,1940
"210",3.29788748028339,-2.36355857744895,5.46902416999189,577,1940
"211",-3.26135846762596,-0.037919768848005,2.24010133051046,579,1940
"212",-6.89088855022541,-0.426702210139284,0.529579244020619,583,1940
"213",-4.49875161150074,-4.71782880312296,-1.42639239962736,584,1940
"214",-1.42071877772812,-6.15973319835896,0.812644333022249,585,1940
"215",0.635279345484622,-4.35973873285348,4.91448032166849,588,1940
"216",-3.61405020954622,0.959698946160805,1.12082771367141,589,1940
"217",-0.96301359518467,-3.13425064644765,1.03058824160206,597,1940
"218",-2.92405244085766,-0.558512773105363,1.62620730834794,598,1940
"219",-4.64253441161791,0.390499531535659,0.176121724038619,614,1940
"220",-1.48773132976397,0.70901609809708,2.07934588877826,615,1940
"221",-3.90259227627018,1.71189095589776,1.58729231342762,616,1940
"222",-7.67001168573665,1.16894988844113,-1.23703388377115,617,1940
"223",-2.98902163336977,-2.60532580269576,1.61634550004767,628,1940
"224",-2.64101926977969,-5.30055114236401,0.739081262084443,634,1940
"225",-2.72887346186419,-7.63276664517731,0.415823437024291,637,1940
"226",-3.93058680468662,-5.85363923573793,0.806129027662774,644,1940
"227",-1.11281858241293,-0.856648645687843,1.41757290595084,645,1940
"228",-3.81080873408625,-2.10898078982525,1.12913180732065,647,1940
"229",-5.35045509024901,-0.570214237865881,0.0965541301377087,649,1940
"230",4.88092369704131,-13.4557180311322,4.13743810430978,653,1940
"231",-4.26027934789708,-4.32775789984178,-0.213577125189432,657,1940
"232",0.384242408490689,-8.16555355113016,5.21724490805114,658,1940
"233",-5.83500816246128,0.279901909567026,0.974802470162414,666,1940
"234",-2.83270285854344,-3.2670160953299,1.96222311020585,668,1940
"235",-4.06385126016426,-2.1070428449289,0.363090091507407,675,1940
"236",6.70262783136088,-1.65433083853475,5.63506916034763,677,1940
"237",-4.19704847921961,-1.68028190087184,0.179509969552866,678,1940
"238",1.5869368339249,-11.4421482571816,1.84534455062568,684,1940
"239",-5.54564770982254,-0.9087166252614,0.0829651047426115,686,1940
"240",-5.34866210232449,0.283441302822966,1.91678884153881,687,1940
"241",-6.05139135982752,-0.320272063801769,-0.393574979613714,688,1940
"242",0.476932050691006,-3.25890765943259,2.06473308323739,696,1940
"243",-2.13027266111029,-5.30590640546616,2.68777856211277,699,1940
"244",-2.02663719062431,-7.2699914784518,1.5748239982978,703,1940
"245",-3.50255908919489,-2.12931448897723,1.40738852205037,706,1940
"246",-2.58356415457777,-2.6429334997062,1.97233085688091,707,1940
"247",-2.61412393543052,-6.54860833864916,-0.0542941006466001,708,1940
"248",-4.6376761839135,-3.58753625711284,-0.225958052306769,709,1940
"249",-4.53622052953612,-0.367116090601744,0.562159546808289,713,1940
"250",-5.66608604228716,-2.17376171651395,-1.20311678886312,719,1940
"251",-3.30261574345568,-3.55210114439337,1.49987184598817,723,1940
"252",0.622614214314863,-2.87835783497395,6.69335025529549,727,1940
"253",-2.07315917637526,-4.06240512391568,1.87317327356707,729,1940
"254",-3.43053521174134,1.71030280948186,3.54611651386284,733,1940
"255",-3.71572462624356,-2.08492815507628,0.762640889921539,736,1940
"256",0.770661463954842,-4.3053642866344,3.49498221699837,738,1940
"257",-3.41875904534248,-5.31943322466203,0.561220479550914,739,1940
"258",-7.21084248850675,-0.402402068281988,-1.5138707848637,743,1940
"259",-4.41431249231877,-0.443530182952937,0.705246849465572,744,1940
"260",-1.24050561191581,-0.364141186609363,2.31062832862342,745,1940
"261",-5.8936997014698,-1.4254743500574,-0.0463609250604968,747,1940
"262",-2.35106291020581,-0.78287659370713,1.88956228487069,749,1940
"263",-6.17514713795394,-0.15559366427621,-0.0471337041542411,753,1940
"264",-4.31043484216136,-0.364197755494601,1.43438116819648,754,1940
"265",-3.82569784860514,-4.79597978176925,-0.23311468460546,755,1940
"266",-5.47680644807912,-0.0668790896497693,-0.0789458804420267,756,1940
"267",-5.37268082053427,-0.804676955923261,-0.150535861072044,757,1940
"268",-1.88519169232639,4.22025408103935,1.95295389218493,763,1940
"269",-5.1590319310792,-0.0719934663502746,0.175407465949549,765,1940
"270",-3.75858582074844,-1.07423286870902,1.93728430756502,766,1940
"271",-4.60072350749565,-1.57901914063578,1.00981864628968,769,1940
"272",-4.55842045675244,-0.699583029431488,-0.381751029315793,774,1940
"273",-1.22465103877518,-3.99696060927744,1.95333928809344,783,1940
"274",0.096774333726609,-8.28513697492546,1.72964866422393,785,1940
"275",-5.03373826892715,-1.2528503936974,0.447775206979675,789,1940
"276",-0.316120979785368,-8.5828300025972,0.986711127488695,799,1940
"277",-4.619483727645,-0.0435461095480141,1.32547181721805,803,1940
"278",-3.3376059463826,-0.689464922837645,1.61867412124846,804,1940
"279",-6.04659656472589,1.62490895198703,1.53119759706946,808,1940
"280",-6.62953739315277,-0.51071889781548,0.274499402279067,809,1940
"281",-0.92490115081413,-0.309947256035509,2.06100260980882,813,1940
"282",-7.29690148138319,-1.05136482821031,-1.17299093438608,814,1940
"283",-6.17876371996737,1.4280341656177,-0.659349993532813,823,1940
"284",-2.34568093624624,-0.0200976012748859,2.0419875172717,824,1940
"285",-6.54732131237032,1.79296749949807,1.32882675799774,825,1940
"286",-4.05509137394634,0.21461194964999,0.806338045516209,828,1940
"287",-2.02707647312947,-0.421688043437651,1.81861339487676,829,1940
"288",-3.85057514079397,-10.0708886903961,5.31697848658937,844,1940
"289",-2.07948382189093,-4.14899430040042,-0.484523037620476,848,1940
"290",-6.6341293684686,0.277071265696568,-0.986782605951878,853,1940
"291",-5.59822817560179,1.25016876276871,1.41175540064645,856,1940
"292",-3.99217082323426,-3.12103964076945,1.36490075146685,859,1940
"293",-4.98978486218516,-3.14790571207287,-0.0629655721528961,865,1940
"294",-3.65302824750013,-3.94819788448651,0.426555020734978,866,1940
"295",-4.48977621509971,-1.38809406314839,0.751745406512051,869,1940
"296",-1.70422692797872,-4.29632402866783,2.86192776691386,873,1940
"297",-2.67008091061713,-0.926511135057594,1.55062557374281,878,1940
"298",-5.31065141301273,-0.257406295667625,1.9697472485438,885,1940
"299",-3.25693564151175,-0.084733045907124,2.52807002483331,887,1940
"300",-0.242819830394212,1.41885659814288,2.93994672032171,888,1940
"301",-4.35966520181754,-0.875182345780489,0.404889234430238,889,1940
"302",-0.268302486849612,-0.138253676346153,3.0874222149544,4,1941
"303",1.76846406228824,-0.815000223381135,3.03216545311003,7,1941
"304",-0.593499661455851,-2.25398553185508,2.8751263238297,8,1941
"305",2.27038418209626,-4.40059492997508,2.9330352757624,9,1941
"306",0.287459629422184,0.282209247496162,3.70171074130688,13,1941
"307",-3.24772991943461,0.458154612544052,3.03762381893955,14,1941
"308",6.13260039714127,1.28466548353535,6.17233087983924,15,1941
"309",0.692458880797008,-2.03859344926392,2.81946747474548,18,1941
"310",-0.511713743848904,-2.32756326545876,2.093967113351,22,1941
"311",1.60973881165117,-1.99509295068487,2.80161104750095,23,1941
"312",-4.02819650875748,-1.44634559388398,1.87006513635718,24,1941
"313",4.71939394474099,-1.09729959955338,3.19596069466874,25,1941
"314",-0.371630136598844,-1.47685458976416,5.13650340825509,26,1941
"315",-3.31352228848511,-0.39404857898098,1.06447862381804,28,1941
"316",-3.8347902298713,-0.964860984904517,0.998031491084646,29,1941
"317",1.37356492141344,-4.42288239885623,2.69650187822269,33,1941
"318",-3.010533527001,-0.613089818346411,1.91666271111495,34,1941
"319",5.18188725169776,-8.05816528218247,1.75893193798524,35,1941
"320",-5.1324573795255,1.29233998160546,-0.550174659107149,36,1941
"321",0.754394973883759,-4.98658462584236,1.58166575108436,43,1941
"322",-0.348964552727232,-5.43487686260633,0.871269327841059,44,1941
"323",3.23305343718433,-4.9073765335175,0.762484924368734,45,1941
"324",16.8861980972632,-11.0251924355601,2.73314750638485,47,1941
"325",-0.875405995314594,-1.83925750860812,0.866650278245281,48,1941
"326",1.08372152579274,-5.55948127115392,0.292333938512555,53,1941
"327",2.88608336619593,-7.71382242730768,0.950494763413176,55,1941
"328",6.73283174204756,-5.98841837054924,3.50313335344115,56,1941
"329",4.13909278918024,-8.15582370453527,1.38537568564531,57,1941
"330",-1.88974877144778,-5.1324157140069,-0.0260093139251346,58,1941
"331",1.45222362719253,-4.75373007731762,2.29414649871091,59,1941
"332",-3.34217293457458,-0.846674295087489,0.34260150846566,64,1941
"333",2.26858045310692,-3.77633352343315,3.00965776875283,65,1941
"334",-7.58851972168446,0.705258364983433,-1.75060558886328,66,1941
"335",-0.943135267723973,-1.9288897266676,1.32891469512057,69,1941
"336",-0.798695302905012,-1.37676239822897,1.59790508290264,73,1941
"337",4.04240784452648,-0.994817022516725,-0.962613061613517,75,1941
"338",-3.25119938729218,-0.649041564950168,2.3391926318335,76,1941
"339",-1.251580205213,1.53232187907158,-2.50794899161663,77,1941
"340",3.36788659495424,-0.98353658510052,4.50898413907549,78,1941
"341",7.46670453720841,3.19031845893954,2.3222788410514,79,1941
"342",-6.13265053152539,-1.89078703232048,-0.964785254488139,83,1941
"343",-2.63063205892061,-0.791535256216995,2.39509163266969,84,1941
"344",-2.64350050111837,-1.49356146541652,1.93419445403773,85,1941
"345",-5.69020462430452,-4.29980861051395,3.34071391021829,86,1941
"346",-5.07768630242463,0.0775590396714604,0.512638178462363,87,1941
"347",3.67862142252552,-12.6567611172712,2.31812896751355,88,1941
"348",-5.0747576452465,-4.48951815505694,1.27347699061596,89,1941
"349",-4.90719084118083,-0.138006593006871,0.820509002158105,96,1941
"350",2.27079859452697,-1.467166345118,3.42967675026177,97,1941
"351",-7.81794571448764,2.23703898750381,0.857064334036726,99,1941
"352",0.773971242273305,-9.70415929611195,2.170151540245,104,1941
"353",-3.1470648922061,2.19463687547513,4.44673206036886,106,1941
"354",-0.75443244970402,-0.47329910224374,5.05596680999882,154,1941
"355",-3.10415260989466,0.0797500615283593,2.26261088258927,155,1941
"356",-4.25960372637098,1.88472835763313,1.62458712352852,156,1941
"357",-6.41290340452684,-1.30390189276467,1.03719801926083,157,1941
"358",-5.80341837237033,0.862793600384094,0.254496342117882,158,1941
"359",-2.30407717139461,0.29063581194258,3.42078212034738,159,1941
"360",-5.22028912835649,0.0494475704128405,0.549491350964729,163,1941
"361",-6.28181614696138,-0.77151507382643,-0.67230112787879,164,1941
"362",-1.13482107061662,-0.906066366486356,4.95897185244863,165,1941
"363",8.97282651577277,7.34396957128376,9.86346113516043,166,1941
"364",4.15915569986282,-1.8417365482395,3.05536534579087,167,1941
"365",-1.91583633357067,2.26682932450571,5.88337508385945,169,1941
"366",8.19432812874497,-12.3106468220837,2.10664681051608,173,1941
"367",-4.01537999956951,-0.717741192007715,1.10949535126903,174,1941
"368",-4.03832677848126,0.0939779409075321,0.268430140891674,175,1941
"369",4.62123216103851,5.76012499584154,11.9138760054262,176,1941
"370",-1.88333239172169,1.22706174328416,2.66307529137426,178,1941
"371",3.98435889182864,2.26089895707939,8.89160970835638,183,1941
"372",2.04714927215683,-5.76180844058695,3.06533427809676,184,1941
"373",-1.79730359908714,-2.23784353201981,1.81013143407238,185,1941
"374",-1.79185007736181,0.950264892777386,3.25140212469322,186,1941
"375",-1.44028688090253,-0.0252600624892271,2.13767703389581,187,1941
"376",-2.81046992251683,-0.482232329351225,0.838212057453158,188,1941
"377",-1.71232322673028,-1.29374605014174,1.11627861174802,189,1941
"378",-3.04893977456134,4.98917768015846,3.70709592788991,193,1941
"379",-2.12428150399887,0.577230845430688,4.44015174895755,194,1941
"380",-0.181442383690966,-1.13099809084926,3.47910965404789,195,1941
"381",-5.15528564848239,-0.962943412351233,-0.724491024759161,198,1941
"382",-5.28434733786939,0.628932426571499,0.624844548485321,199,1941
"383",-0.333451165465333,-0.388746850074742,3.33457101794079,203,1941
"384",-5.34438638229146,0.575423424855729,0.763793678692709,204,1941
"385",-0.421708656690715,1.54977037802207,2.65789314309799,205,1941
"386",0.096493262904146,1.31947827534912,9.51458004901366,206,1941
"387",-3.84835534674985,0.586239664823746,2.02176458250903,207,1941
"388",4.02608138065446,4.402850348505,7.10759092073595,208,1941
"389",-0.642466403294613,-2.26170019667692,1.38740157131202,214,1941
"390",-0.29776725504292,-6.51738057349597,0.40499699657385,217,1941
"391",1.27749976272805,-8.06461464791483,0.81616905958426,218,1941
"392",5.21756245479029,-0.884075993062474,5.99432882374487,223,1941
"393",-2.77610259840837,-1.78720636706174,1.25980868451695,224,1941
"394",1.51808203267855,-1.46999780530062,3.61995544801305,226,1941
"395",-4.08144536636885,-5.3612325078326,-1.18758843380581,227,1941
"396",-3.85028016238339,-1.86708077088656,0.90359944323476,228,1941
"397",2.35690743270445,-9.80297592281177,2.00368195549046,229,1941
"398",-0.221172933263401,-2.1393804617283,2.77012933078339,243,1941
"399",-1.34374991091067,-1.61467789581042,2.98269530138009,253,1941
"400",-1.4832269007515,-0.656405759263892,0.887679297195429,254,1941
"401",-0.232028789136848,-0.902770192235902,3.31183457421964,255,1941
"402",-2.38982111358295,0.711888830581455,2.54284702341586,256,1941
"403",0.676214764939881,-5.55556315831371,2.05539511855382,258,1941
"404",-3.13160951642937,0.505683511488371,2.02941821981291,269,1941
"405",-3.8535371503565,-0.285367606076219,1.44237886398898,270,1941
"406",-1.93993977188591,-1.22917913519231,2.43713929304317,274,1941
"407",-4.26942504715059,0.0995211580194095,0.822165147120972,275,1941
"408",-2.91415872871193,-0.224247607403433,-0.848324589134723,276,1941
"409",-2.56235716951587,-1.12622396449434,2.51065902082637,277,1941
"410",-5.67421776002363,0.328890052678876,0.153181571848073,283,1941
"411",0.43456600254881,-2.95681064819638,3.38193267038037,303,1941
"412",-3.73145391044823,-1.04775243570032,2.20866654812454,308,1941
"413",-3.03429508850792,0.433904296131386,2.79965507610107,313,1941
"414",-3.59414029798273,0.225302811262094,2.61295988970576,315,1941
