"","PC1","PC2","PC3","PC4","occ1990dd","year"
"1",-0.179712338915959,0.84691990814395,3.39820337753665,4.57365595531766,4,1940
"2",0.781228666023706,0.481197934364088,2.15792887177278,2.35732487643232,7,1940
"3",-0.0270837902885608,-0.068830774812273,3.70536651141307,2.54272650015854,8,1940
"4",0.644084418376182,-4.00169632390158,3.09944108357354,3.57162033340388,9,1940
"5",2.24970944371401,1.7744915228777,4.0102699319413,6.56077206704574,13,1940
"6",-3.36661705453554,1.73807519615871,3.76916436230842,0.341214886093957,14,1940
"7",-1.93581616647455,1.84051408234527,2.9325403636712,-2.55302474506689,15,1940
"8",-1.08957821983712,-0.189895799899773,1.34703179047626,2.8299095191138,18,1940
"9",-0.781089881332537,-1.63400422469338,2.62746505064696,1.57383772565415,22,1940
"10",-2.88265770102433,0.842294688231759,1.11442799735642,1.05292488917182,23,1940
"11",-5.81130239335664,-0.655813111200439,0.131497551636407,0.437623866822065,24,1940
"12",0.0839093505014857,-0.893961281234571,2.21172847260487,2.71728046543571,25,1940
"13",0.748330101179894,0.993654841055761,3.80900227810746,4.60704386223434,26,1940
"14",-4.53699245438658,-0.103480731762583,1.02716531369415,1.28422013736926,28,1940
"15",-4.39104323030962,-0.117832991787023,0.617299999668833,0.407009762526855,29,1940
"16",-0.64042992811684,-4.7764580644281,1.55979100313385,1.71708675588329,33,1940
"17",-2.13806138277257,0.388196076165925,2.02111386434661,2.85640239097897,34,1940
"18",-2.80585205701576,-2.73612805872186,1.27091552726224,-0.509459732974316,35,1940
"19",-4.77889040625022,1.30555925514394,0.24278496560492,2.21743794850094,36,1940
"20",-0.526249503625045,-1.63349086286029,0.45018139467543,0.184811688026891,43,1940
"21",1.38072633156296,-5.73817105985584,1.28464606102564,-2.07307876225796,44,1940
"22",6.31864118651501,-6.13161233880862,2.94970918816684,-2.39152895094703,45,1940
"23",3.25167024900985,-16.1606807041234,-1.00389739665021,-3.92034745444651,47,1940
"24",1.11212235045456,-0.856610492336277,0.572819039594058,-3.59985431213933,48,1940
"25",0.0266451349715409,-4.32498498374023,0.00747867329987564,-0.350279914466925,53,1940
"26",2.5881395086513,-7.11911659790486,0.71749582005063,-0.130803329385087,55,1940
"27",4.07321344066829,-5.29172920143111,2.13876551113663,1.31187889108883,56,1940
"28",3.27497024737037,-8.8228210090997,1.12475450544162,-0.374345670902409,57,1940
"29",2.31126305190375,-5.18001093665826,0.925297567319513,-0.654271523410717,58,1940
"30",13.6041822115041,-13.3654185006799,-0.500167035865703,-2.02069067916727,59,1940
"31",-1.99968861983448,-1.59145750601233,0.64754842979477,0.932420898700215,64,1940
"32",3.8294924766095,7.3155747146653,1.51574049086416,3.9916364569359,65,1940
"33",-1.79572126181552,0.842673093302919,1.64062495621436,-3.24883206656937,66,1940
"34",-5.76066723938102,0.99715453309471,8.28574053912505,3.59304349105159,68,1940
"35",2.26836497748267,-3.05050866936905,0.974183500645003,-5.13039717425241,69,1940
"36",-1.15920501888686,-0.808563615753802,1.48176899666701,-2.21108312564593,73,1940
"37",-1.83550027464645,-4.24420660892505,1.83434361381045,-0.149594326385564,75,1940
"38",-0.775013365527743,-5.29851219951676,-0.826971942729639,0.147707304202667,76,1940
"39",-0.0997904167070938,4.42902968986298,4.21812607680442,3.4999300481335,77,1940
"40",-0.882812068954827,0.550032538384254,1.5834339300055,-2.51939246647533,78,1940
"41",-4.16179682742059,1.04027543017964,1.51139673110322,-0.269827608282354,79,1940
"42",-4.63782285333668,-0.63903921132826,-0.57110207663688,-1.2229156733295,83,1940
"43",-2.91330017227925,-0.0540173026961392,2.989076811405,0.491185637596275,84,1940
"44",-4.41078821636432,-0.484935178714047,0.569945040355558,-0.748001359019105,85,1940
"45",1.64752792156263,6.18552039460883,5.96814537551238,-17.6540545517557,86,1940
"46",-4.91838736356554,0.272805479731849,1.23966384843421,3.13334052150155,87,1940
"47",-3.71672513467863,-2.50992323697689,2.24783388267053,1.80043474148517,88,1940
"48",-7.03426931528656,-1.13064645942691,-0.545017897763275,-0.982575301857768,89,1940
"49",-4.99350984133914,0.433136329730386,1.1743869413367,-0.133492941233673,96,1940
"50",-4.17642251374561,-0.511934977571768,1.18176328531059,-1.25308697417576,97,1940
"51",-2.19481543963705,-8.43141397505969,-2.37850164715766,-1.33650682438891,99,1940
"52",2.20600030733614,3.22315350908552,2.10834055578796,-1.96530584701223,103,1940
"53",-4.54166181127126,0.0701699448523284,1.84523096721858,-0.0750921368408301,106,1940
"54",-2.11301549728684,1.49988993851994,4.62635939492988,-1.76900162882452,154,1940
"55",-1.62901975488037,0.449699079886088,4.12919326860938,-1.86978839430629,155,1940
"56",-3.2747628823792,2.26270080070789,3.69443710057108,0.184981910580148,156,1940
"57",-3.55389268371508,-0.109575277556007,0.276416349881737,-2.10665107728265,157,1940
"58",-1.97807629946689,2.29921148685524,4.26127869085971,-1.73582453982348,159,1940
"59",-5.59521609052668,0.394618427084902,0.315869057938447,-1.43211465825176,163,1940
"60",-6.63752247387262,-0.782567608478631,0.0819002512012147,-1.97234778826606,164,1940
"61",-0.569366845903102,-2.80724147464202,5.38141429280486,5.57030597527773,165,1940
"62",4.54550031638862,-0.334122878814281,8.38818345427598,8.49174702866441,166,1940
"63",1.02393263285884,2.37162716848582,4.97819263626133,-0.137678566357806,167,1940
"64",-3.69725153133558,3.3385135827267,8.06137370594906,-1.14353305282475,169,1940
"65",9.23082360175714,-12.2406873339658,2.76699437107124,3.33334479773522,173,1940
"66",-5.56410524816619,0.454656521981922,0.570372346497315,-0.27944440621486,174,1940
"67",-3.88715279849078,1.13448686302173,1.83098677489663,-0.489316409340292,175,1940
"68",-6.14827772878378,2.12280157081863,-0.865682626626514,-1.77693319621749,176,1940
"69",-2.37187933195729,1.34411864274491,2.609272934744,2.77268229047865,178,1940
"70",-1.17834805284342,1.44963694079112,4.91563664941319,2.63891175043058,183,1940
"71",-4.23872990408803,1.83587048127059,3.25707094838992,-5.3331589177827,184,1940
"72",-2.64607467174157,-1.93940170611024,1.02902194190297,0.447503514589614,185,1940
"73",-2.49685060945807,1.49341548215826,3.06951854922878,-1.33595120722599,186,1940
"74",-3.23475667120039,1.4598184489607,1.65660581815867,1.4514455894842,187,1940
"75",-3.91983771180035,0.232170417817671,0.0342311694197324,-0.322452321180137,188,1940
"76",-3.82245330144042,-0.353123416431061,0.679801778295267,0.885371120424756,189,1940
"77",-3.15341578993785,1.59511247928734,2.94678652204901,-2.67400444842183,193,1940
"78",-0.909231842891702,1.70015049234214,5.62114714340908,2.1307010121916,194,1940
"79",-2.46933196654961,-1.53959166331168,2.14428674843909,-0.432232285912851,195,1940
"80",-4.7172361433408,3.11659918060543,0.853348980645202,-2.52973974471023,198,1940
"81",-4.89032140077392,-0.0221874749151525,0.390178814096755,-1.14956335663314,199,1940
"82",-5.56283434315706,-0.170280468604674,1.63336985701764,-1.40165511707674,203,1940
"83",-5.31632003273529,1.15528171807003,0.198724066618663,-1.13882219257974,204,1940
"84",-3.73634383165264,-0.905000309090495,1.23830825193164,0.249396855486126,205,1940
"85",1.48140478753717,1.84054328093921,9.40061479318857,3.92252540180664,206,1940
"86",-6.13593680242087,1.16502024006241,1.19090709784295,-1.76228598560497,207,1940
"87",-2.34073271348503,-6.41309124220902,1.08775241006179,-1.34041125686356,208,1940
"88",3.53708391800456,-9.13574422417068,0.396046633819644,-1.03325252019777,214,1940
"89",-0.859836130535037,-6.68023413511276,0.549884638277755,-1.45231463664779,217,1940
"90",-1.67552582244405,-0.266410710730285,1.48371002153194,-1.57705692302577,218,1940
"91",-3.72389740525361,1.76415536224463,4.5843764622435,-2.35842505762919,223,1940
"92",-3.60398536678591,-0.521928576368024,0.78982220194478,0.367410374666288,224,1940
"93",-3.04355321288581,0.800641179114649,2.47392996946563,2.48140071939762,226,1940
"94",-1.61016415442623,1.8936653711694,1.44620985429651,-0.727084269931695,227,1940
"95",-3.63925458980843,-1.71300083709649,0.745220915563689,-1.05382362364559,228,1940
"96",2.58022422323233,-3.61968042169371,2.53315953893784,7.71837009701415,229,1940
"97",-3.34501216330049,-10.1321440026849,-0.808640916368025,-1.09468480031137,233,1940
"98",-1.81972898361947,-1.35255123344834,2.06468119937732,2.12786013268866,243,1940
"99",-4.84808312687081,0.413082890046074,0.767338896563415,1.64577192725456,253,1940
"100",-2.38348213124201,-0.977234782584902,1.68329856484354,3.07542263497118,254,1940
"101",-0.758829376441656,0.831746583926483,2.83798423641272,4.93976638016173,255,1940
"102",-1.22475470841767,1.02069190135423,3.4415726464663,6.63450441184932,256,1940
"103",0.805027794674479,-4.48172535449803,2.36914253127237,3.1016621115615,258,1940
"104",-6.00938400470245,0.550276326812391,0.0637969394521793,1.06965786617967,269,1940
"105",-5.09027513202,-0.112963039660785,0.515379918269332,1.41206710365922,270,1940
"106",-2.83369640239199,-0.297092136439895,2.07868640499624,3.52689785760461,274,1940
"107",-4.74784432924647,-0.32351427497773,0.444592881672758,0.413057998023175,275,1940
"108",-4.82866621815558,1.18806963305222,1.52600655117262,-1.21852185445636,276,1940
"109",-3.3810578990749,-0.609332679063822,1.22244148015631,1.94798135877327,277,1940
"110",-5.06463125901218,0.923542784798761,0.49899020105323,-0.817020766103745,283,1940
"111",-0.272510690738171,-0.217614631363749,3.53029401560527,1.51612325433432,303,1940
"112",-6.87589277130358,-1.86434653957884,-0.93491160853535,-1.83588367098394,308,1940
"113",-4.0710587576481,1.19042712768914,2.56409953813031,0.95140505787772,313,1940
"114",-3.65464536306268,0.916303082724939,4.57712419835889,1.53154521116964,315,1940
"115",-4.89910970510721,1.57541639426064,1.68565428853242,0.0635277222702612,316,1940
"116",-5.9347034666432,0.739676673521841,0.0491936452558679,-1.76080229531089,317,1940
"117",-0.103918547462181,-5.05516857558202,1.17655422297356,2.54733407333143,318,1940
"118",-5.43488545613374,0.881406731699045,1.78192931419705,-0.0842959776332159,319,1940
"119",-3.80241447632228,-1.60364729036351,1.17756531149008,2.90817270988044,326,1940
"120",-2.84967339619616,1.4563849761444,6.7938369785884,-1.54200656284198,328,1940
"121",-0.119465490355003,1.1593086075073,2.95071908324378,-7.70037948363238,329,1940
"122",-5.5760520016144,0.703685371612081,2.74801737318901,1.02005908594314,335,1940
"123",-3.40224551307568,0.732253237930107,2.49802704691323,0.615141534140017,336,1940
"124",-4.94970264600164,-0.0756398277926289,1.23254534980582,-0.102451433559854,337,1940
"125",-0.707681996055942,-2.96728764184449,1.92920111298039,1.10557295387382,338,1940
"126",-2.91055643325933,-1.66162784482321,2.78032582171221,0.0922677019517046,344,1940
"127",-5.6479913449942,-1.14975903480628,-0.0618742347311831,-0.798626709092771,347,1940
"128",-3.49153533923026,0.314333253251451,3.91242585093439,-0.51420192733193,348,1940
"129",4.20697741918305,7.79448887626774,10.2188320113974,16.5487639444787,349,1940
"130",1.42749715249792,-13.6536260102502,-0.76635576504571,-0.0157852858257904,354,1940
"131",0.103074988856806,0.697384347432036,4.25738476014002,3.33227493769212,356,1940
"132",-1.03320882712853,-2.37556129601969,2.82747014899642,0.526816823997405,357,1940
"133",-5.40764537430736,0.523293205884103,0.327552974137352,1.11216188056931,359,1940
"134",-6.26755071333648,0.171695119945966,-0.424971242180948,-1.15731629123144,364,1940
"135",-2.46909161020579,-1.28004807099745,1.75474029887211,1.62245131625335,365,1940
"136",-1.03881219466544,-1.53135953226189,2.6494574037888,2.004824426834,368,1940
"137",-4.12590299912258,-0.702520699154237,0.531909456861784,1.33369210434642,373,1940
"138",-4.59886123317848,-0.0438935829168695,0.171978800110771,-0.677723204400069,375,1940
"139",-2.33199367813362,-1.25600675708794,3.0537444060905,3.00781409210515,376,1940
"140",-2.73807840077446,0.493330812450819,1.1917234464786,1.40388697256576,377,1940
"141",-3.88733178309463,-0.273681828005801,0.492796105474976,0.594139238354662,378,1940
"142",-3.35092923793191,0.601007867661739,3.48683533416403,0.469828694888722,379,1940
"143",-4.83136284167281,-2.45727778989718,-0.286421801521109,-0.313747821719074,383,1940
"144",-4.10378268807452,1.57637932465724,1.32498652132524,-1.00636489270742,384,1940
"145",-0.617981494418266,-1.53648469753393,2.45457577790593,0.69168060872091,385,1940
"146",-4.36711121188871,1.36680416299268,1.0419620285907,2.03843641854924,386,1940
"147",-1.53692709766062,2.02036593577052,3.58208775761646,-1.03793443260249,387,1940
"148",3.91373701126049,-8.22676639494773,6.13682731005518,7.98050161168791,389,1940
"149",-7.1561273764416,0.628703940696114,0.588570461274571,-0.63413301120271,405,1940
"150",-6.13831612645737,0.381601410797871,-0.301201395120289,0.318733517402278,408,1940
"151",-4.82436234906889,0.850326004923979,-0.0661817164224233,-2.75281974387149,417,1940
"152",-3.78186456188205,0.283056208727647,1.01153369491898,1.56645221967724,418,1940
"153",-4.13609258206821,1.15559680893191,1.16265648829077,-1.74873093592478,423,1940
"154",-4.63126540277614,0.151294288914798,-0.891232551860503,-1.04074534416348,426,1940
"155",-1.49314842707602,1.11246442985914,3.68794212764882,-1.37726670733531,433,1940
"156",-4.84434684669567,0.705908573717364,1.44205549856211,-1.20808296231002,434,1940
"157",-3.99805532563581,1.66554757523619,3.28630085616503,-0.882615933668272,435,1940
"158",-5.2596842829339,0.870198489238658,1.69966545727187,-0.950301911489752,436,1940
"159",-2.73905211721085,2.77947857389893,2.73067950461864,1.11167183452481,439,1940
"160",-5.44955425655275,0.526201133358477,1.69351750807815,-0.585709617244975,444,1940
"161",-4.93048192464226,1.32758489089059,1.4149874670425,-0.877214709331509,445,1940
"162",-3.70787659782971,1.34789584689246,1.66879364904354,0.700608687968667,447,1940
"163",-6.80836870131049,1.06672427585989,1.79752110019959,-1.55105887556557,448,1940
"164",-0.544560697471259,-2.37655285921563,-0.0973516363098137,0.898193413525229,450,1940
"165",-6.46873149452869,-0.665448429086283,0.313694496093649,-0.96301167098677,451,1940
"166",-5.91966708154032,-1.69022658239563,0.496444384580649,-0.741878305000315,453,1940
"167",3.28888595316843,5.44815980193322,12.3598318074173,5.59784011729383,455,1940
"168",-5.30666119441571,-2.79791601254064,-0.495046884724359,0.010330050205802,457,1940
"169",-3.99048478243951,0.554706980087971,1.35595131373486,-1.05665358423796,458,1940
"170",-4.20364947918059,-0.135080288574542,1.76370931272638,0.521037349897,459,1940
"171",-3.95965202121474,-0.18182983959261,1.81311336340055,-0.700366880576326,461,1940
"172",-3.39520592712638,-1.89438918924107,0.698123416505772,0.718807901408933,462,1940
"173",-5.45600919260437,-1.35148381113565,0.333531429720616,-0.985681927981257,464,1940
"174",-2.86963434009664,-0.732172816628341,1.49326196138163,-0.880912039667273,466,1940
"175",-0.66193587041935,-1.4299339819901,2.10473531893267,2.04815808134851,467,1940
"176",-5.71615707685418,2.02379321519668,2.49339186924883,-0.986079116638324,468,1940
"177",-4.38296182212298,2.25102363657296,0.906783169878151,0.375948203956024,469,1940
"178",-5.33256138799803,-1.42241916028531,-0.104052924504211,0.961164940948419,470,1940
"179",-6.44151081309911,1.19556294991702,-0.612426681217186,-0.728465093437447,472,1940
"180",0.652432973594605,0.0573226216852102,3.35785144840192,3.67928434688593,473,1940
"181",-4.72384513361022,0.00138794436968283,1.4339388571065,0.139210381641883,479,1940
"182",-1.69896049769985,-2.62371826957642,3.75676330841134,2.30000357253856,488,1940
"183",-2.4805665668588,2.2349741496118,1.66925165418372,5.3962886381336,489,1940
"184",-6.17494016176231,0.472093374968798,-0.0532770337889974,-1.37946702486105,496,1940
"185",-3.87179747220958,0.0702692843600005,2.44717102516268,0.241491019678388,498,1940
"186",-2.79703668292518,-1.39915201134742,1.18595165656867,2.76095086861384,503,1940
"187",-1.41573925717924,-2.90139947633997,1.17646758195356,-0.67445956954687,505,1940
"188",9.29573805606874,-20.1657672268958,3.69300543017693,-2.59473276094974,507,1940
"189",-1.60985106135884,-6.19263065057756,1.11750666249023,-1.75686840549344,508,1940
"190",-7.16267149142449,0.797931901810955,-1.10885277177093,-1.4875121402711,514,1940
"191",-0.952724190388346,-3.99044309171051,3.28747533806772,-0.831774516224274,516,1940
"192",-2.66649202028503,-4.30929077685735,0.731721490002807,1.82052720396813,518,1940
"193",-5.74759382645173,-3.01452588316454,0.837200668494143,0.172264682791712,519,1940
"194",-2.62556428150991,-1.51344393903365,0.405215877813635,-0.923372136580398,523,1940
"195",-2.54486255575807,-4.02065256379793,2.17398546404291,-0.938920865790916,525,1940
"196",-5.78530316175623,-0.963792263089595,-0.11305056500405,0.0261195164529963,526,1940
"197",-3.1217483994465,-5.19575881971994,0.141704554414647,0.272785413810452,527,1940
"198",0.771834461430952,-7.50422013850267,1.64696703439354,-2.93521432544713,533,1940
"199",-4.29157418645143,-1.29319271822307,0.787618182162295,0.266653098855016,535,1940
"200",-3.87687652457148,-3.62164225079661,0.830243869275105,-2.56673280956537,536,1940
"201",0.641258211105217,-4.19735169027195,5.31429631063739,-2.66462051141378,539,1940
"202",-4.37607819111078,-5.95984540111017,-0.489134343161964,-0.623033051110859,543,1940
"203",-4.69402802715357,2.21036380943219,3.30859521203129,-2.00885917247361,544,1940
"204",-3.47434031687576,-2.24174557228128,1.63846360201427,-1.37299103565679,549,1940
"205",-3.12703928554206,-4.21733257924685,0.727268194907321,-0.345264344285329,558,1940
"206",-4.39407558848043,-0.850313675868099,0.866123635674043,1.18292733661046,563,1940
"207",-4.16100618829076,-3.69664838776916,-0.0923747632184093,-0.331491223717757,567,1940
"208",-7.31643656788956,1.28212105824578,-0.0862839688919121,-2.64516833924477,573,1940
"209",-1.02741541615493,-11.497722745196,-1.79275672272196,-0.0585910901953593,575,1940
"210",3.29788748028339,-2.36355857744895,5.46902416999189,7.42923654522587,577,1940
"211",-3.26135846762596,-0.037919768848005,2.24010133051046,2.07970815413437,579,1940
"212",-6.89088855022541,-0.426702210139284,0.529579244020619,-0.471764410486296,583,1940
"213",-4.49875161150074,-4.71782880312296,-1.42639239962736,-0.0712950009984403,584,1940
"214",-1.42071877772812,-6.15973319835896,0.812644333022249,-0.714881078008774,585,1940
"215",0.635279345484622,-4.35973873285348,4.91448032166849,2.65419933283356,588,1940
"216",-3.61405020954622,0.959698946160805,1.12082771367141,-1.88654865071335,589,1940
"217",-0.96301359518467,-3.13425064644765,1.03058824160206,-1.07513858461602,597,1940
"218",-2.92405244085766,-0.558512773105363,1.62620730834794,1.83119317301387,598,1940
"219",-4.64253441161791,0.390499531535659,0.176121724038619,-1.08406254915457,614,1940
"220",-1.48773132976397,0.70901609809708,2.07934588877826,2.06587441218346,615,1940
"221",-3.90259227627018,1.71189095589776,1.58729231342762,6.42997176449615,616,1940
"222",-7.67001168573665,1.16894988844113,-1.23703388377115,-1.94268263412392,617,1940
"223",-2.98902163336977,-2.60532580269576,1.61634550004767,1.02201176564683,628,1940
"224",-2.64101926977969,-5.30055114236401,0.739081262084443,-1.54959980172154,634,1940
"225",-2.72887346186419,-7.63276664517731,0.415823437024291,-0.818893871300324,637,1940
"226",-3.93058680468662,-5.85363923573793,0.806129027662774,-0.639856311608501,644,1940
"227",-1.11281858241293,-0.856648645687843,1.41757290595084,0.752674111015197,645,1940
"228",-3.81080873408625,-2.10898078982525,1.12913180732065,-0.299733716124896,647,1940
"229",-5.35045509024901,-0.570214237865881,0.0965541301377087,-0.873695088977667,649,1940
"230",4.88092369704131,-13.4557180311322,4.13743810430978,-3.68084138172453,653,1940
"231",-4.26027934789708,-4.32775789984178,-0.213577125189432,0.606930295156513,657,1940
"232",0.384242408490689,-8.16555355113016,5.21724490805114,1.47843403200306,658,1940
"233",-5.83500816246128,0.279901909567026,0.974802470162414,-0.935020240181916,666,1940
"234",-2.83270285854344,-3.2670160953299,1.96222311020585,-0.529679131962985,668,1940
"235",-4.06385126016426,-2.1070428449289,0.363090091507407,-0.664625552777218,675,1940
"236",6.70262783136088,-1.65433083853475,5.63506916034763,-1.40301702089191,677,1940
"237",-4.19704847921961,-1.68028190087184,0.179509969552866,-1.85717657220059,678,1940
"238",1.5869368339249,-11.4421482571816,1.84534455062568,-0.958304502873609,684,1940
"239",-5.54564770982254,-0.9087166252614,0.0829651047426115,-0.155931242796443,686,1940
"240",-5.34866210232449,0.283441302822966,1.91678884153881,-0.23888363381402,687,1940
"241",-6.05139135982752,-0.320272063801769,-0.393574979613714,-0.752681637066057,688,1940
"242",0.476932050691006,-3.25890765943259,2.06473308323739,1.07283939682627,696,1940
"243",-2.13027266111029,-5.30590640546616,2.68777856211277,4.86225471680094,699,1940
"244",-2.02663719062431,-7.2699914784518,1.5748239982978,-0.506512974349296,703,1940
"245",-3.50255908919489,-2.12931448897723,1.40738852205037,-2.11452792427575,706,1940
"246",-2.58356415457777,-2.6429334997062,1.97233085688091,3.45619119355971,707,1940
"247",-2.61412393543052,-6.54860833864916,-0.0542941006466001,-1.45847653694984,708,1940
"248",-4.6376761839135,-3.58753625711284,-0.225958052306769,-1.33363691587307,709,1940
"249",-4.53622052953612,-0.367116090601744,0.562159546808289,0.0292133288994693,713,1940
"250",-5.66608604228716,-2.17376171651395,-1.20311678886312,-1.61705428520227,719,1940
"251",-3.30261574345568,-3.55210114439337,1.49987184598817,2.38550749685992,723,1940
"252",0.622614214314863,-2.87835783497395,6.69335025529549,3.58327764351613,727,1940
"253",-2.07315917637526,-4.06240512391568,1.87317327356707,0.229442608920436,729,1940
"254",-3.43053521174134,1.71030280948186,3.54611651386284,4.85917424378173,733,1940
"255",-3.71572462624356,-2.08492815507628,0.762640889921539,-0.0306142942030332,736,1940
"256",0.770661463954842,-4.3053642866344,3.49498221699837,4.69155366350217,738,1940
"257",-3.41875904534248,-5.31943322466203,0.561220479550914,-1.25630175442145,739,1940
"258",-7.21084248850675,-0.402402068281988,-1.5138707848637,-1.49721904675928,743,1940
"259",-4.41431249231877,-0.443530182952937,0.705246849465572,0.803812778369814,744,1940
"260",-1.24050561191581,-0.364141186609363,2.31062832862342,0.504864370792524,745,1940
