"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"15_1959",-0.0395240543981524,-0.111945384837637,-0.0592607818252237,-0.267627556968887,0.0221591268328786,-0.138119614925135,-0.283785817335646
"18_1950",0.00221344926627405,-0.084207897962864,-0.164513776229769,0.0920535845539208,-0.00419430273811461,-0.240507906294074,-0.257447233826173
"18_1951",0.0187603499978164,-0.0587946524352643,-0.0758149714692207,0.113270444099949,-0.0584954658465413,-0.144464810876047,-0.292830720763366
"18_1952",-0.0120342399910488,-0.102835441904012,-0.168258070651497,0.135439622254028,0.146745154053592,-0.1909937230506,-0.0549565596739462
"18_1953",0.00552261024898606,-0.105393766536228,-0.0304005122541153,0.0666491592185722,-0.0515555879695108,0.0223331792704988,-0.0792936475911886
"18_1954",-0.00949637577312752,-0.10606476468107,-0.187324818770223,0.139055411198462,0.0847475454830576,-0.218396315262648,-0.177016952445594
"18_1955",0.000101844119762634,-0.104590103835214,-0.18664669379231,0.0614136669686152,-0.0284921927991856,-0.179580292874501,-0.155850504357122
"18_1956",0.00405328325984711,-0.0580353470827205,-0.0894655590510767,0.000249927609870374,0.104372911899959,-0.400523924824352,-0.232453504622437
"18_1957",0.0239137991165308,-0.0547599985515697,-0.154836996582344,0.00222160880508312,-0.0632820228137337,-0.0903813646739358,-0.233332348550639
"18_1958",-0.0333723467829069,-0.138533246566361,-0.140013545245897,0.107363027212382,0.0527693850369059,-0.332111566693795,-0.302660259777934
"18_1959",0.0115434268206143,-0.0638713808339607,-0.0439462906834803,-0.0626243761798219,0.0617704594403059,-0.240608820947142,-0.233151517833671
"22_1950",-0.00607669412796522,-0.118492913620734,-0.091687058713211,-0.0973760651791987,-0.0123584693951194,-0.128093221155881,-0.250560536411357
"22_1951",-0.013931830440269,-0.127090058713542,-0.0521278974187132,-0.0937666986969847,-0.0242648569837234,-0.20902048367995,-0.310294850683309
"22_1952",-0.00974449849563312,-0.129749886769131,-0.0704782691009965,-0.0985320598844705,-0.0316649934381838,-0.152319282310108,0.0114806760323659
"22_1953",-0.0283916309580857,-0.139812325702648,-0.0915459912711629,-0.16391317632585,-5.1631504965101e-05,-0.149407785540872,-0.0922750774495853
"22_1954",-0.068054127962872,-0.147520480557852,-0.132433390248577,-0.115495625972619,-0.0123936161234032,-0.254261075293208,-0.0563759583195626
"22_1955",-0.0426551946029674,-0.149352153732046,-0.0789121331009082,-0.127997542980583,0.00293340069436583,-0.198077394157591,-0.172331663652712
"22_1956",-0.062928590672029,-0.13828931836024,-0.0236794936913774,-0.205032709086442,-0.0344183480453176,-0.179831944993529,-0.285802435832141
"22_1957",-0.0227751118935259,-0.13210467203429,-0.0151514916593216,-0.148674476926407,0.0241826979588478,-0.156919914340047,-0.289203628574448
"22_1958",-0.0708240489028123,-0.135058628649695,-0.03989246394737,-0.228567160698426,-0.0612639539080475,-0.165146200761823,-0.222365581770525
"22_1959",-0.0848996296767332,-0.133698990334991,-0.0807599385138841,-0.170418365726553,-0.0441470728522413,-0.21728852766958,-0.176701889247929
"23_1950",0.0442254638264537,0.00909331300917362,-0.0322273742081571,-0.0478763271587341,-0.00152940251205611,-0.201184581382973,-0.271188761296856
"23_1951",0.0563952001121002,0.0664244224331036,0.0128139865221784,-0.0421771011997114,-0.0543824432556525,-0.164100139312073,-0.3102978311945
"23_1952",0.0286144718791959,-0.0328717780246985,-0.0733701204262406,-0.117841946428496,0.0533674679955941,-0.379510382642856,0.00867252640865493
"23_1953",0.0388039806511112,-0.0227120306852842,-0.0947035226775688,-0.0590131530423695,-0.0442167262143924,-0.0605183225638333,-0.131006877487398
"23_1954",0.0325991900212807,-0.026452916805792,-0.0397949360068941,-0.147178995163041,-0.0640346934369962,-0.162568417664368,-0.275762401486628
"23_1955",-0.0184942090226409,-0.11269995839942,-0.0912318698157643,0.062215685518022,0.15323603644901,-0.311364852786176,-0.214370197770939
"23_1956",0.0338075083362807,0.00836525492666072,-0.0809080802949069,-0.165504504132671,0.119777280648132,-0.139346471747991,-0.222136462800772
"23_1957",0.0501026578836811,0.0775444459196653,-0.000909246880680776,-0.0973975409847858,0.0243571487709656,-0.158357491617203,-0.368210131782773
"23_1958",0.018318236048434,-0.0550513264382195,-0.203192411845864,0.00740048582409649,-0.00548373860566051,-0.0164440585249158,-0.10897423933809
"23_1959",0.0290713167166233,-0.0404127300306459,-0.120622775124232,-0.0602309421896507,-0.0155409921909602,-0.155196843085773,-0.354379470635552
"24_1950",0.0657595175022835,0.0975853985666785,0.0623946796484635,-0.0768085048233581,-0.122223631304578,0.0812206642578464,-0.11463352144592
"24_1951",0.0633288985231769,0.0727770547567548,0.0725039765382713,-0.0290627464971098,-0.117795586585963,-0.0153029348447747,-0.125026413994116
"24_1952",0.0549887559726541,0.0172908774395846,-0.00863548293810587,-0.0125693192934891,-0.164354205598725,0.187587574190818,0.0355917791355788
"24_1953",0.0538719969212937,0.0151324263093186,-0.0209048334648686,-0.0392380828082416,-0.106402243980189,0.0706114905545387,-0.0728461988273836
"24_1954",0.0456760175023403,-0.00591886609116807,-0.0552416248527381,-0.0564184501664071,-0.113141490634124,0.31155451482473,-0.0800796021045532
"24_1955",0.046642078723517,-0.00439573014788792,0.0480402652902531,-0.0429507357280673,-0.0619488845976078,0.0411198872606375,-0.0264747940271176
"24_1956",0.0603515628936593,0.0758091124756971,0.088378507023616,-0.0814192787503487,-0.0471403744452111,0.00760938340784235,-0.257672058574843
"24_1957",0.062355693770731,0.0889846128209206,0.0695070564795253,-0.0511640706077836,-0.077933214740616,0.0536102162937711,-0.198133116813273
"24_1958",0.0304494996899919,-0.0448801728131501,0.0139391365598251,-0.0839229758554741,-0.0396013583919125,0.103711453401757,-0.27865005384291
"24_1959",0.0468812794687148,-0.00361353851549198,0.0192277592165811,-0.0641702687651765,-0.0451662580722756,0.0206670838213824,-0.275287419825781
"25_1950",0.00414811663300232,-0.0844786475128924,-0.143988443859403,-0.0494500613141974,0.030279843182727,-0.294965904352462,-0.182984293721799
"25_1951",0.035202263553836,-0.0472263991448731,-0.0565528115175005,-0.0372313615244135,-0.0430953032067392,-0.0897117977724482,-0.272802983643746
"25_1952",0.0131979047011056,-0.0852994284669318,-0.0587030727002979,-0.115163861749182,0.0267855229158097,-0.0893240790413002,-0.19867194521517
"25_1953",0.0167778636107765,-0.0685529970532207,-0.138141519703627,-0.130460068031735,0.0271399088574691,-0.160057602708082,-0.210048973893058
"25_1954",0.00646674533350283,-0.0990464982487054,-0.124385953608608,-0.0497930582875827,0.0155061262439531,-0.198746940104785,-0.325797641113034
"25_1955",0.00100910441064248,-0.0943901289967898,-0.183854659249214,-0.0840275843710725,0.0346746455502378,-0.192799120983396,-0.263194872048383
"25_1956",0.0108596358977039,-0.0646987231595937,-0.022920756528619,-0.182733089320421,0.100694477905763,-0.165129217707771,-0.458715053292841
"25_1957",-0.00526494662809701,-0.0687162583971774,-0.0916946897145351,-0.2189753106056,0.123802473553185,-0.215742729544465,-0.519632985928628
"25_1958",-0.0483911977431789,-0.116853025732747,-0.188892239538415,-0.204197277426759,0.0945952821889135,-0.260548751532109,-0.40825218167524
"25_1959",-0.0434794406358486,-0.0974498899676275,-0.121207647719519,-0.294673587679551,0.143569278918267,-0.376394137288322,-0.406378619053324
"26_1950",-0.0249551559119074,-0.0905156573463128,-0.296861870873007,-0.00458078841442425,0.0360726745107082,-0.294054453432528,-0.266997578526423
"26_1951",-0.0156925615278296,-0.0968379912604952,-0.24546939430268,-0.0902241687426548,0.0487422007037017,-0.278383393587532,-0.323987546063365
"26_1952",-0.0292404618533599,-0.112009649955061,-0.253537088123695,-0.106872103142555,0.0429234376432561,-0.262295477030249,-0.182017538040202
"26_1953",-0.0485738645918175,-0.127093117881607,-0.168075206119998,-0.153492445368902,0.0410726406151525,-0.295023442150685,-0.333079549610949
"26_1954",-0.0687971197580002,-0.130154453858536,-0.208532765033276,-0.0359579227744544,0.0707010941528054,-0.270747689593476,-0.27508444962704
"26_1955",-0.0760293683878838,-0.0827761773149377,-0.225841922511391,-0.240520559209306,0.135461962707389,-0.209540908578477,-0.425043926107876
"26_1956",-0.0232599174717451,-0.0751118746493459,-0.176417485438886,-0.283908826241537,0.103319108602533,-0.143591806849122,-0.324141923726921
"26_1957",-0.0423453632615161,-0.102178658232482,-0.22564063079575,-0.173873923347498,0.0500137038316246,-0.242999274902722,-0.453057145917395
"26_1958",-0.114340055653681,-0.0153777465259053,-0.203977752179904,-0.168017430723586,0.0725865139232085,-0.250567289075602,-0.375057642499383
"26_1959",-0.0984178068773079,-0.0642714661842553,-0.1706571374277,-0.212983590587858,-0.061572888546316,-0.306785144404128,-0.481595117092472
"28_1950",0.0586966206167484,0.0227785953352253,0.00955107728008888,0.0993390168260339,-0.174904002903789,0.108250592413393,-0.197687309196675
"28_1951",0.0370485454083622,-0.0485656799471771,0.0576641800211744,0.137539830059952,-0.0288704569508758,0.0512041051363003,-0.119606061392364
"28_1952",0.0358311477560948,-0.0544778372409028,-0.112755042813525,0.106295168047169,-0.162466086009915,0.0396741822620651,0.012103721016515
"28_1953",0.0409231133857619,-0.0469537661969924,-0.0375236065380914,0.0369282961970356,-0.0600111999706773,0.0488144357742766,-0.0137596059806343
"28_1954",0.0326735241138569,-0.056424727507746,-0.186727996212553,0.143140608941931,-0.143213500948121,-0.0964377491495934,0.0650145020879773
"28_1955",0.0395112730442717,-0.0485872114927269,-0.0804190753078235,0.00683392617247906,-0.0880745322982095,-0.0477662330034566,0.0241006137299124
"28_1956",0.0558765203653164,0.0186127654534517,-0.0157851058178283,0.0279284939920309,-0.172908318434505,0.211016319317543,-0.163548372605284
"28_1957",0.052621966080652,0.00722184743764416,0.0489298308895293,0.0461054072243968,-0.121118264915455,0.0648442142119162,-0.293419058207592
"28_1958",-0.0232386022863981,-0.145445643275797,-0.0523519088593788,0.082768146702434,0.0407139760948095,-0.252229935096092,-0.0987266137279019
"28_1959",-0.0180501356585549,-0.136135543057688,-0.121424598074474,-0.0325981897709521,-0.0284129902007932,-0.0996172516559994,-0.05535644611896
"29_1950",0.0573636123419954,0.0122264286678143,-0.000862810164754665,0.0321322572020045,-0.163349289282186,0.111204758497378,-0.154131170785692
"29_1951",0.05218314115641,-0.00830067097343311,0.00441433604036225,0.0315868120770975,-0.114890328530635,0.0293052463777694,-0.217182039864378
"29_1952",0.0372984657742528,-0.0592969266753314,-0.00182206493851127,0.0186667304719518,-0.0512161456488227,-0.0700975478047423,-0.0227304222474294
"29_1953",0.0538137722667552,-0.00250585145622049,-0.023984108707757,-0.019498654289021,-0.131651749132791,0.0434452988229106,-0.0484783686279554
"29_1954",0.0493403773269378,-0.0133064409913207,-0.0572774978065631,-0.0414486867423463,-0.0966763380932833,0.0346561172901539,0.0435253949569311
"29_1955",0.0566918934492292,0.00739739230219328,-0.0266700083284133,-0.00105636541795918,-0.13934824812885,0.00293348000604869,0.0217034234665489
"29_1956",0.0654441181434392,0.0605384335875193,0.0451121508880729,0.020772841326432,-0.156758055423466,0.0969038946008974,-0.154865542032889
"29_1957",0.0607548341288642,0.0415935321538275,0.0522665356184293,0.0145572172153677,-0.130539384558545,0.137099616098743,-0.189786196598664
"29_1958",0.0453980140189223,-0.020128203771659,0.00602891605785802,-0.0873856847624223,-0.0441468896021826,0.0097999339824096,-0.0583294413751753
"29_1959",0.0453728564021557,-0.021329057021364,0.0173915714970623,-0.0729615633295561,-0.0908381619660029,0.048741445390918,-0.164556544992715
"33_1950",-0.0146634340680649,-0.123878870664404,0.0534517289626538,0.0958885265899911,0.0469389113609693,-0.217369379477957,-0.0969443697927139
"33_1951",-0.0354601770977548,-0.130533172098565,0.117275959633022,0.145649418765239,0.0958313642428917,-0.216036316907258,-0.0848210995991664
"33_1952",-0.0345795607705984,-0.153726007397432,-0.000426818623887699,0.0758108312430249,0.0585673240533749,-0.277222664371615,-0.0218502857939323
"33_1953",-0.0500874882375008,-0.156077363252552,0.0236506645831552,0.0511382502838961,-0.000916442777808403,-0.167092946524217,0.113571774352118
"33_1954",-0.0620522927430437,-0.143296238710779,-0.116994013765319,0.0284903007633839,0.0309053642259829,-0.278339486974608,-0.137757294406522
"33_1955",-0.0501815213426388,-0.149878473258998,-0.133826190275621,0.0737384270719463,0.0365966148105903,-0.389051352892767,-0.100983469316452
"33_1956",-0.0577632257368296,-0.133574977003525,0.0195418997605533,0.0328380988798211,0.0538844629608516,-0.403252144434888,-0.175044904139062
"33_1957",-0.0545732277929109,-0.129170870520517,0.0427819772030222,0.0875147081449475,0.0804914348059882,-0.315236584231903,-0.139602180448931
"33_1958",-0.057713817400824,-0.147934324736759,-0.0713599743275886,-0.0641392405242889,0.0308958559422518,-0.180108816060569,-0.138528637088475
"33_1959",-0.0688236780278587,-0.144964776740699,-0.0358071617809139,-0.0243471317267555,0.0366455823858874,-0.306739179876114,-0.0990849690502294
"34_1950",0.0235319403813182,-0.0506522813175373,-0.181390869811301,0.127176603093287,-0.168758186891298,0.218780413191175,0.295208216586635
"34_1951",0.025465469951962,-0.0292933676841505,-0.179771412134666,0.123135616034657,-0.104856659662459,0.156638806433666,0.231516804103815
"34_1952",0.0314903371905043,-0.047606998274863,-0.189626989382023,0.0800907328993844,-0.167044736640869,-0.0167189033267704,-0.122851985297929
"34_1953",0.039664895883097,-0.0215555864037858,0.041375535262123,-0.0445709778024701,-0.0876579486838663,0.171390558506561,-0.120229143260514
"34_1954",0.00296366697906283,-0.0995031007698951,-0.185757681859309,0.15735137772137,-0.0918281957423913,0.0596534149139855,0.199742652802601
"34_1955",-0.0104256859577135,-0.0921427210664638,-0.158725356071818,-0.157807926282696,0.100253167664729,0.217447460923753,0.160689036462088
"34_1956",-0.00631982671963559,-0.10542694442681,-0.0181359606856572,-0.107392146915688,-0.0635419528825233,-0.0585666401215862,-0.0696902652335289
"34_1957",0.0317131318405959,-0.040896113476501,-0.169685154759784,-0.00896986651779364,-0.13252702331127,0.136856419772766,-0.10806451493142
"34_1958",-0.00832572902694329,-0.0896154253939341,-0.152714152205501,-0.225783788540046,0.136310825317367,0.129042146417824,-0.064879439240942
"34_1959",0.014186217852546,-0.079396740676399,-0.095149362052195,0.0423516510087823,-0.146938052699096,0.141245929028401,0.281088221040518
"35_1950",-0.00446407731182993,-0.0750575544665879,0.219151705359206,0.123018161489986,0.140285375868163,0.163937176238409,0.0394953973460007
"35_1951",-0.00690628023210065,-0.0745556748915957,0.214959685230648,0.0790665036056016,0.0792311163206547,0.0659475741462611,0.114234515028808
"35_1952",-0.000431698117527595,-0.090142154771642,0.177736689893784,0.0145491371162757,0.0763761263519547,-0.0664419669496532,0.0446139295103236
"35_1953",-0.05045440086509,-0.103658104097428,0.177065248010854,-0.0940971421460578,-0.022710700017625,0.15804797109819,0.106842016345378
"35_1954",-0.00787071225557946,-0.0920559845503097,0.128638005854574,-0.0152957221904313,0.0701598179996414,-0.0142011694117433,0.0726341091358307
"35_1955",-0.0318622032542163,-0.117033782480931,0.0786414133317778,-0.0622507417652261,-0.12957248295385,0.12183018933106,0.147729650387133
"35_1956",-0.0303410538564733,-0.099605547297779,0.202667738675092,-0.00241084725330611,-0.0125675659039881,0.14886141678313,0.14097107470029
"35_1957",0.0251051333126397,-0.025417957480817,0.134650391653267,-0.0883996091051414,-0.034321378148274,0.170088528053017,-0.117746703584708
"35_1958",-0.0153919283326927,-0.101495797694449,0.133533215186778,-0.0882591824178934,-0.00161988968534031,0.121624384964251,-0.129206197428399
"35_1959",-0.00738985624968341,-0.0723849502972862,0.0289808305162475,-0.258839380362217,0.0696242663378343,-0.12955297682564,-0.0216720664268074
"36_1950",-0.0105477122738336,0.00315123575229546,-0.0131140824976348,0.114491703014618,0.174103344151562,-0.134502651413092,-0.4147142053938
"36_1951",0.0594148152136922,0.106396033385004,0.0672596056951223,-0.00066015890250981,-0.117780732551786,-0.0977378218378255,-0.147533854273561
"36_1952",-0.0340418195352082,0.00494281519825255,0.0523584446340192,-0.163531113283339,0.173043897599577,-0.0431707632949517,-0.297351554571918
"36_1953",-0.0574358150643098,0.0129153457723254,-0.199363797285201,-0.0484526122596793,0.185189031242123,-0.432667982163943,-0.441079105329425
"36_1954",-0.0773496335511094,0.177880645568895,-0.0317569506764127,0.049335942844012,0.29635224801018,0.121004743477339,0.0983860297228321
"36_1955",-0.0814095501291125,0.155587254432441,-0.175581680500886,0.181555366222486,0.457415039568921,-0.000541321238425976,-0.037962561077103
"36_1956",0.0427013671252792,0.113351669575716,-0.0024940477309998,0.0636242406783019,-0.0231034876237096,0.151143856857279,-0.0978511292143449
"36_1957",0.0501876364805023,0.139883560943099,-0.00391592801900313,-0.107557212215344,-0.0259438939502712,-0.394208096241599,-0.0564799850260596
"36_1958",0.044739081684628,0.0916136451806964,0.112537519477743,0.0322548841035159,-0.0247627905162614,0.191543816628809,-0.171169678928282
"36_1959",-0.00531499838635502,-0.0261108194491676,-0.0695401707149763,0.0627570018425544,0.146004077902734,-0.235700757180757,-0.16863159702586
"43_1950",-0.0610729232846516,-0.0410232091665251,0.0890954209728419,-0.207766012487291,-0.165036189284963,0.238495039421485,-0.0626006662508677
"43_1951",-0.0570282878847606,-0.0758912895014138,0.194924714748874,-0.0686289505301239,-0.0982287427510319,0.276292291155171,0.245272096820055
"43_1952",-0.0507665069905686,-0.0884409814169556,0.0674711928037593,-0.186380843724165,-0.207688039866234,0.197247654965648,0.0444949838297033
"43_1953",-0.0830187879063068,-0.041316696062165,0.0543673474482129,-0.229868998321321,-0.250192811063434,0.207841130797064,0.0098728991816604
"43_1954",-0.0653838685279011,-0.0805753948993173,0.0315323965895243,-0.268561072258612,-0.196090883287475,0.192482960677029,-0.104289353281228
"43_1955",-0.0586837636271176,-0.0699702083639831,0.103193817650725,-0.223690558830098,-0.202235255117561,0.31373000011311,0.0622343661213239
"43_1956",-0.0637727900803266,-0.0650169902562586,0.158969332957788,-0.186805874460611,-0.202901536625737,0.340742368040776,0.110420616004378
