"","PC1","PC2","PC3","PC4"
"15_1957",0.0296769170561783,-0.0425551418206542,-0.0426067510835124,-0.190248873817916
"15_1958",-0.0518074118021871,-0.106631551305555,-0.144494065764395,-0.317424425636755
"15_1959",-0.0395240543981524,-0.111945384837637,-0.0592607818252237,-0.267627556968887
"18_1950",0.00221344926627405,-0.084207897962864,-0.164513776229769,0.0920535845539208
"18_1951",0.0187603499978164,-0.0587946524352643,-0.0758149714692207,0.113270444099949
"18_1952",-0.0120342399910488,-0.102835441904012,-0.168258070651497,0.135439622254028
"18_1953",0.00552261024898606,-0.105393766536228,-0.0304005122541153,0.0666491592185722
"18_1954",-0.00949637577312752,-0.10606476468107,-0.187324818770223,0.139055411198462
"18_1955",0.000101844119762634,-0.104590103835214,-0.18664669379231,0.0614136669686152
"18_1956",0.00405328325984711,-0.0580353470827205,-0.0894655590510767,0.000249927609870374
"18_1957",0.0239137991165308,-0.0547599985515697,-0.154836996582344,0.00222160880508312
"18_1958",-0.0333723467829069,-0.138533246566361,-0.140013545245897,0.107363027212382
"18_1959",0.0115434268206143,-0.0638713808339607,-0.0439462906834803,-0.0626243761798219
"22_1950",-0.00607669412796522,-0.118492913620734,-0.091687058713211,-0.0973760651791987
"22_1951",-0.013931830440269,-0.127090058713542,-0.0521278974187132,-0.0937666986969847
"22_1952",-0.00974449849563312,-0.129749886769131,-0.0704782691009965,-0.0985320598844705
"22_1953",-0.0283916309580857,-0.139812325702648,-0.0915459912711629,-0.16391317632585
"22_1954",-0.068054127962872,-0.147520480557852,-0.132433390248577,-0.115495625972619
"22_1955",-0.0426551946029674,-0.149352153732046,-0.0789121331009082,-0.127997542980583
"22_1956",-0.062928590672029,-0.13828931836024,-0.0236794936913774,-0.205032709086442
"22_1957",-0.0227751118935259,-0.13210467203429,-0.0151514916593216,-0.148674476926407
"22_1958",-0.0708240489028123,-0.135058628649695,-0.03989246394737,-0.228567160698426
"22_1959",-0.0848996296767332,-0.133698990334991,-0.0807599385138841,-0.170418365726553
"23_1950",0.0442254638264537,0.00909331300917362,-0.0322273742081571,-0.0478763271587341
"23_1951",0.0563952001121002,0.0664244224331036,0.0128139865221784,-0.0421771011997114
"23_1952",0.0286144718791959,-0.0328717780246985,-0.0733701204262406,-0.117841946428496
"23_1953",0.0388039806511112,-0.0227120306852842,-0.0947035226775688,-0.0590131530423695
"23_1954",0.0325991900212807,-0.026452916805792,-0.0397949360068941,-0.147178995163041
"23_1955",-0.0184942090226409,-0.11269995839942,-0.0912318698157643,0.062215685518022
"23_1956",0.0338075083362807,0.00836525492666072,-0.0809080802949069,-0.165504504132671
"23_1957",0.0501026578836811,0.0775444459196653,-0.000909246880680776,-0.0973975409847858
"23_1958",0.018318236048434,-0.0550513264382195,-0.203192411845864,0.00740048582409649
"23_1959",0.0290713167166233,-0.0404127300306459,-0.120622775124232,-0.0602309421896507
"24_1950",0.0657595175022835,0.0975853985666785,0.0623946796484635,-0.0768085048233581
"24_1951",0.0633288985231769,0.0727770547567548,0.0725039765382713,-0.0290627464971098
"24_1952",0.0549887559726541,0.0172908774395846,-0.00863548293810587,-0.0125693192934891
"24_1953",0.0538719969212937,0.0151324263093186,-0.0209048334648686,-0.0392380828082416
"24_1954",0.0456760175023403,-0.00591886609116807,-0.0552416248527381,-0.0564184501664071
"24_1955",0.046642078723517,-0.00439573014788792,0.0480402652902531,-0.0429507357280673
"24_1956",0.0603515628936593,0.0758091124756971,0.088378507023616,-0.0814192787503487
"24_1957",0.062355693770731,0.0889846128209206,0.0695070564795253,-0.0511640706077836
"24_1958",0.0304494996899919,-0.0448801728131501,0.0139391365598251,-0.0839229758554741
"24_1959",0.0468812794687148,-0.00361353851549198,0.0192277592165811,-0.0641702687651765
"25_1950",0.00414811663300232,-0.0844786475128924,-0.143988443859403,-0.0494500613141974
"25_1951",0.035202263553836,-0.0472263991448731,-0.0565528115175005,-0.0372313615244135
"25_1952",0.0131979047011056,-0.0852994284669318,-0.0587030727002979,-0.115163861749182
"25_1953",0.0167778636107765,-0.0685529970532207,-0.138141519703627,-0.130460068031735
"25_1954",0.00646674533350283,-0.0990464982487054,-0.124385953608608,-0.0497930582875827
"25_1955",0.00100910441064248,-0.0943901289967898,-0.183854659249214,-0.0840275843710725
"25_1956",0.0108596358977039,-0.0646987231595937,-0.022920756528619,-0.182733089320421
"25_1957",-0.00526494662809701,-0.0687162583971774,-0.0916946897145351,-0.2189753106056
"25_1958",-0.0483911977431789,-0.116853025732747,-0.188892239538415,-0.204197277426759
"25_1959",-0.0434794406358486,-0.0974498899676275,-0.121207647719519,-0.294673587679551
"26_1950",-0.0249551559119074,-0.0905156573463128,-0.296861870873007,-0.00458078841442425
"26_1951",-0.0156925615278296,-0.0968379912604952,-0.24546939430268,-0.0902241687426548
"26_1952",-0.0292404618533599,-0.112009649955061,-0.253537088123695,-0.106872103142555
"26_1953",-0.0485738645918175,-0.127093117881607,-0.168075206119998,-0.153492445368902
"26_1954",-0.0687971197580002,-0.130154453858536,-0.208532765033276,-0.0359579227744544
"26_1955",-0.0760293683878838,-0.0827761773149377,-0.225841922511391,-0.240520559209306
"26_1956",-0.0232599174717451,-0.0751118746493459,-0.176417485438886,-0.283908826241537
"26_1957",-0.0423453632615161,-0.102178658232482,-0.22564063079575,-0.173873923347498
"26_1958",-0.114340055653681,-0.0153777465259053,-0.203977752179904,-0.168017430723586
"26_1959",-0.0984178068773079,-0.0642714661842553,-0.1706571374277,-0.212983590587858
"28_1950",0.0586966206167484,0.0227785953352253,0.00955107728008888,0.0993390168260339
"28_1951",0.0370485454083622,-0.0485656799471771,0.0576641800211744,0.137539830059952
"28_1952",0.0358311477560948,-0.0544778372409028,-0.112755042813525,0.106295168047169
"28_1953",0.0409231133857619,-0.0469537661969924,-0.0375236065380914,0.0369282961970356
"28_1954",0.0326735241138569,-0.056424727507746,-0.186727996212553,0.143140608941931
"28_1955",0.0395112730442717,-0.0485872114927269,-0.0804190753078235,0.00683392617247906
"28_1956",0.0558765203653164,0.0186127654534517,-0.0157851058178283,0.0279284939920309
"28_1957",0.052621966080652,0.00722184743764416,0.0489298308895293,0.0461054072243968
"28_1958",-0.0232386022863981,-0.145445643275797,-0.0523519088593788,0.082768146702434
"28_1959",-0.0180501356585549,-0.136135543057688,-0.121424598074474,-0.0325981897709521
"29_1950",0.0573636123419954,0.0122264286678143,-0.000862810164754665,0.0321322572020045
"29_1951",0.05218314115641,-0.00830067097343311,0.00441433604036225,0.0315868120770975
"29_1952",0.0372984657742528,-0.0592969266753314,-0.00182206493851127,0.0186667304719518
"29_1953",0.0538137722667552,-0.00250585145622049,-0.023984108707757,-0.019498654289021
"29_1954",0.0493403773269378,-0.0133064409913207,-0.0572774978065631,-0.0414486867423463
"29_1955",0.0566918934492292,0.00739739230219328,-0.0266700083284133,-0.00105636541795918
"29_1956",0.0654441181434392,0.0605384335875193,0.0451121508880729,0.020772841326432
"29_1957",0.0607548341288642,0.0415935321538275,0.0522665356184293,0.0145572172153677
"29_1958",0.0453980140189223,-0.020128203771659,0.00602891605785802,-0.0873856847624223
"29_1959",0.0453728564021557,-0.021329057021364,0.0173915714970623,-0.0729615633295561
"33_1950",-0.0146634340680649,-0.123878870664404,0.0534517289626538,0.0958885265899911
"33_1951",-0.0354601770977548,-0.130533172098565,0.117275959633022,0.145649418765239
"33_1952",-0.0345795607705984,-0.153726007397432,-0.000426818623887699,0.0758108312430249
"33_1953",-0.0500874882375008,-0.156077363252552,0.0236506645831552,0.0511382502838961
"33_1954",-0.0620522927430437,-0.143296238710779,-0.116994013765319,0.0284903007633839
"33_1955",-0.0501815213426388,-0.149878473258998,-0.133826190275621,0.0737384270719463
"33_1956",-0.0577632257368296,-0.133574977003525,0.0195418997605533,0.0328380988798211
"33_1957",-0.0545732277929109,-0.129170870520517,0.0427819772030222,0.0875147081449475
"33_1958",-0.057713817400824,-0.147934324736759,-0.0713599743275886,-0.0641392405242889
"33_1959",-0.0688236780278587,-0.144964776740699,-0.0358071617809139,-0.0243471317267555
"34_1950",0.0235319403813182,-0.0506522813175373,-0.181390869811301,0.127176603093287
"34_1951",0.025465469951962,-0.0292933676841505,-0.179771412134666,0.123135616034657
"34_1952",0.0314903371905043,-0.047606998274863,-0.189626989382023,0.0800907328993844
"34_1953",0.039664895883097,-0.0215555864037858,0.041375535262123,-0.0445709778024701
"34_1954",0.00296366697906283,-0.0995031007698951,-0.185757681859309,0.15735137772137
"34_1955",-0.0104256859577135,-0.0921427210664638,-0.158725356071818,-0.157807926282696
"34_1956",-0.00631982671963559,-0.10542694442681,-0.0181359606856572,-0.107392146915688
"34_1957",0.0317131318405959,-0.040896113476501,-0.169685154759784,-0.00896986651779364
"34_1958",-0.00832572902694329,-0.0896154253939341,-0.152714152205501,-0.225783788540046
"34_1959",0.014186217852546,-0.079396740676399,-0.095149362052195,0.0423516510087823
"35_1950",-0.00446407731182993,-0.0750575544665879,0.219151705359206,0.123018161489986
"35_1951",-0.00690628023210065,-0.0745556748915957,0.214959685230648,0.0790665036056016
"35_1952",-0.000431698117527595,-0.090142154771642,0.177736689893784,0.0145491371162757
"35_1953",-0.05045440086509,-0.103658104097428,0.177065248010854,-0.0940971421460578
"35_1954",-0.00787071225557946,-0.0920559845503097,0.128638005854574,-0.0152957221904313
"35_1955",-0.0318622032542163,-0.117033782480931,0.0786414133317778,-0.0622507417652261
"35_1956",-0.0303410538564733,-0.099605547297779,0.202667738675092,-0.00241084725330611
"35_1957",0.0251051333126397,-0.025417957480817,0.134650391653267,-0.0883996091051414
"35_1958",-0.0153919283326927,-0.101495797694449,0.133533215186778,-0.0882591824178934
"35_1959",-0.00738985624968341,-0.0723849502972862,0.0289808305162475,-0.258839380362217
"36_1950",-0.0105477122738336,0.00315123575229546,-0.0131140824976348,0.114491703014618
"36_1951",0.0594148152136922,0.106396033385004,0.0672596056951223,-0.00066015890250981
"36_1952",-0.0340418195352082,0.00494281519825255,0.0523584446340192,-0.163531113283339
"36_1953",-0.0574358150643098,0.0129153457723254,-0.199363797285201,-0.0484526122596793
"36_1954",-0.0773496335511094,0.177880645568895,-0.0317569506764127,0.049335942844012
"36_1955",-0.0814095501291125,0.155587254432441,-0.175581680500886,0.181555366222486
"36_1956",0.0427013671252792,0.113351669575716,-0.0024940477309998,0.0636242406783019
"36_1957",0.0501876364805023,0.139883560943099,-0.00391592801900313,-0.107557212215344
"36_1958",0.044739081684628,0.0916136451806964,0.112537519477743,0.0322548841035159
"36_1959",-0.00531499838635502,-0.0261108194491676,-0.0695401707149763,0.0627570018425544
"43_1950",-0.0610729232846516,-0.0410232091665251,0.0890954209728419,-0.207766012487291
"43_1951",-0.0570282878847606,-0.0758912895014138,0.194924714748874,-0.0686289505301239
"43_1952",-0.0507665069905686,-0.0884409814169556,0.0674711928037593,-0.186380843724165
"43_1953",-0.0830187879063068,-0.041316696062165,0.0543673474482129,-0.229868998321321
"43_1954",-0.0653838685279011,-0.0805753948993173,0.0315323965895243,-0.268561072258612
"43_1955",-0.0586837636271176,-0.0699702083639831,0.103193817650725,-0.223690558830098
"43_1956",-0.0637727900803266,-0.0650169902562586,0.158969332957788,-0.186805874460611
"43_1957",-0.0718987335696413,-0.010489486988679,0.0317951165447619,-0.251736743245874
"43_1958",-0.0830017921964586,-0.0526885535071675,0.010068578035096,-0.301489049749065
"43_1959",-0.0770293383820583,-0.0909271101392709,0.0116892988001515,-0.267409553613275
"44_1950",-0.131668069651036,0.242506556573563,-0.00792297978483133,0.166534761562504
"44_1951",-0.149744479407068,0.0766370620992344,0.119204941017805,-0.0821102526800898
"44_1952",-0.160585792828559,0.109369263551503,0.0925033382047665,-0.0224175155403075
"44_1953",-0.153106138231971,0.0565728729985185,0.137436208634847,-0.0401509181438944
"44_1954",-0.152006821190311,0.231992367553971,0.0178248394611964,0.0468196987637488
"44_1955",-0.134682364705016,0.285864660772797,-0.0338103702944195,0.163501161293096
"44_1956",-0.137140284943211,0.276270385152561,-0.0251110985116268,0.136403992185981
"44_1957",-0.143750940661452,0.269527057101984,-0.0149472120088545,0.119048607046425
"44_1958",-0.11624528967843,0.306561584312031,-0.0777993194163359,0.238536885209689
"44_1959",-0.0913035211152775,0.265434351315662,-0.0918748028644249,0.246795082356507
"45_1950",-0.1283549275897,0.00594209772385945,0.0621249088678179,-0.0980735597906019
"45_1951",-0.12850669285985,0.148903502760386,0.0105262692857146,0.0652104247944956
"45_1952",-0.137486221978417,0.129120751764459,0.0641874449262675,0.161991999383688
"45_1953",-0.140850417872483,-0.0144971230577146,0.0628836936350864,-0.127361056956537
"45_1954",-0.156302398060439,0.0599158034640657,0.0408811072385979,-0.161870496999631
"45_1955",-0.151191713372856,0.210215817190169,-0.00380414410974555,0.00609602478674882
"45_1956",-0.150753467911879,0.220718299215061,0.00418903669986708,0.00732682495920642
"45_1957",-0.146401939316222,0.175094404877815,0.0101058819961435,-0.0735678871598121
"45_1958",-0.112406122460587,0.302951420164498,-0.0862811292106578,0.234257124185315
"45_1959",-0.111277026512396,0.297066035027759,-0.0871816529009706,0.221958380122943
"47_1950",-0.0911366039587834,0.232469538512177,-0.0752664621542262,0.173006712845704
"47_1951",-0.0859325030577099,-0.0119095480323211,0.0748709052389499,-0.220387613479084
"47_1952",-0.0595868865421521,0.00398160492213856,0.187617521869319,0.0304005036352501
"47_1953",-0.0733675976476642,0.0223136856378469,0.0337557751007606,0.0144641849342387
"47_1954",-0.0514302433857229,0.062373162845409,0.0030796641087063,-0.0313069586621809
"47_1955",-0.132751275202957,0.067076949282412,-0.0203006571469019,0.0549812987574282
"47_1956",-0.14273829910273,0.159917787434137,0.0470739872005262,0.0462372155642274
"47_1957",-0.125122987746757,0.15975595626014,-0.0190823207782015,-0.028264950682331
"47_1958",-0.1426944558613,0.14049141203589,0.0258306451677529,-0.0882762627568743
"47_1959",-0.0788227254565572,0.0484972994709956,-0.0949331806449727,-0.2128510970649
"48_1950",-0.118392004029104,0.0361602996269257,-0.0576049435750675,-0.275747819789889
"48_1951",-0.152026932059004,0.0758404553093223,0.0636106156799695,-0.123163425516982
"48_1952",-0.146494741398013,0.0220493851381727,0.0315095161827106,-0.20012710188679
"48_1953",-0.114090616479231,-0.0423346160133839,0.00818438901337772,-0.320205250614897
"48_1954",-0.149815962966183,0.0935712252736334,-0.0228120839848865,-0.184048261637232
"48_1955",-0.138469351451997,0.270114237936039,-0.0484061402069656,0.0742719464433408
"48_1956",-0.137746295182534,0.254906964233135,-0.0277315703509615,0.0417591317905663
"48_1957",-0.144825638908273,0.242403366659099,-0.0297108989308361,0.0282196523377477
"48_1958",-0.126693501394451,0.303760036609775,-0.0714140790663517,0.19115468638015
"48_1959",-0.117632172883931,0.306505602064605,-0.0807796059767706,0.22768757754901
"53_1950",-0.112031978387631,-0.0422119088118797,0.140282375682545,-0.165910395708109
"53_1951",-0.135689212419076,-0.00116989827968943,0.161997841404375,-0.0876754350682821
"53_1952",-0.135907076266984,-0.0220459446628518,0.14400638329045,-0.113736507758713
"53_1953",-0.137907539088044,-0.00987283418432332,0.105169599697381,-0.175158743260064
"53_1954",-0.148659878848959,0.013775786528937,0.0969892802492944,-0.158818415689325
"53_1955",-0.159440248058781,0.195818111666832,0.0384213847561673,0.0138173495420245
"53_1956",-0.154873300378002,0.124329238667394,0.0933565288477686,-0.0592844067260851
"53_1957",-0.136837744301539,-0.000915530271159373,0.111202660244885,-0.195950417022342
"53_1958",-0.152885112949875,0.255143930968713,-0.0148520225404476,0.0520867291383131
"53_1959",-0.138110223740034,0.296631725403571,-0.0529346060481959,0.149214063585079
"55_1950",-0.156636286987229,0.084051555128037,0.102533521997004,-0.0486965883064526
"55_1951",-0.0705329159549448,-0.0480043088613254,0.105675543358882,-0.0964517488541516
"55_1952",-0.122102445777822,-0.0305732790668909,0.0708476951471071,-0.0317810334706461
"55_1953",-0.0642429444185051,-0.0671259601499819,-0.164205099805069,0.120204279957241
"55_1954",-0.119019742241751,0.150386030279821,-0.00940262231250136,-0.00103850785593285
"55_1955",-0.140283456680826,0.267188595869136,-0.0207254817101456,0.134675958669812
"55_1956",-0.141688536971675,0.248613767662088,-0.037283099781173,0.104801889583787
"55_1957",-0.139902255637346,0.197807423952202,-0.0282429786740259,-0.00332542907151878
"55_1958",-0.123951765672494,0.306697115616398,-0.0681323872909824,0.220832957426749
"55_1959",-0.142165011393832,0.258104955499988,-0.0401049573745963,0.0757930105545326
"56_1950",-0.126411278247761,-0.0165357226789667,0.0930111331687523,0.0534075942264644
"56_1951",-0.142182330099398,0.132625808717367,0.0467966606692743,0.0764487617964936
"56_1952",-0.152290205037048,0.0610717500557357,0.120454625780225,0.0168319763313026
"56_1953",-0.14374892197924,0.0417053577403153,0.0323983591792628,-0.0521719590894346
"56_1954",-0.157650161022348,0.153110692319445,0.0116370169772119,-0.00728454379068093
"56_1955",-0.130280747430486,0.276155799113013,-0.0534148102704229,0.173985221687045
"56_1956",-0.152393528839665,0.189995014125264,0.0328548734647814,0.0695614331826443
"56_1957",-0.15261547008091,0.181531033665125,0.024351838080746,0.0494468024375975
"56_1958",-0.13969929747792,0.268633160169004,-0.041438814244319,0.141983625558459
"56_1959",-0.13595355182937,0.284163777079883,-0.0508674263330536,0.165493113712218
"57_1950",-0.156319432372552,0.116959611584505,0.0716159056778501,0.0199210316282545
"57_1951",-0.157583186442193,0.134224648235764,0.101836226493093,0.0298370749642566
"57_1952",-0.155744370372139,0.0627697861379177,0.119145724297025,-0.00942372599750355
"57_1953",-0.161395921342891,0.124996048245785,0.0750112467372846,0.00462836235544106
"57_1954",-0.159770205849082,0.195850271117933,0.0256775665204976,0.0187568280562725
"57_1955",-0.126672855417733,0.294779407354337,-0.049277658149129,0.214819433272661
"57_1956",-0.120031649538581,0.290514726498289,-0.0557639799897167,0.221867227038678
"57_1957",-0.13511101230589,0.282186914227993,-0.027683759797568,0.18064486894889
"57_1958",-0.120834391364801,0.304822653344793,-0.0688770678925817,0.229128497851454
"57_1959",-0.103272216316212,0.290117597413788,-0.0859546533004545,0.25625209261166
"58_1950",-0.130617814949685,0.0156435895420823,0.110700632335158,-0.0149441830745633
"58_1951",-0.138606021665576,0.06347228681047,0.108207164518,0.0072262068927807
"58_1952",-0.136403395260293,0.0305408569088651,0.0956635500992447,-0.0261464406363849
"58_1953",-0.156914078621404,0.104538804700979,0.0721183946081343,-0.0108434314673262
"58_1954",-0.136918543100774,-0.0244714568467521,0.107516424299426,-0.0805584500963602
"58_1955",-0.150303833396671,0.0790167198037177,0.118947164132347,-0.0559648688879485
"58_1956",-0.15782497880563,0.142176918387787,0.0855704011037704,-0.0250466806598344
"58_1957",-0.144363519323234,0.0361784111187375,0.150423366624869,-0.0846986711035652
"58_1958",-0.147805162414805,0.181925177419373,-0.0132744669317129,-0.0372944174203004
"58_1959",-0.155642510641461,0.0981395702761695,0.0595586861899964,-0.138887497841299
"59_1950",-0.0791681370262904,-0.135079461984633,0.0749721916985731,-0.0734707698265399
"59_1951",-0.152954414998025,0.144583867926507,0.0756002072801431,0.0838064266033201
"59_1952",-0.112364722648514,-0.0655405201279996,0.14693411276742,-0.19965884954369
"59_1953",-0.132942689983342,-0.0466453710113106,0.0968586297303182,-0.2139950782853
"59_1954",-0.154235867294637,0.0461317408936542,0.0353631223094967,-0.199106269545489
"59_1955",-0.156017381530584,0.21050562862696,-0.00812858115523635,-0.0363096223075315
"59_1956",-0.154013554662227,0.251121643692755,0.00438298141272066,0.0600237315770158
"59_1957",-0.154341850291861,0.200612495962203,0.0109473263796569,-0.0478604133331583
"59_1958",-0.140621882659762,0.283436097068284,-0.0490814488441619,0.101416784193397
"59_1959",-0.117819632570746,0.305962928653415,-0.0810398087386868,0.225330720111103
"64_1950",-0.0281173589837035,0.0427775047102705,-0.0195476936086984,-0.128967940232979
"64_1951",-0.114183976456143,-0.00589261191281504,0.0265150826196564,-0.191147588037408
"64_1952",-0.120206656206799,-0.0166603127982684,0.0949814428277935,-0.16126007601006
"64_1953",-0.00586055518381942,-0.00205820494559277,0.0589915707096092,-0.174572432360592
"64_1954",-0.0925110940170055,-0.017821588700096,-0.0302295893071472,-0.313254533613311
"64_1955",-0.120199668907009,0.274796932792964,-0.0548134728452277,0.205148413509735
"64_1956",-0.132681636003736,0.21010746916758,-0.021184977689947,0.0151974840169175
"64_1957",-0.133550523521851,0.235375347372928,-0.0529898989028443,0.0221794136923856
"64_1958",-0.122915114434326,0.296806617735324,-0.0746880438621895,0.18722738331945
"64_1959",-0.139351035334461,0.230751671442086,-0.0523712911577936,0.0284793476745325
"65_1950",-0.135959026798822,0.102665716073274,0.00718013053183245,0.0356111241370897
"65_1951",-0.120021982510174,0.128631105556763,-0.0456686995616362,0.0026572308829807
"65_1952",-0.0773390948605134,0.0745311859754801,-0.0666152027173265,-0.101565852547792
"65_1953",-0.0801456824167031,0.0453315376504799,-0.159128296342624,0.159809642275911
"65_1954",-0.117894653122248,-0.0322362662097365,-0.0423128852211298,-0.239661055093856
"65_1955",-0.137238469456696,0.138319732704527,-0.0114298493236107,0.0350953722019219
"65_1956",-0.0980311739158933,0.259723671402846,-0.08438262113303,0.202090935299878
"65_1957",-0.112206016280746,0.191019045447003,-0.0749616553500555,0.0398897312830158
"65_1958",-0.121382223233642,0.258263745558638,-0.0783073506602099,0.100807456531253
"65_1959",-0.110336369951078,0.283836867105253,-0.0864081916973571,0.204589254682834
"66_1950",0.020837182646381,-0.00407648768038042,-0.0263787157999874,-0.0729008526183146
"66_1951",-0.00684607423295049,-0.0528159853304187,-0.0547208944655968,-0.0502701491541269
"66_1952",0.0272140168521205,0.0287866582556077,-0.111123853263688,-0.1328511756883
"66_1953",-0.00432940049326497,0.120770097202661,-0.125951134036601,-0.16758625244503
"66_1954",-0.00351446885567339,-0.0537714452429583,0.0241989388104344,-0.128728184254022
"66_1955",0.0389630300753156,0.00656273345525535,-0.0329436578202938,-0.0823046020266307
