"","X1","X2","X3","X4","occ1990dd"
"1",-4.52573938857097,-7.29265065701205,6.76456299100134,-1.26131713186879,4
"2",-5.89486657122736,-5.70103161744006,4.4951921440773,8.45895198566915,7
"3",-6.83601166665521,-7.30976031735304,3.26150551974926,2.10686876976322,8
"4",-15.1677583178332,-5.70421913367596,9.54010586931748,5.67490821129499,9
"5",-7.1494329595258,-11.80373848733,8.5006648064148,-4.39963390270011,13
"6",1.05994725730514,-3.79804298705022,-1.17162782786175,-0.250192869126255,14
"7",-4.87382694684185,-6.56774907288237,-0.3324651450315,3.4014087367256,15
"8",-3.28049782521064,-3.09688184190782,5.97402261475855,0.218487787154526,18
"9",-8.95339174385661,-2.49063065462663,3.16962075984186,1.4177065760825,22
"10",-0.546649377403079,-4.1805291875619,1.20463135436665,6.00935827687545,23
"11",4.5486764975215,0.276383171589395,-1.03249455013181,3.63581823143214,24
"12",-6.45226455548517,-5.78994769352342,3.01037503037745,5.9546924378796,25
"13",-13.2037353402462,-8.89442944289781,6.5066969210288,2.48820996299371,26
"14",4.18942003579116,1.54563516257975,1.09739106354552,0.120946577331307,28
"15",4.94444250586574,0.864741480302576,-0.38276123675822,1.73436357786794,29
"16",-3.19140771088239,-1.41399159226878,4.86957016160431,0.552151266769118,33
"17",0.633595455595383,-4.25406747830744,2.88198351844676,-1.4812427058213,34
"18",1.96664257685624,3.93730417414932,-0.190776428020684,1.15473222497035,35
"19",0.473837071470044,-4.14222927691866,1.92615805695074,3.4051306728382,36
"20",-2.85960530420628,1.51262576734132,0.805769983322814,1.40515005030011,43
"21",-33.6580478638963,9.20091864493376,-3.00233288419543,0.732974576919398,44
"22",-30.5783498103849,5.47295356229665,-1.93112251841155,0.563939612079266,45
"23",-16.0343275816081,3.17576802932525,0.743856184073087,1.90321865007216,47
"24",-24.9581842960313,3.15698763574926,-1.51968497512063,1.19343688017555,48
"25",-14.6324541773619,5.75976488411972,0.154477560776038,0.841582068487278,53
"26",-20.9447477587554,6.23041581285233,-0.311657381757011,-1.47250981238945,55
"27",-26.6092699874723,7.17076661257414,1.35428306445422,2.86009843198588,56
"28",-24.5579681171842,9.8728035286314,0.766947628785371,-1.34780598693928,57
"29",-14.3745664878239,7.04737546947835,0.435430375663974,-0.709240776483615,58
"30",-23.2913718083746,4.30039184209822,-1.51920523011173,1.27656256862773,59
"31",-25.8483373867749,0.228774117946094,-2.30816132896202,3.97792379837245,64
"32",-27.7759624419643,0.425479974056731,-0.827684843695467,5.68982371708492,65
"33",3.10077307854087,-0.886675800961433,-1.70385686245374,2.43045366078788,66
"34",-13.383097819373,-1.70911301141589,-6.79253942977955,1.52491965288761,68
"35",-25.8566135959806,2.55115278253704,-6.99799093965077,-1.94095300633941,69
"36",-12.1529593920632,-1.80665710431114,-5.50585793552252,0.0890790010233671,73
"37",0.117945568720243,-1.48909639183704,-0.370201042137054,0.497811968612687,75
"38",-9.92846841467746,-3.73833727338402,-4.31705629766823,-2.56469205379878,76
"39",-13.2185428130846,-2.40357161248378,-1.65891518844507,-0.0806912719154621,77
"40",-17.5392302138281,-3.30193515272994,-9.62013569890223,-2.2204188485786,78
"41",-3.81334748262032,-3.11557462257704,3.12101501313455,1.58411489258247,79
"42",-9.29042445534833,-3.96690374800727,-7.81029971068064,-0.908499264040944,83
"43",2.6235421172911,-2.24733094552406,-1.23411372228427,0.693160031153861,84
"44",3.56793999985598,0.566432151748869,1.59942731715657,-1.778207510232,85
"45",-1.57642415661975,-1.92600376289462,1.80273347653603,2.42998991638208,86
"46",6.68086879594392,0.339499764523717,0.347423230928524,0.239307708653858,87
"47",4.44245372462543,-1.6630779912848,1.25896091510873,-0.675914727260781,88
"48",2.78399179857448,-0.155690157460774,0.366923119786472,-1.0675665984538,89
"49",6.20300734345335,-0.443143412675049,-2.04137225627147,1.1657177376379,96
"50",3.82750951568586,-3.76713096906404,-5.87828166241768,3.2745863102749,97
"51",2.92413036426926,-6.58354768513441,-3.96375409553056,4.22163444708516,99
"52",5.58656352638103,-3.94302048979833,-4.81331178141812,3.89935629568424,103
"53",3.35727455394921,-7.36426296697318,-5.56797719622396,-1.19226683943724,104
"54",2.40033965434694,-3.94005530825193,-4.11640995179596,0.180608931214914,106
"55",0.157729021040319,-6.05716701486894,-6.03988716520068,-4.85107689587972,154
"56",2.48147415306378,-5.93553795816337,-5.93261727947864,-5.12000830280485,155
"57",0.29626184931467,-7.09912722118588,-8.18038390428662,-7.17042256252154,156
"58",1.72980657435727,-6.01403247108029,-7.05735317950056,-5.46462482436013,157
"59",3.62820029988498,-1.13199247415085,-6.41569420387833,-2.95443073940241,158
"60",-0.599644525325103,-5.76373351899624,-4.86750095681549,-5.26090467225049,159
"61",3.42665905546736,-3.17087664899188,-1.61400367745912,-1.8339474521168,163
"62",1.87999419846051,-4.18549583395099,-5.60704159025088,0.862445655839096,164
"63",0.676813456405732,-4.4024070943719,-2.08905676228296,-2.00004619900157,165
"64",-12.8875859460633,-9.44594410677443,-3.40787196749553,0.291031619453068,166
"65",-14.8939692769177,-11.397661945641,-7.82866502497728,-5.20553360285578,167
"66",-14.8892832978303,-12.3569072197521,-8.02062287861638,-6.82797816286121,169
"67",-29.6373977099678,-11.3364567482936,9.2209698102741,7.17877999254439,173
"68",2.39161321789545,-7.05285931009463,-4.24204824350302,-2.05381793115833,174
"69",1.1063717402218,-3.34978317779077,-1.15912631881257,-0.50038266361639,175
"70",0.9711594771902,-3.86931035149943,-0.160004484703069,-0.734243056889446,176
"71",-2.35818164416874,-4.75525620042509,1.77455592556852,4.47298972897943,178
"72",-4.43926657360518,-8.39360861123238,0.885542567365265,-6.7381205439213,183
"73",-10.3243047891343,0.0255220038208209,-4.28959583781841,-4.43465720488288,184
"74",-2.34080117794294,3.12419675739811,1.02059379900504,-1.47993473396379,185
"75",1.58573252007033,-2.45934859775011,-0.236269498800113,-2.81475947764285,186
"76",-3.99904838290949,-4.19685627273651,1.79141049484892,-1.10787647126024,187
"77",2.51055936095986,-1.01335921900461,0.28926790213209,-1.34394703410661,188
"78",1.71593352306689,-2.67025805558362,0.407125617266532,-1.10150178842276,189
