"","X1","X2","X3","occ1990dd"
"1",-4.9162132639777,-9.08563471055624,8.40613466781883,4
"2",-6.60079878246764,-6.38739241763612,2.88763679108945,7
"3",-4.2962167989599,-3.82909909640034,0.395278739326724,8
"4",-8.20910417724801,-4.33042350838211,5.05696391666294,9
"5",-6.97502091981783,-12.7454736148029,8.71865542899782,13
"6",1.57953887287356,-3.15481088888081,-0.758778473907312,14
"7",-3.08051316709441,-5.38854974165927,0.549542486211035,15
"8",-2.54806118915557,-2.30697630347343,5.7528001821443,18
"9",-6.86322918635418,-3.3276499687173,3.15215707172788,22
"10",1.7654100750148,-3.61074764757271,1.62520403092767,23
"11",5.73190078540017,1.42920705251454,-2.44805223721183,24
"12",-3.75222844309425,-4.83250835272247,2.91967988607524,25
"13",-10.8038006721009,-8.74823395327008,5.07300888787848,26
"14",2.9157530874563,0.367352923256972,2.42363345737952,28
"15",4.89029924729689,0.302548400126121,-0.787545811922996,29
"16",-5.88655504287319,-0.432221090612495,5.02569915432527,33
"17",0.242606934821143,-4.04151556932178,2.5063388769398,34
"18",0.943709584575889,4.08648785255175,-1.46960582266769,35
"19",1.32022346830178,-1.86777442918256,1.36838067509853,36
"20",-3.06025978557598,1.82915105281577,-0.553130685330894,43
"21",-24.6660201760875,5.50247204640019,-3.63795342834059,44
"22",-24.862174389499,3.14710986432719,-1.8853678136454,45
"23",-11.1218132328681,2.84007656330054,-1.61251434877159,47
"24",-23.1830513950938,0.381072579534337,-3.14003384677767,48
"25",-14.7594483075479,4.24681539726624,-1.21106948882213,53
"26",-18.0811031228691,2.82746277766734,-1.03256332326177,55
"27",-22.9073623213286,4.0662392006132,1.83887605992113,56
"28",-23.0487310156795,6.5596746976716,-0.34455819047386,57
"29",-14.224588732426,3.86945612213562,0.53498410821622,58
"30",-20.2672905736386,2.42562108544863,-2.71595728346851,59
"31",-17.9777000252087,-0.352677341761911,-4.73133515990393,64
"32",-25.8959146648999,-2.53623720409892,0.415842579526131,65
"33",2.49304182444875,-0.686603299207604,-4.77829499223007,66
"34",-6.97902607262751,0.314776072453837,-6.77857809178803,68
"35",-26.686394703757,0.84242424113862,-8.07304070985551,69
"36",-10.3189629294343,-3.83811448871619,-5.63997599973413,73
"37",-1.33635507329831,-1.1178655204068,-1.47482373804637,75
"38",-11.6687368383951,-6.21201968932797,-10.2406153970615,76
"39",-10.5827734058564,-2.01188933993058,-1.03575647236332,77
"40",-12.1647198441526,-5.5259634038355,-11.0359638235763,78
"41",-3.4684776257212,-0.421348715950897,-3.94295986267673,79
"42",-8.22265950190558,-7.4760562024157,-9.10924177418888,83
"43",3.33926375545177,-1.54329252236863,-0.0970841035185889,84
"44",0.489261641804163,0.655470505672543,3.31393359213747,85
"45",-0.502957184815375,0.110642431055267,-4.96363694826031,86
"46",5.57710247780569,1.44223581262435,0.751397701798505,87
"47",2.94621111935606,1.81170118729127,1.58716329266428,88
"48",4.48340114041337,3.15330664707939,1.95597569426687,89
"49",5.96767883542414,-0.357096140493648,-0.777442191313575,96
"50",3.88129727400106,-2.22899262199961,-4.69912004489453,97
"51",6.86495950873028,-2.32182368033819,-4.40502091399658,99
"52",7.14295167647165,-2.60738088934995,-4.24856207134026,103
"53",5.16412362334615,-5.71432467467544,-6.55921015414884,104
"54",3.65833429989541,-2.48164329830087,-0.696761722006384,106
"55",-0.110786838497439,-5.54736612855665,-2.67312379843529,154
"56",4.22145909494792,-5.45425021856407,-5.72160307941872,155
"57",0.834355099689448,-8.31365032586153,-4.45808981958822,156
"58",4.52524617757584,-2.30067751946018,-3.71836712353897,157
"59",-1.36415710683883,-1.78777569189624,-13.5128855449914,158
"60",0.930746185649161,-6.51440929505783,-3.74213910109202,159
"61",4.91586468804091,-1.31849507202502,-2.10903296140303,163
"62",3.79638237172803,-4.20335042359984,-6.95833477978162,164
"63",1.66579962971242,-6.38898623193015,0.207293137830878,165
"64",-8.00732158993239,-9.1958254194998,-2.9108448033272,166
"65",-13.202086744882,-14.6471253373817,-3.68308960552129,167
"66",-1.24027035476361,-7.8403439702588,-4.80640264573216,169
"67",-22.320781386543,-6.25789297788979,4.60602052766577,173
"68",5.50547843274896,-4.25045236782742,-2.95020785558942,174
"69",3.72183182132883,-0.938341732017928,-0.653290000259668,175
"70",2.40369526330041,-1.19307855948319,-0.670850846409889,176
"71",-3.79125944411511,-6.87381735140648,3.11464289152295,178
"72",-6.01100708132827,-8.50748832835986,2.45815073816404,183
"73",-12.0455444404801,0.206047796969386,-5.40841966264975,184
"74",-4.14864069797624,2.91751808748259,0.726717511656491,185
"75",2.46054519769839,-0.961246520442982,-0.499675315905785,186
"76",-0.0769627001205252,-2.60691508771709,1.99398105941826,187
"77",2.6005956199852,-1.07530445413403,-0.020774087886358,188
"78",2.78612752947388,-1.14319135386,0.54203796344133,189
"79",4.34449986427719,-2.01940687087752,-1.34366253256879,193
"80",0.397514730316262,-8.48061736146158,0.0267311117581997,194
"81",-2.33708652041875,-6.09412805405009,1.47961094963406,195
"82",2.02067934476345,-0.608656488080984,-1.64660101723287,198
"83",4.49698335959114,-0.558816816475528,-1.8364710340814,199
"84",3.6113769512768,-1.65919339814659,-5.71710297250964,203
"85",7.63969526987853,-1.77599762749676,-2.67747123796857,204
"86",5.3522049850176,-0.980819253915238,-4.31754389407054,205
"87",3.25817247030144,-7.54778395164361,-0.229951420527477,206
"88",5.97775402842105,-2.38903807886266,-2.76814601891276,207
"89",0.942253760330542,4.077116698701,-2.99616864267879,208
"90",-10.8474625019729,0.287427709474058,-3.15652651235255,214
"91",-4.54340919213463,7.025601866409,-1.54589119744965,217
"92",-3.65879147179781,2.2174875111645,-1.38127787865279,218
"93",-2.75351691954687,-1.42053462813566,-4.8923692486539,223
"94",-1.7830946435815,-0.886250175272734,-1.33808118903291,224
"95",-6.68491305744683,-0.527104789598712,2.73087640017748,226
"96",-4.89586429849248,0.0520760293731107,-0.197519102962029,227
"97",1.8809529188336,1.09219759598719,-2.35872664867199,228
"98",-15.2430739535272,0.396408736225934,-3.71741701921827,229
"99",-8.36011473926396,4.96654432259065,2.70923500327053,233
"100",0.0705164646656262,-3.65197444789997,4.21173175703225,243
"101",1.88256661070627,-3.65160180475077,4.09760318387815,253
"102",1.89191659403713,-1.39904395247515,4.22179079124716,254
"103",-1.32218220315856,-5.06244622189638,7.32857635716317,255
"104",-2.3556136129131,-9.87419264036371,9.71824552438075,256
"105",-6.71115224351771,-0.605958988338681,5.9022548566698,258
"106",6.677540257781,-1.25568181676639,4.57614335494989,269
"107",4.32377041834343,-2.48810294409869,5.97427415989792,270
"108",1.26207150149529,-3.22486701740958,5.87258896604355,274
"109",3.99315989853281,-0.500728177825903,0.83485597648992,275
"110",7.36316928046501,-1.12916917490853,-3.44882818390377,276
"111",1.35189357154363,-2.80874104109142,5.1563497630805,277
"112",8.61260854018836,1.86717267166448,-2.35334492286339,283
"113",1.11764005184655,-1.11644456363854,-0.679913605632758,303
"114",-2.86572234337062,1.69128001418974,-2.47413770306376,308
"115",5.68340097996514,-4.63126888426499,-0.123262077951059,313
"116",8.80145088813824,-0.414288723212349,-3.24015597315739,315
"117",5.13600686334627,-1.6778775205908,-0.284634513640856,316
"118",7.16334979599508,1.10290584225878,-2.93800292975742,317
"119",3.38473704507498,-2.71851110684116,3.23596374519842,318
"120",8.02639642310818,-2.81864502775596,-2.98212888297541,319
"121",3.17622088209726,-3.44230063991385,0.438922303517586,326
"122",4.19601298685061,-2.42633781595474,-1.2207137396854,328
"123",-1.67467071922446,-3.29770427750894,-4.09851927390476,329
