"","PC1","PC2","PC3","PC4","occ1990dd"
"1",-6.80560056899445,-4.4526364036124,6.66474195613681,-2.42280818996913,4
"2",-7.56819881013087,-2.99273900682091,8.50418669792386,5.62994660124344,7
"3",-12.9663998548138,-7.9953778599442,6.21250932785257,3.27564093809959,8
"4",-18.9081113560379,-1.52709470782524,11.7846187314603,2.53685212909979,9
"5",-8.32976590535982,-6.65466498278963,8.83960844214994,-7.11145548024656,13
"6",-6.16843420113231,-9.27995906054969,-3.68497025603474,0.941892759714083,14
"7",-8.81514773244619,-8.07234549628411,1.78325233177798,6.03439473562069,15
"8",-3.30894567609242,-1.86831816915436,5.08111075477123,1.87518593268325,18
"9",-9.6077011332536,-0.773677004222616,3.72804894810588,1.38575292600504,22
"10",-1.88834869846507,-3.17639961962214,5.26007429323799,5.84631562909284,23
"11",3.269061218379,-1.2687174378852,1.04330582545746,1.99096914863841,24
"12",-8.68717490499871,-4.11801830872876,6.87909084677189,4.25574984433039,25
"13",-16.8798048498841,-5.90650489747256,8.48425009782182,0.206828919973749,26
"14",3.88585911695434,0.712565876676685,1.15643440194595,-0.408621001324031,28
"15",1.44219561695469,0.490947530862503,1.6176380385498,0.793296718453191,29
"16",-2.12196135306259,0.971724294695511,3.53796533569104,-0.507670822681837,33
"17",0.893429251227719,-2.07785099450336,3.37128908644677,-3.58112428065706,34
"18",1.128700567069,2.45892749343704,-0.211883825826228,2.01343735176709,35
"19",-4.87018561205896,-4.37690098450929,6.49287319659862,2.17548554540632,36
"20",-4.62603468445065,-0.607068036322567,1.76166414517382,0.697530453486052,43
"21",-23.6180152824112,13.154084485804,-3.20672810731904,0.977186070280834,44
"22",-23.0181528932507,8.87276784023472,-3.41341184075633,2.07679503486959,45
"23",-20.6897784023007,7.25256495746804,-0.483495360622917,0.710635912590278,47
"24",-21.6752564439911,7.5396711648965,-2.3231892143769,0.125992215483542,48
"25",-12.8997736976541,7.53778072822151,-1.03181744475759,2.08200284475691,53
"26",-19.212598275607,11.2104932670554,-1.55933153956818,-3.01851053803245,55
"27",-20.6614386632361,9.4352474457301,-0.1045608205075,2.28792157699115,56
"28",-20.1488272753896,13.5486106858356,-2.78292250129474,-0.886496510443174,57
"29",-10.4047977188803,8.71897020764103,-2.28755656908677,0.992973117271282,58
"30",-19.678247115748,6.94389292073418,-1.80067354643927,0.973807146928649,59
"31",-23.3966266698722,5.87699338014021,1.58445764311211,0.133964762548185,64
"32",-21.0425882952197,1.52393273874468,3.00776819633577,5.09925576992157,65
"33",2.02845231939442,-2.29489023897752,1.50379412871723,0.893426423639011,66
"34",-10.7683116493474,-1.48404872092968,-2.92772487885268,-4.83708435477228,68
"35",-21.4327467759008,3.46689797439263,-8.00408337447126,-2.02572539112469,69
"36",-11.4273403840795,-1.11954694383922,-3.81916763990989,-1.22522235342249,73
"37",-7.06387128102876,-3.61868182894485,0.0109621335122794,0.785455415185018,75
"38",-12.2162888080216,-10.0497026287841,-9.30319874695174,-0.782666657545221,76
"39",-11.7306280229427,-2.13296620062235,-1.65996403329602,-0.487014682125123,77
"40",-15.1475101139711,-5.97097714979338,-8.98052100957208,-0.552525192030937,78
"41",-11.5575368331666,-3.23075471895713,5.87635193765033,3.17399483907193,79
"42",-9.13695677777499,-2.91358744216322,-4.2058735321104,-0.196983182591541,83
"43",2.00438084346576,-3.60854907689567,-0.55624602461861,1.40476644973856,84
"44",7.0738119102127,-0.278100075512523,-0.0732269197240619,0.412197522888278,85
"45",-4.55540810991008,-6.20783198196091,-1.7375395854375,3.38248271806174,86
"46",7.82775822448372,-0.521158780097207,0.685435760669008,0.0658819378442434,87
"47",6.05175487873044,-0.818901769447508,0.866078068481673,-0.274404019147659,88
"48",0.267094373372457,-6.23634607504939,0.735787021106778,-0.845048013089813,89
"49",4.99749166984523,-2.22970635181679,-1.6275934792825,3.18320967851232,96
"50",0.138094338735664,-4.71818740941349,-1.88485645382559,5.3070216948516,97
"51",-0.109171326431645,-7.54480424121976,-1.9172533510028,5.97248487819043,99
"52",4.05860064898085,-5.34204991131307,-1.96862385990947,6.03213506405817,103
"53",0.141047036579792,-5.45553693221574,-3.74605370569329,3.59426310684286,104
"54",2.3171882485949,-5.4886314845798,-1.84985465778623,3.62391450225158,106
"55",-1.0580744961991,-7.41734926693467,-4.94711584025638,-0.767274784317855,154
"56",-1.16614082274265,-8.12121155810829,-3.69952791719828,-5.03880252700081,155
"57",-6.15409940091377,-12.4004939728682,-10.633656901818,-3.23860367691802,156
"58",-5.63410822612062,-13.6117581992277,-13.198058377456,-4.74063041722003,157
"59",0.0911280774366253,-9.1893577674965,-7.9423329463797,-0.440337613550091,158
"60",-4.181341994732,-8.13485777676986,-5.32988514978579,-2.49883099652624,159
"61",-0.0196988472057616,-5.54782793973949,-2.12432073960366,-0.186504006583144,163
"62",-5.5585798342341,-7.62981904259762,-3.82703632087576,1.13075496148611,164
"63",-5.21376324324636,-7.84853305033637,-2.15224072413858,-2.14713693149392,165
"64",-19.7533226805866,-10.3262633149238,-1.67456266604676,-3.66946805295683,166
"65",-6.53113572446526,-10.7778370769979,-7.77919756854716,0.404626589571386,167
"66",-23.4402025885955,-14.8162664856555,-8.08197269715894,-7.03610964818133,169
"67",-28.7947685792044,-7.00086186650338,10.6045311428377,7.3348974825707,173
"68",0.0946566945058078,-9.49135043892656,-3.96273756047458,2.20801698745062,174
"69",-4.65395103694695,-8.2949054889553,-3.34158279333324,-0.799999079196821,175
"70",-4.18073481587838,-4.26686485921434,1.94454838864751,0.0253856386528618,176
"71",-1.78055466789712,-3.70100107773004,4.4821693440099,2.81353383595212,178
"72",-4.31213297710418,-5.11581086074716,1.12343562875516,-8.151899192197,183
"73",-13.6764905153499,2.4370802525957,-3.12925567038521,-6.52867757724281,184
"74",-2.04081782758133,2.6400395186081,-0.246557612631866,-2.58269297611394,185
"75",2.14821772547079,-1.98662304522274,-0.525558743084321,-2.25189726510638,186
"76",-7.95885340106178,-4.77671279410517,2.26896750398194,-0.354737110058581,187
"77",2.34412667156834,-0.955364095466524,0.0280808563460641,-3.43736143319106,188
"78",1.86862144034685,-2.26193769469453,0.923271981698981,-2.69541866627458,189
"79",5.16691241198904,-0.926229760291648,-0.961237011698986,-0.762381109464475,193
"80",-3.53396689803779,-4.870254818042,-0.174970023826581,-5.58798833563835,194
"81",-3.23723132800334,-4.61468764822804,0.261867314543952,-5.56646508901048,195
"82",2.40170968400781,-5.5743891435139,-2.99675925842464,-4.39791241507697,198
"83",-0.162375909183952,-3.60102644897378,-0.687703930321741,0.0893996085020523,199
"84",0.571998948336457,-3.14192815888911,-4.75358370699499,4.94208236149858,203
"85",7.45858164221426,-1.26759349206446,-1.59622850770803,1.37040230648797,204
"86",-2.32365297330931,-5.0961918884712,-2.15082606146085,6.24114455924391,205
"87",2.43254711685384,-2.3962247060056,-2.19372737879859,3.7423662152747,206
"88",4.15515478542408,-4.12610809396848,-2.64332104241296,2.43877618728758,207
"89",-2.20656561039956,0.767786130121483,-2.44343018507789,1.99078128592855,208
"90",-15.0504003043763,0.919950076654133,-0.280807717234753,0.514937691764641,214
"91",-2.10933898007098,7.73088811366366,-2.50474393813175,0.277892731156042,217
"92",-3.94035786633357,-0.452769994709988,0.884560862398207,-0.583601845509994,218
"93",-5.51861555614371,0.350245971733418,-4.87095078300587,0.490687461836161,223
"94",-9.41626929874491,0.302845765266317,-2.08799161643669,1.42065349739542,224
"95",4.07053128972959,-0.196395927516345,-0.144230274884478,-0.41554961538786,226
"96",-6.54200292991579,-1.1180406460947,3.98728850327976,-1.08086282032211,227
"97",-1.64608105185681,3.38069962958479,-0.452583979891931,1.24336387217735,228
"98",-12.5996885158841,5.78941861354889,-0.833978269575736,-0.387782277695014,229
"99",-9.81251785246547,9.08853975988295,-2.05747615774633,0.412458023594632,233
"100",-1.63500557813022,-1.80087397641171,5.79901104766953,-2.6079152352177,243
"101",3.91996700927377,-1.69935007250884,3.6200064484194,-2.38750707451458,253
"102",3.20761883433089,-1.32618666227938,3.30651610285806,-1.57269661271486,254
"103",-0.550154623731748,-3.60244845604415,7.07234390505428,-3.73496954277857,255
"104",0.928131280358302,-3.49284969180154,7.4606369071788,-8.2264693825931,256
"105",-7.45791307961498,4.20233344467928,6.94750242031315,-9.58847504597863,258
"106",6.9579254693618,-0.61002701926314,3.77982157329935,-4.17193843077944,269
"107",5.00971912869168,-1.15057053568103,5.17640438714482,-5.57574923897343,270
"108",2.27905858200989,-1.30080442051987,5.74735618588718,-5.74108533505528,274
"109",6.61831232253173,-0.523658132480021,2.3286164637562,-1.58857172688501,275
"110",7.71491511704751,-0.223237523453511,-0.40941400595625,2.40288842416218,276
