"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"505_1971",0.027055914581027,-0.0343102892775822,-0.0573224703587765,0.0451119922063836,-0.106970888684834,0.142431256423529,0.0932770489822232
"505_1972",0.0363609800001405,0.0200248758197699,-0.064376657513927,0.0593147017421919,-0.0710004918774106,0.0314389020351272,-0.0203034723118822
"505_1973",0.0355359355091812,0.0117488688854227,-0.0647256943112909,0.0548955109213021,-0.0837779629420665,0.0577436777261086,-0.000548164023209189
"505_1974",0.0371066211344434,0.0318232384504167,-0.0674680013295787,0.055738588521459,-0.0484041361032579,0.026061023625109,-0.0153119528206837
"505_1975",0.0483926004482731,0.0571053826606489,-0.0273733981194067,-0.013218773466531,-0.0593846187523138,-0.014877309873133,0.112395260356904
"505_1976",0.0519857617363612,0.0591568779730247,0.00351462709296276,-0.0261782708078141,-0.0309782103967989,-0.0198402950332878,0.12926904617854
"505_1977",0.0360018154498088,0.0671992095032326,-0.0822404689263298,0.0755459580054923,-0.0548238967323835,-0.0594946023294798,0.105496258117671
"505_1978",0.050250153718885,0.0873858368487811,-0.0144059165845145,0.0488914686349889,-0.028557645511481,-0.0933031080434379,0.0968531194785616
"505_1979",0.0506507899291071,0.077421812950047,-0.0209833145389564,0.0231194436269655,-0.00605892988442762,-0.0910931208393336,0.0882034398229281
"507_1970",0.0451274052917804,0.0520730432473756,-0.0438874675617863,0.0282339818718849,0.0464190644566151,-0.0887713958904902,-0.00644692123980922
"507_1971",0.0451852269527959,0.0628195858418566,-0.0430223768241708,0.029812969934013,-0.0234264357644117,-0.0646656509456856,0.00796886122528593
"507_1972",0.0534170663924971,0.0841949270654706,0.00210515374600712,0.0333388477179151,0.00239705807843061,-0.0915438707484528,0.108461004208557
"507_1973",0.0495867572476672,0.0842047656621448,-0.0138838422169426,0.0917700633069629,0.0447898249776586,-0.0732764505737578,0.104686211378765
"507_1974",0.0411943351810325,0.0698260133003002,-0.0613293395366729,0.0500339397576406,-0.0199939230567898,-0.0949104121001677,-0.0341945196977844
"507_1975",0.0437500946009622,0.0972501406828678,-0.0372275889409148,0.0967926317433693,-0.0309499616377735,-0.153490594937767,-0.0442895734291757
"507_1976",0.0450307608093822,0.0917004267230502,-0.0419422096741471,0.0989413620975507,0.0410030285702312,-0.120254772656001,0.0606487153405082
"507_1977",0.0393244567631087,0.077331109455329,-0.0729608118481533,0.0997493926931425,0.027892580281862,-0.0875383458704243,0.0687813486092178
"507_1978",0.0308607968239758,0.134109273307896,-0.118718166901501,0.083655724358051,-0.103619439956666,-0.254111521042749,-0.0446427978230045
"507_1979",0.0422395359055844,0.0982798557272287,-0.0676285053411286,0.0810420582052263,-0.055754893413401,-0.164911072452912,-0.0240559284271831
"508_1970",0.00528213967958752,0.116611819929672,-0.195513106934753,0.115757495018865,-0.151493328783417,-0.198226658512982,-0.114557464402295
"508_1971",0.0176066245720545,0.0815576627849517,-0.165644327207211,0.0904830277511719,-0.103314051821459,-0.164487596984279,-0.0898144413479424
"508_1972",0.0213375053275591,0.0837506201327562,-0.157851782382239,0.100218511249174,-0.0546519869441171,-0.150419055167049,-0.07036037968298
"508_1973",0.0187411796177579,0.088077049244819,-0.168822868789558,0.09119736238339,-0.0744310480533203,-0.17748445005962,-0.0555586216061759
"508_1974",0.000897032912974178,0.0812383026796037,-0.211823683134264,0.121107381708522,-0.0904860651990585,-0.0911965255748023,-0.059984526085708
"508_1975",0.004170535515646,0.121432744292004,-0.183388771995173,0.13987512444024,-0.176640670110152,-0.252142226012761,-0.129900163330694
"508_1976",0.0169806712512416,0.130070171595479,-0.160207177142627,0.115536179161332,-0.108648002016318,-0.265258228828917,-0.10366920333905
"508_1977",0.0062341337997204,0.124623850171717,-0.194096560361952,0.111753315110841,-0.161134155013857,-0.261182423898009,-0.139649619385526
"508_1978",0.00869681775539721,0.135774142914776,-0.186211540537573,0.133851008974715,-0.135349238048441,-0.277002462526247,-0.131348581763472
"508_1979",-0.00400090969831778,0.140675870960617,-0.212095552106063,0.142160633789923,-0.168836765125239,-0.298686170146371,-0.234338340069108
"509_1970",0.0354669326125573,0.0639110339012278,-0.0313925348344398,0.1041855449192,0.0765904522683173,-0.0228411562433439,0.138834737134999
"509_1971",0.0381475409030128,0.063503238133517,-0.0264237335401104,-0.005545969550672,-0.197670108166514,-0.140197311038896,-0.0363270541109436
"509_1972",0.0371322191204388,0.0407657259679316,0.0729521707384015,-0.0202896387396889,-0.164696510703382,0.0768581946012536,-0.125699463320545
"509_1973",0.0431354540004659,0.0550916829198393,-0.0407933839891776,0.0404371610631932,0.0476218770182942,-0.0886760696524474,0.0255591870190459
"509_1974",0.0235374676207815,0.0311975949213963,-0.0826425424351114,0.0344109413368458,0.0244642519500075,-0.0459520460810942,-0.0711942685044836
"509_1975",0.0234834657910698,0.100952917234771,-0.125635758930801,0.052691136836775,-0.121393035723715,-0.225883479670001,-0.109434192391566
"509_1976",0.0439114832634918,0.0964537512368838,-0.0156268975115244,0.0830190269742697,0.0406740874825184,-0.15738194314681,0.0603417623112212
"509_1977",0.0459976326578629,0.102817695574727,0.000245499584954011,0.0664886514633065,0.0256141552957564,-0.151635520114094,0.0741257633056643
"509_1978",0.0273369151802863,0.0331173227006581,-0.100088603347681,-0.00919256719579697,-0.0529759399626368,0.00644681431021772,0.0487641106092394
"509_1979",0.0205689548031467,0.112252194618059,-0.137409655656702,0.0925169342180659,-0.0658000982712861,-0.0647792363549894,0.0498255904573212
"514_1970",0.0433167835395942,0.0795621409152818,-0.0415673880476272,0.00350369686495306,-0.104193611020622,-0.0375147870970738,0.0469729174989913
"514_1971",0.035484752818797,0.0465543827448624,-0.0427526647887364,-0.117090449090872,-0.140697939842948,-0.0684306752451593,0.122835500540061
"514_1972",0.0533426853670326,0.0656428707896076,0.069198487667745,0.0222259617101925,0.0312045613660825,-0.00354411139233267,0.0693463462243308
"514_1973",0.0544993112748538,0.105635411300528,0.0191790841730801,0.0462709739551802,0.0468751718694425,-0.108814330084964,0.100664434000134
"514_1974",0.0508263287415677,0.123653146713628,-0.00222995432672755,0.0877233844548006,0.0146999733338853,-0.137569859194296,0.162906786109262
"514_1975",0.0553492637268987,0.0486160608589094,0.0366733624395181,-0.016331589002057,0.0279601712701632,0.00872248532535447,0.122500268362586
"514_1976",0.055622582535858,0.0861383719327793,0.0183048937132563,-0.0142002251338256,0.0189675594032132,-0.0991660276400199,0.119651551380807
"514_1977",0.0530934364341301,0.102513017576964,0.0280853957423004,-0.073874569101634,-0.139002167879317,-0.029050229626231,0.182331357401763
"514_1978",0.0494360473045981,0.123715815349279,9.84608546257664e-05,0.0548401554682254,0.00889339654117323,-0.220729327945329,0.0607908557861222
"514_1979",0.0530017449860011,0.131404879823851,0.00261937193153776,0.0686656295478471,-0.00182238989363047,-0.156443403383355,0.14301764873981
"516_1970",-0.018365385864945,0.113646584278086,-0.216392036250114,0.148285703325683,-0.0952382028325172,-0.113050918576259,-0.0590176525912233
"516_1971",0.0176456717103177,-0.0204783522682808,-0.0975471174945255,0.0754469851959929,-0.0494987367443944,0.0654965103660796,0.101734881531411
"516_1972",-0.0123602914150451,0.0827308021818184,-0.221320245746189,0.0801443609806126,-0.145895597451311,-0.0479783461467096,-0.0154253466712388
"516_1973",-0.00145944242394564,0.0909549711900458,-0.20015714204862,0.0691337695791318,-0.158342593140635,-0.158698424470865,-0.0965541276062882
"516_1974",0.0138163642880992,0.0483316083767932,-0.159749464294854,0.0111719020568623,-0.0498739813030676,-0.06879008558331,0.0968504310159679
"516_1975",-0.00557884078294128,0.143248573241787,-0.194456950137058,0.123796155421245,-0.154868003877924,-0.281685013393077,-0.168603409001389
"516_1976",0.0138149501485044,0.0978486051838109,-0.159943688370851,0.106238535039832,-0.0843196750290233,-0.167312478776796,-0.0324276347861648
"516_1977",0.0189719271516202,0.0509829666886305,-0.139009041675985,0.0861407796611381,-0.0125662643796707,-0.100800937940073,-0.0583044840244497
"516_1978",-0.0170388037843797,0.09690088671533,-0.227899785201544,0.14664026534385,-0.0539293080872659,-0.092900499617301,-0.0905252160731054
"516_1979",-0.052943913962782,0.118848715041195,-0.238834291361048,0.121227437354474,-0.19108475489629,-0.108134040348419,-0.222080581145067
"518_1970",0.0049848281309775,-0.0496050520870074,-0.14262558684877,-0.0729144843507607,-0.00873569831312003,0.0365850382354922,-0.0768226462059411
"518_1971",0.0073119344092317,-0.00586342343288068,-0.160781817149393,0.0435940338534097,-0.0284318523867621,-0.0289731622832763,0.032794638382971
"518_1972",-0.00377035112490079,0.0395169192481261,-0.218062070624287,0.0423010795244575,-0.0515535427799998,-0.0688792731242528,-0.0898521120246058
"518_1973",-0.0266613208585993,0.058101304687365,-0.252566720926924,0.0419628458605301,-0.106395262600025,-0.0845293089191962,-0.127650128480525
"518_1974",-0.0104892967237832,0.030506277556533,-0.217392793394413,0.0826694659616598,-0.0803099063493305,-0.013690196060241,0.0227587687536876
"518_1975",-0.0175829626437949,0.0792298864614707,-0.240325617789706,0.0914822911243072,-0.0867669581702469,-0.13958715012497,-0.0832855045872755
"518_1976",-0.0273644194486725,0.0963260635852095,-0.26193139885145,0.092042226788933,-0.155068551128124,-0.119964283099169,-0.153818387840714
"518_1977",-0.0448665174374107,0.0472561776273195,-0.255724892741622,0.108344880272859,-0.0381155617152051,0.0310246503303892,0.018768789098002
"518_1978",-0.0494892377498693,0.10483172501256,-0.27171302556684,0.0969734843270657,-0.179945567411228,-0.121631287007812,-0.265295612826908
"518_1979",-0.0657894203759313,0.0806634705129849,-0.264036207609492,0.123895585693373,-0.0800505222025909,-0.0103366530232078,-0.173667755247384
"519_1970",0.00319636598628007,-0.0745799985812926,-0.0439780018199444,-0.106170415323043,0.0303841633892273,-0.00466257264979611,-0.00598113337021672
"519_1971",0.0127480968678034,-0.000829832842917875,-0.0885559886054456,-0.0896339901234307,-0.126930205393606,0.0821543965190949,0.119047631413785
"519_1972",0.00676645794945477,-0.0281181531279328,-0.0484552462680325,-0.110447094672257,-0.0545440031262912,-0.117218989173864,-0.264206321412437
"519_1973",-0.0720766519611071,0.0179706408371733,-0.163070784288483,-0.00531781363266268,0.138329012258965,-0.0353974265719736,-0.0955201727876705
"519_1974",-0.0781391352098381,0.154747586350061,-0.129615836262912,-0.0440777405828186,-0.360299836134467,-0.33510044365269,-0.522106121256558
"519_1975",0.0512771499473375,0.117694764614386,0.0608279235997933,-0.0841896567626614,-0.0813400942923971,-0.180541595944625,0.165206480787147
"519_1976",-0.00252080300385879,0.131697850362298,-0.150896810752549,0.0784608361482129,-0.205292313417165,-0.266089856143664,-0.247971799360954
"519_1977",-0.0177761052627026,-0.0580705546293101,-0.0797537686040995,-0.0368321274601563,0.113663265758642,0.0315130769309743,0.252405893089532
"519_1978",-0.0315015749337999,0.0935812486246238,-0.162749371982678,0.162830809283173,-0.17373383335316,-0.324081420467627,-0.290736229512477
"519_1979",0.0252642962559072,0.0111009876733239,-0.0307697850538152,0.000930010428545469,0.0361585902356081,-0.117993977777816,-0.22659612980796
"523_1970",0.00693053699762671,0.0567671485348634,-0.176782754148583,0.115643773002614,-0.0526561824918687,0.0639535870002503,-0.0085711217152933
"523_1971",0.0182587623529435,0.0362408999167891,-0.134778578129773,0.0676116396476443,-0.0208345129922868,0.110905536132216,0.0910565596352977
"523_1972",-0.0640452058678427,0.0537907626802218,-0.247041394608774,0.090298761195448,-0.0887117242512385,0.19116503978382,-0.165120241076824
"523_1973",-0.0620434400571487,0.0579367146867041,-0.255003950640521,0.0909946900675357,-0.0385725067020447,0.180621341513916,-0.0898240844299024
"523_1974",-0.107495483216642,0.165117201837994,-0.179235210868234,0.0550423297176731,-0.181448302777744,0.150473320142091,-0.427873593815629
"523_1975",-0.0774042994939262,0.138959313918408,-0.239862970156617,0.0908036551352601,-0.184210788593964,0.027609061723892,-0.420254902450217
"523_1976",-0.123607284261869,0.0953003622356471,-0.129312515002236,-0.0146185116256731,0.0775433468796989,0.226037176302068,-0.186082114436819
"523_1977",-0.123670530219509,0.185955810700239,-0.0799507942276473,0.00881975305598933,-0.103645046904093,0.303624762827628,-0.414400325665535
"523_1978",-0.11735102455923,0.184173700520825,-0.0738987085518645,0.00795727890752714,-0.129390044616865,0.20317357540993,-0.476189817825796
"523_1979",-0.121508891549518,0.175484203638115,-0.103463868513535,0.0048729083417939,-0.0580220118605854,0.241087824055642,-0.397352635536824
"525_1970",-0.0440407951774539,0.0550333895584825,-0.209700210866261,-0.0491480759332241,-0.145346369832047,0.111514456405327,-0.183393590039113
"525_1971",-0.0281448808165222,0.0181886944184001,-0.214438795958896,0.0467158066321411,-0.0854917863599567,0.155833974304232,-0.128505665870036
"525_1972",-0.0972798520720882,0.0876505571730731,-0.185817361528549,0.0154669183469905,-0.128502375489289,0.170566555907163,-0.267175737607319
"525_1973",-0.114049129600246,0.15218939529206,-0.0740419088546809,-0.0176804606103094,-0.121288986735274,0.241957240865835,-0.387736533880173
"525_1974",-0.111970360866106,0.107916972730761,-0.124978736184529,-0.0145358688965822,-0.0985900869545315,0.298390635305574,-0.250193480544767
"525_1975",-0.082330967940709,0.0843879610871956,-0.188590244149377,-0.00825560856578978,-0.0976363030697055,0.256715110125351,-0.192524382858338
"525_1976",-0.0610087140258472,0.0935590415127337,-0.22178668889391,0.0691384634555165,-0.118709076714818,0.144013725525362,-0.252339731241473
"525_1977",-0.0857624944279384,0.0978410136810661,-0.179336840505652,0.0115834971780141,-0.062277622042036,0.213132761006369,-0.237573578466403
"525_1978",-0.114107562970026,0.177119043234586,-0.0793595259594351,0.00525236132063982,-0.156746034007357,0.23520266922338,-0.449144550146336
"525_1979",-0.0945826398899056,0.137669958093271,-0.193841475785214,0.0541748498267177,-0.130121891832889,0.329075199163487,-0.244666642381794
"526_1970",0.0340774545326019,0.0507446597387163,-0.0360089311867323,-0.219608453094,-0.280713281981746,-0.145561358900031,0.0667629148040505
"526_1971",0.0279111120120967,-0.0318633638706466,-0.0401118809690625,-0.124758209470991,-0.20642915730525,0.0774287288326456,0.0314177512441692
"526_1972",0.0409371688394762,0.0607797734266008,-0.0616067021836921,-0.0813918702305428,-0.123613454445217,-0.0608001466447413,0.106273388548187
"526_1973",0.0446119073849987,0.00547190299912842,0.00894815210460958,-0.168413297830868,-0.129099292631259,0.116054289501824,0.0796554983904945
"526_1974",-0.00490136571662697,0.0911392677094658,-0.185086586590517,-0.063432637479777,-0.276382178012049,-0.204833355078809,-0.255024515421566
"526_1975",0.0122214003928195,-0.0512536809384378,-0.0421115201415571,-0.3058657618236,-0.219518881766337,0.0418955097895315,0.05945757429675
"526_1976",0.040451148673857,0.0261591244105341,-0.0192429000535747,0.00577917542465507,0.0247429365283681,-0.114606335809538,-0.0789099489210791
"526_1977",0.0347625623502664,0.115271657312729,-0.083007173403493,0.098223386954092,-0.0716386678578892,-0.143779849998156,0.0542635244519668
"526_1978",0.0328653343961935,0.0955680500431863,-0.0909307272204656,0.0385860209771725,-0.0705585617003491,-0.183306840667807,-0.0819698493760646
"526_1979",0.0109146044857561,-0.00315210528819272,-0.140561579706126,-0.0612767214988524,-0.138059259962717,0.0358084934735202,0.00227516185489268
"527_1970",-0.0504800935351747,0.0723848765223724,-0.23707284503184,-0.0231362904435821,-0.26626472578941,0.18673275869314,-0.0750460742348633
"527_1971",-0.0183288365697822,0.00645963733807419,-0.173018878672106,0.0763172151105688,-0.171131986681175,0.102694735393328,0.0563861518117541
"527_1972",-0.0956346598991628,0.133963257510102,-0.207356832678387,0.00722257106858995,-0.139711354882125,0.185890919941822,-0.279209594198995
"527_1973",-0.0573324872866775,0.0493560390387474,-0.233588877603044,0.0763773189861956,-0.0973843739614308,0.169798905155332,-0.207450124056953
"527_1974",-0.0591015395829672,0.0287151549118161,-0.210506057237783,-0.0673436456457971,-0.0394694898804343,0.0727069389082959,-0.0649618897975633
"527_1975",-0.05918863903144,0.132008017673236,-0.233178677161632,0.0424783255355316,-0.219442854260927,-0.121776543889471,-0.306984595126933
"527_1976",-0.0619540912903482,0.0959652444173838,-0.242123977402565,0.100277193015222,-0.133986689165269,0.120237046489087,-0.242352344133599
"527_1977",-0.0584884600278931,0.0536720581309137,-0.242660675247398,0.0542338238810947,-0.0649155565858635,0.251385383127451,-0.0311610897764662
"527_1978",-0.0661371304773805,0.088485314147803,-0.245265733460066,0.0673739439634474,-0.0962163598469617,0.1562569435788,-0.144965205833905
"527_1979",-0.105776583918993,0.138078912204104,-0.164708911595888,0.0460929798031183,-0.0849288107578447,0.239153704382766,-0.278397251927004
"533_1970",-0.00924010925204494,0.051007784701299,-0.192364547380837,0.0746501155669909,-0.187505213447519,0.136094739380715,0.0607375135496016
"533_1971",-0.0552177068772762,-0.0670364456364536,-0.180701106588055,-0.114803046843124,-0.0156428786782287,0.228612637896504,0.172214786777432
