"","X1","X2","X3","X4","occ1990dd"
"1",-7.94831542492317,-3.4359286593867,-7.62784489021006,0.059810795867946,4
"2",-8.3545855246389,-2.35301309062911,-6.4824840876562,-4.39073817460633,7
"3",-15.5410088541465,-6.69797561748744,-4.33455617696769,-4.80549643132843,8
"4",-20.6456798576772,-0.092999599554186,-9.09243468875136,-4.8013467681187,9
"5",-9.33086437978458,-4.74022878033758,-9.11077649265581,2.89622934558809,13
"6",-11.9190862488796,-10.0291286777445,3.76519060161837,-1.1127994493305,14
"7",-12.4697510043499,-8.20796553863422,-0.521424583609063,-7.46818729871221,15
"8",-2.88590173096522,-1.72659924983493,-4.11372872551591,-3.54072031722835,18
"9",-8.51377529548982,-0.726297366217729,-2.58223862959614,-2.64361273452078,22
"10",-3.09181693027831,-2.799866582346,-4.15651634262872,-3.11301170738662,23
"11",1.71753092482557,-1.79424655808622,-1.21897636958904,-0.31813377304325,24
"12",-7.92084700405918,-3.15561745923193,-4.80385449140507,-1.86525205025311,25
"13",-17.4609778307772,-3.45588481463232,-7.0047518296924,-0.820108520748335,26
"14",3.7184409733549,0.680088463381358,-1.752898627056,0.411314544642083,28
"15",2.2526223401899,-0.552216962327626,-2.60356010831819,0.056272337731428,29
"16",-1.90727716797923,0.527480220026866,-4.12545275708208,0.276359701029803,33
"17",1.71915937979039,-1.68509628492701,-3.19651844586184,1.87402473461598,34
"18",0.581630675870047,4.16468684687555,2.78677938682335,-3.54561156151795,35
"19",-11.7292971488733,-4.07820295440217,-7.57064448770757,-2.46010909750757,36
"20",-1.0138981334211,0.973932741554446,-0.139203625838454,-1.30145787432213,43
"21",-19.5536477142274,10.5556441126729,1.67175346274778,-1.25196393242017,44
"22",-23.6985634041266,12.0581780570364,5.1113393452059,-1.10979826409598,45
"23",-10.8114174746783,3.04558266847813,-0.466393304013005,0.272088434397578,47
"24",-22.1388479103602,9.6502635492937,3.38111476197068,1.39730973884864,48
"25",-10.3362942973375,7.76880556042938,2.08570031732346,-3.51242325102219,53
"26",-17.2185904059526,12.2055118160092,0.318797360987381,2.34781846371345,55
"27",-20.2338800174788,9.67996603162383,0.844524959197341,-2.87130775797488,56
"28",-20.7203947050576,16.7794302131097,3.79172366176831,-0.908875427441495,57
"29",-14.6432413551478,9.42822743775733,1.76216362965758,-2.0010581466243,58
"30",-18.5887947987666,7.625124421797,2.49082521733431,-1.84462216811017,59
"31",-22.2726334605487,6.70883726052581,-1.782214626039,4.07371852182126,64
"32",-19.9475657181955,3.73699613859086,-3.67382351164428,-0.50860354316587,65
"33",2.14954051243842,-2.7071729715349,-0.85333094736374,0.676632812784312,66
"34",-9.64353938639816,-2.84788730610432,1.58012224009231,7.95794240614961,68
"35",-18.264696331281,1.57492784216244,7.1393356325715,2.85219287952732,69
"36",-11.3624655497895,0.796307910165499,3.76422886299323,3.42999760131999,73
"37",-9.09037968479133,-2.19401884544685,2.14942280271532,-0.00858188131143867,75
"38",-17.7450005454722,-9.18304315912832,11.317500065089,5.86638924121262,76
"39",-12.6649645400513,-1.31310194418662,4.5086425845221,1.05228828055199,77
"40",-15.9553027584198,-2.68009703504926,7.05039565657311,3.236150836471,78
"41",-12.1396119644777,-4.7632596242303,-4.04370515702273,-4.92372092638256,79
"42",-13.7331352515746,-4.10633248507308,6.27090263414485,1.19179669161851,83
"43",0.924880528393741,-4.75263191341009,1.96326203632876,-2.66432672576332,84
"44",8.90149717978836,-0.692557778120119,1.47262239070014,-0.563459237778163,85
"45",-0.281710826822862,-2.82499605666611,3.11675794155386,-0.381039358246824,86
"46",9.75194068779276,-0.877635955048988,1.00965989456411,-0.420702817041895,87
"47",7.26098195933102,-0.670588741306827,0.0139496270139674,0.005597659737517,88
"48",5.53654967679259,-1.35524903404023,2.70513513058772,-0.519441964781931,89
"49",6.3334480708515,-3.53188660237771,2.66169701220812,-2.05425914345921,96
"50",-1.98289968125003,-6.37732452649714,3.86303806060469,-4.10736295069606,97
"51",-1.07934935380102,-8.0610215572266,3.69591627516876,-5.83131028181933,99
"52",3.58637396336547,-5.89758161563669,3.2483450305817,-4.15337021152718,103
"53",-0.397714489702521,-6.95555394496196,3.55855666085929,-3.04387827580044,104
"54",1.10790170680506,-6.68968364819869,4.13687846864948,-5.151007110389,106
"55",-3.0410128312783,-7.09873498001777,4.37581336076715,2.06625022320892,154
"56",0.336143006537183,-6.9190508685701,5.76981111880816,1.64143964083913,155
"57",-7.67305760627091,-11.8803772915752,9.60238693881837,4.54306705101584,156
"58",-3.86242286067792,-9.95214054039302,9.45425733305275,5.00180916981266,157
"59",-3.03161748550749,-9.62371788033502,7.98740927586783,0.404677001788768,158
"60",-5.25271707996688,-6.96347544377735,4.28398479347196,1.86761456222875,159
"61",-4.24984942207299,-8.18293949719934,2.79322846852886,-2.17738940892256,163
"62",-6.72607312605633,-6.15807846104378,2.58657944750137,0.733540175872152,164
"63",-8.17030547720385,-6.1941640043691,-0.990233277606027,-0.264749766153462,165
"64",-21.3935510860374,-6.7783408739094,-0.456607833882115,9.61716328663974,166
"65",-8.8848011202014,-10.8381422862831,9.09879739283368,-1.41426065030465,167
"66",-18.3758175774425,-10.6978654783969,4.08649100711792,6.22120389472541,169
"67",-27.6756773366394,-5.27576604907967,-7.10601671390888,-7.62902699500478,173
"68",-1.23990986162238,-9.14274823428546,4.09496401945408,-3.54459850990948,174
"69",-12.2339352738708,-7.32003099354195,2.84607110386242,-0.594686057789253,175
"70",-8.93416164430672,-5.24567047652148,-1.61919043301001,-0.67926845915124,176
"71",-2.74929125351117,-3.08044961880248,-3.85486655152748,-1.95764609790877,178
"72",-4.29174152218204,-2.69267883413015,-3.61541657663031,6.02928466961506,183
"73",-10.1134610506712,1.94343486067277,1.07565044809177,7.27605673392433,184
"74",1.29153152719991,1.57015918080387,-0.604709160960587,1.28775402943521,185
"75",4.30918205265946,-2.87593986674926,1.47557637822855,1.74641760955664,186
"76",-12.5207792805946,-4.46662024160202,-3.28053114354323,-0.938710231663999,187
"77",2.24769575187003,-0.287620778474272,-0.827770751148576,2.11632645163061,188
"78",4.60314577999506,-1.00347951201587,-0.659932166914547,1.85160065773713,189
"79",1.63404860216467,-1.20020247259281,2.43543989990813,0.744386393620943,193
"80",-4.6226415175519,-3.77479779396477,-1.31452897935362,5.81009917767132,194
"81",-2.65569975172262,-3.52510677027204,-1.89626820162797,5.31687117954683,195
"82",1.6281015365609,-3.07740657671719,-2.24913154465297,3.46747723118573,198
"83",-1.7251972939257,-2.73533102114049,0.760108268892633,-1.06855671495043,199
"84",0.257905071716576,-3.56799518907256,6.20119831702184,-2.22072534385725,203
"85",8.41961691541246,-1.92580044895612,0.910174981107508,-0.485726414067369,204
"86",-6.69391537868733,-6.67396571493221,2.69042574154678,-4.62104636832584,205
"87",1.73831217870215,-3.17046669073764,3.30372941079149,-2.20759200978008,206
"88",5.28597759182509,-4.94434396732147,3.84793437634437,-2.02970083890906,207
"89",-0.617132555090798,-1.52131568948222,2.56508922074056,-2.74665319264345,208
"90",-12.4330399325924,1.86043949854156,1.52135888497187,0.403278442545353,214
"91",0.23110580113803,5.96353104849025,2.30172750428729,-0.277317000296478,217
"92",-3.55106538393168,1.78035028958411,-0.176483278963557,0.00814089004531935,218
"93",-5.5439892234003,1.18189454170073,5.85069802396729,1.55269587728948,223
"94",-9.32932675213426,0.202913055961274,1.26279861597412,0.73356742400805,224
"95",5.34517901036555,0.0780174149916146,0.750366073336874,0.549164941468691,226
"96",-2.38069766458099,-0.224782720567253,-3.48019465483166,-0.92160574399957,227
"97",0.700291690744276,2.82289734888244,0.20007989316788,0.236564608200957,228
"98",-10.8410277151757,5.40130467620147,-0.00134749735539905,3.59715999438766,229
"99",-12.6735487991418,9.63807753372882,-0.338164609181605,2.71757039319567,233
"100",-2.40119889585016,-1.1576179796186,-6.05761690991918,0.596570140761343,243
"101",3.27976356683445,-2.069988463924,-4.21037252938028,1.14483268151715,253
"102",3.582737795352,-1.27319312703377,-2.91901869011318,-0.0152664526127593,254
"103",2.43717927784583,-2.06068473603056,-5.60935092576624,1.14035151811314,255
"104",2.85190412639207,-2.10545820894435,-7.99419251543756,3.9307902606361,256
"105",-10.5669894225142,6.37685128778193,-7.02811560887493,3.65038335236232,258
"106",8.58261153808092,-0.40013385323909,-3.21418789576643,1.72076598223203,269
"107",5.83217784496716,-1.06021836805639,-5.54992638136695,2.77800237449065,270
"108",2.26803507901696,-0.776518561442995,-6.31766449757976,2.58454427412147,274
"109",7.03637779339592,-0.834128112018308,-3.5176188793915,1.65144647493256,275
