"","PC1","PC2","PC3","PC4"
"4_1980",-0.0496779420249736,-0.190614268389929,0.0141273610633728,0.17438368908374
"4_1981",-0.048124883464441,-0.185872860029771,0.0107050731188021,0.196082310281957
"4_1982",-0.0685825985705533,-0.157409896508855,0.00183954413095865,0.273008566473573
"4_1983",-0.0702953373886708,-0.148145373793271,-0.00713664447877318,0.286895494220227
"4_1984",-0.0773179690314211,-0.146876733358398,0.0365845419118778,0.278577496700545
"4_1985",-0.0840858948016523,-0.136750835747977,0.0527275050520488,0.261694973110404
"4_1986",-0.0514745042391254,-0.165972420488383,0.0266728174217486,0.307337320659926
"4_1987",-0.0452194211365193,-0.170774426333816,0.0157548150644139,0.297489823866629
"4_1988",-0.0186217722133588,-0.157613384177915,0.0227265394325721,0.300012368231916
"4_1989",-0.0489631927529582,-0.160034544545174,0.0314493696780944,0.328816010943402
"7_1980",-0.0490174649441456,-0.117975496923812,0.0148294402951957,0.0376719920769262
"7_1981",-0.0554224434550127,-0.116123653310315,0.0146313507712868,0.048007027345521
"7_1982",-0.0774716628994216,-0.101676013550869,0.0348806646261406,0.0759218152298957
"7_1983",-0.083194330526223,-0.103340313064048,0.0268920754699376,0.0959584947921625
"7_1984",-0.0769221549524597,-0.11428450363405,0.0406788423022719,0.101214902473933
"7_1985",-0.0963080318191747,-0.0281732785939662,0.0939161088547432,0.102048899861937
"7_1986",-0.0545796597650553,-0.14520697166354,-0.00296366986502276,0.0827748684151961
"7_1987",-0.0336651111874487,-0.148763139850099,-0.000858092690132701,0.0857693892079043
"7_1988",-0.0199306346208234,-0.141896381595075,-0.00830625756460604,0.0831926623987549
"7_1989",-0.0540035301405669,-0.150490420932806,0.0149308844282197,0.107807944567568
"8_1980",-0.0958050538655889,-0.107711266600965,0.120877531370041,0.0123603806169273
"8_1981",-0.0960535408247448,-0.106329851922007,0.132533854636963,-0.0101766140034157
"8_1982",-0.111510599094356,-0.0667308078236491,0.100929248583466,0.0355404595143639
"8_1983",-0.114793780060503,-0.0270849635745228,0.127672968100647,0.0451666410719287
"8_1984",-0.107770333379081,-0.0739611085680606,0.137411982246458,0.0439196559822313
"8_1985",-0.111040296241097,0.0361836674222645,0.164861579297506,0.0596496437530753
"8_1986",-0.0759677199950022,-0.170244131509828,0.0780831464609844,0.0199405339343392
"8_1987",-0.0888886619956562,-0.158138509451431,0.105226353631461,0.024512343398708
"8_1988",-0.0553231240594071,-0.190398201862327,0.0649840122891426,0.0148698651160937
"8_1989",-0.0763084102316319,-0.172658420234623,0.107597859734463,0.0251676454991815
"9_1980",-0.116293282274506,0.0542289355374145,0.0157219879537035,0.107069361765889
"9_1981",-0.115402407463624,0.0346951440017824,0.0249770360202103,0.112140915620556
"9_1982",-0.116405125481248,0.0741352547844784,0.075353634301297,0.13877260141479
"9_1983",-0.113629623013506,0.13648815673718,0.0988146070475633,0.123053711190367
"9_1984",-0.113881510767382,0.0743758569451953,0.10447439118522,0.131669330087204
"9_1985",-0.106337686719541,0.120858573275223,0.130693886382777,0.12321388509956
"9_1986",-0.115557065962787,-0.0167786945644387,0.0684875075108374,0.13209718762361
"9_1987",-0.0986420714859385,-0.103132106442175,-0.00505892523925198,0.143698440361867
"9_1988",-0.0845398895962496,-0.128267022505277,-0.0285012707170695,0.173538346991957
"9_1989",-0.105846810529437,-0.0677115141187784,0.0403904887966345,0.188835087493331
"13_1980",-0.048116760585871,-0.142234780887931,0.0486672804685608,0.333344461314593
"13_1981",-0.0544349143164003,-0.135250148389581,0.0523519391687881,0.335215809252312
"13_1982",-0.0669700619871287,-0.131238934514398,0.043000928918348,0.33403085036634
"13_1983",-0.0787650162357218,-0.114328512638482,0.0579944514585127,0.312676042057779
"13_1984",-0.0875070655481973,-0.0836540043273234,0.0692249148113452,0.29518620061735
"13_1985",-0.0895232030116837,-0.0600613851902723,0.0938735414647556,0.2859379825718
"13_1986",-0.0302916569550566,-0.145972569174045,0.0344170025778135,0.353015384244662
"13_1987",-0.0421528220813951,-0.145770863427473,0.0394625831086743,0.352721364900629
"13_1988",-0.0194892343785343,-0.142778612390595,0.0486798709729647,0.334892358199677
"13_1989",-0.0320419331003134,-0.14176780096374,0.0327192947413624,0.362093046915792
"14_1980",-0.0823163288249776,-0.140987386986161,0.181543109191584,-0.185883396942003
"14_1981",-0.0733538859298945,-0.155832421910807,0.157358135386098,-0.188933126602921
"14_1982",-0.0995379630177686,-0.11110371766988,0.165746993928414,-0.13726401241598
"14_1983",-0.109199665219412,-0.0468149511278234,0.173897171185966,-0.12889499077716
"14_1984",-0.100596359798729,-0.0501259948158996,0.226177121034084,-0.15586922018224
"14_1985",-0.0926374511400012,-0.0542241905315215,0.240176656176296,-0.149806405128551
"14_1986",-0.0667716405692032,-0.158035989202979,0.182987806941076,-0.172991944521063
"14_1987",-0.059151484544061,-0.178913381766474,0.171894577540011,-0.148480574253968
"14_1988",-0.0533528280389823,-0.180175960960614,0.15808036350085,-0.123217612984309
"14_1989",-0.0718845889241326,-0.157365897047479,0.187916399381247,-0.154132964318255
"15_1980",-0.0782924631351408,-0.149649875229513,0.148778422676007,-0.0940258210714963
"15_1981",-0.0820471002817066,-0.148287784526613,0.151001843168218,-0.0983260624224146
"15_1982",-0.0915735881146729,-0.137310063022308,0.135689657816343,-0.0503173441717934
"15_1983",-0.0946708690719195,-0.125143912991448,0.138492990806344,-0.0404102437708405
"15_1984",-0.10429153861474,-0.0763875020483701,0.169089949708669,-0.0245875321034724
"15_1985",-0.103771592725225,-0.0265633054031089,0.192826471974208,-0.0194380614433605
"15_1986",-0.0721954109598893,-0.172892230961453,0.140497143861627,-0.0745498469382501
"15_1987",-0.0712928286450936,-0.182720108365616,0.116776085915739,-0.0117435281054731
"15_1988",-0.0541167753667042,-0.188034460007718,0.134676456359647,-0.0632320997500284
"15_1989",-0.0664590035819051,-0.182541465402297,0.117584321286901,-0.0455898257674135
"18_1980",-0.012804022484706,-0.131064841415557,-0.0393476793925404,-0.00909619513930277
"18_1981",-0.00939212907787153,-0.138063256756451,0.00305815802133858,0.0186416615819552
"18_1982",-0.0367141138574695,-0.146633373678015,-0.0220657841757695,0.0980455049769178
"18_1983",-0.0292268954782154,-0.16105838746275,0.0335507732637451,0.0899571180137223
"18_1984",-0.0597650516122966,-0.150954147374381,0.00103624341556691,0.108435303483035
"18_1985",-0.0546023980130273,-0.158617014342819,0.0307889175804602,0.0791834401466752
"18_1986",0.0176755165212226,-0.114028687099264,0.00675111389162495,0.0950942359805642
"18_1987",0.0108673323882162,-0.11729604693787,-0.00315508151652665,0.105581737819711
"18_1988",0.0225221172398568,-0.0972832879588545,-0.00448041794718503,0.101775953616392
"18_1989",0.0130939897704698,-0.123123936790842,0.032328479311481,0.125121819404593
"22_1980",-0.0715056161375233,-0.133909045708473,-0.116109586026979,-0.0165408987122187
"22_1981",-0.080767546721686,-0.123974739287487,-0.116571670587511,0.0290374308386448
"22_1982",-0.083953673221255,-0.1476922968207,-0.0440284200934439,0.062014705219205
"22_1983",-0.0814157308335563,-0.152490452068335,-0.0495906929885018,0.0245955397820607
"22_1984",-0.084357878514033,-0.158383109667841,0.00855726945733495,0.0333252098414359
"22_1985",-0.0929381464505855,-0.13970150306548,0.00749608068936055,0.0171102789106795
"22_1986",-0.0688307818886896,-0.165682728391407,-0.057026987566614,0.0414559363065266
"22_1987",-0.0592334495001635,-0.164188271905072,-0.0836392311061043,0.0298231169212632
"22_1988",-0.025363659680223,-0.163809276158754,-0.0716811737765783,0.0237131436514552
"22_1989",-0.0584447528295926,-0.174273679445134,-0.0567568563682086,0.0572827022361233
"23_1980",0.00884365892701755,-0.0884491867733461,0.0374191637163298,-0.0351697764282114
"23_1981",0.00412354091220077,-0.0858139317832857,0.00972616503498868,-0.0579090763338596
"23_1982",-0.0310217195315827,-0.11294236282674,0.0373138953173459,-0.0393081121595823
"23_1983",-0.0458668042696937,-0.13938997014894,0.0391661440428268,0.0207614716400713
"23_1984",-0.0230281113220513,-0.129503473744056,-0.00950618512892983,0.0280653381129163
"23_1985",-0.0805611462882833,-0.0874730267120695,0.0227485678498607,0.0211587465119631
"23_1986",0.00758537238642295,-0.0789471425333676,0.0604849401712557,0.0174533237429132
"23_1987",-0.00668521728077367,-0.0995070872677326,0.0318931563260147,0.0211266507289934
"23_1988",-0.00331164910919058,-0.0893323765146272,0.0502531629794466,0.0208931442850697
"23_1989",-0.007924890869968,-0.112783918779192,0.0250957422331383,0.00934339463124238
"24_1980",0.0429122987884369,-0.0277783504791161,0.0442615617208239,-0.0469516066319256
"24_1981",0.0392982449298992,-0.03309506021537,0.00665813290632342,-0.0492880121273394
"24_1982",0.0384016930351286,-0.0587617862559628,0.0322798844561939,-0.0541484498979776
"24_1983",0.0241975582529244,-0.0957189303481026,0.0139164190966441,-0.0417310628484091
"24_1984",0.0305552249428234,-0.0748238839656426,0.0206064301760082,-0.00481310411238738
"24_1985",0.0423931552271167,-0.0359898667553006,0.0485761878919457,0.0290894493618555
"24_1986",0.0374181863122195,-0.0503854737726147,0.0183065529091772,-0.0674841413289382
"24_1987",-0.00740164630766893,-0.150014801829699,0.0146027302063033,-0.00361819542645554
"24_1988",0.0381697225941316,-0.0599760195565396,0.025173705987236,-0.0316717260528675
"24_1989",0.0277195208557756,-0.0816724617995202,0.0106030131162851,-0.00852867396866971
"25_1980",-0.0509010552690664,-0.138619872584461,0.0144757087105115,0.00793303730331773
"25_1981",-0.0615539158061771,-0.132713205993598,0.0223565739279996,0.0296727994836452
"25_1982",-0.0667945462365371,-0.140518991196849,0.0120327106511729,0.0399105385432319
"25_1983",-0.0814172419023962,-0.120518254504076,0.0155688440597606,0.0506073655604665
"25_1984",-0.0693631320910912,-0.144802395332662,0.0395049689467833,0.0412523198442106
"25_1985",-0.0806205168292066,-0.121489988274743,0.0774204947348237,0.0579498816205235
"25_1986",-0.0422409220533529,-0.162140230254428,0.0256088161567999,0.0556176944612243
"25_1987",-0.0366209469883355,-0.154201704655928,0.0186524071715079,0.0504595994520125
"25_1988",-0.0124408404041937,-0.140387775368536,0.0135478016879104,0.0640443824509856
"25_1989",-0.0425501804389051,-0.163396208990397,0.0326517678352881,0.0609235409351717
"26_1980",-0.115564912865201,-0.0434736194412967,0.055532800350869,0.115776040228055
"26_1981",-0.115568241914878,-0.0363977074095355,0.0541683856817708,0.125912536381899
"26_1982",-0.114608898409122,-0.0534902299666817,0.0312747365429064,0.128135607694559
"26_1983",-0.116290846151592,-0.0401110434786306,0.0418137892269627,0.156050173510373
"26_1984",-0.122824400343483,0.0353963906691459,0.100080239438507,0.110710825048534
"26_1985",-0.102583255968591,0.137001873453264,0.161174891676116,0.0983577308988655
"26_1986",-0.111166763052168,-0.0713157712326422,0.0583122666676295,0.130170963227959
"26_1987",-0.0999310295521395,-0.11703175112859,0.0401081938266958,0.137471320935708
"26_1988",-0.0684822194257804,-0.169457172479093,-0.0090203242198627,0.167144441620639
"26_1989",-0.105895713695881,-0.0905540271818647,0.0524953713567888,0.151126080015078
"28_1980",0.0530592670528343,0.0141035469567426,-0.0321834152481112,0.0349967964489347
"28_1981",0.0557260065030039,0.020214762319881,-0.00349134506414224,0.0236451891211195
"28_1982",0.0261979234871204,-0.0665544447608947,-0.0785008175385788,0.110344078747168
"28_1983",0.044284665082814,-0.0247353225258842,-0.0441557881830644,0.0181798229345431
"28_1984",0.0318853078225229,-0.0256041032457513,-0.0806101559926656,0.102588835830574
"28_1985",-9.21094949188261e-05,-0.041216608025563,-0.134329614905016,0.178326843630139
"28_1986",0.0309301116566733,-0.0593145623046114,-0.0373542105419272,0.0725658017587889
"28_1987",0.0396705997749381,-0.0572046665541876,0.0260811945069575,0.133993934245712
"28_1988",0.0372863183956262,-0.0408889582235332,-0.0438760174344302,0.100756391304181
"28_1989",0.0364362054916402,-0.0526835284589634,-0.00899860266321054,0.18538690951735
"29_1980",0.0219815705511755,-0.0669498234311296,-0.102984517291964,-0.0268262468123669
"29_1981",0.0267972836169745,-0.0662039615105128,-0.0772908060787304,0.00786653605861964
"29_1982",0.0254686078224622,-0.0837595598569264,-0.0665601106449713,0.0694753446261148
"29_1983",0.0238382869442799,-0.0879546872184053,-0.0640174389491736,0.0522016255593623
"29_1984",0.031091083613113,-0.072186478135855,-0.0246158680887625,0.0609254576450768
"29_1985",0.0311163081150125,-0.0854695797953515,0.00951801407452588,0.0418691446551297
"29_1986",0.0425986047836601,-0.0380504184434791,-0.0347405586416238,0.0756750542925449
"29_1987",0.04055139406433,-0.0546095235775134,0.0260770562656455,0.181743781919931
"29_1988",0.0360472950879011,-0.0690899431338831,0.0012738020229319,0.152045214921876
"29_1989",0.0353234962524574,-0.0712856579550593,0.0232980321209563,0.172908930377376
"33_1980",-0.00559257242315465,-0.0736623608138442,-0.173501959559055,0.0317008518798035
"33_1981",0.000433991548708035,-0.0915463962387862,-0.115487148763304,0.104592721184249
"33_1982",-0.0361146316926974,-0.13633441046861,-0.0958262954235072,0.16196888956861
"33_1983",-0.0122228713787748,-0.116325829362737,-0.138925460625734,0.105388327256337
"33_1984",0.00446415367701445,-0.112734788811974,-0.0752102139880763,0.144603201712855
"33_1985",-0.0166425310993099,-0.116691436458616,-0.0534893402322174,0.154160740599754
"33_1986",0.00570262442634592,-0.104183347547507,-0.0576208350742984,0.190426489914595
"33_1987",0.0110101015061057,-0.0933757391357319,-0.0600444593387404,0.217925337469311
"33_1988",0.0103628411694527,-0.0829608500512043,0.00247931182566373,0.286741906158735
"33_1989",0.0104367057416614,-0.0866390135650073,0.00609120996777117,0.278397506593365
"34_1980",0.0449397260559945,-0.0246151303667513,-0.0141889549583178,0.0952397142796701
"34_1981",0.0497279900041576,-0.0204763940840104,0.0296645005018901,0.0908279295651126
"34_1982",0.0369021643099858,-0.0576667194127283,-0.0308259144381027,0.121036514056086
"34_1983",0.0325125073098788,-0.0730571412584204,-0.00489991962385889,0.144364812791659
"34_1984",0.00275358653506857,-0.102016184844258,-0.0557707329378435,0.0905256580623139
"34_1985",-0.00559505145427873,-0.116493982857441,0.0079447181965466,0.0656323859135736
"34_1986",0.0349895991084285,-0.0586391788514468,0.0158818648207284,0.193190150272134
"34_1987",0.0275596098183612,-0.0808843642374355,-0.0142133604284453,0.168014901047279
"34_1988",0.0304876915749134,-0.0584177411185155,-0.0224286480668873,0.177451376805308
"34_1989",0.0365190944871708,-0.0643558675903033,0.0484330805299956,0.169795817921271
"35_1980",-0.00533177887878285,-0.0242917181034578,-0.145059482416833,-0.181399439559596
"35_1981",0.00683831059390887,-0.0557969106595785,-0.0780646892200269,-0.121967937335402
"35_1982",-0.0740714111505027,-0.0242554426185296,-0.160578165152412,-0.0339758918335848
"35_1983",-0.0516831956972155,-0.0519749599129438,-0.182249189572946,-0.0826738786823851
"35_1984",0.00650256151930328,0.0226416010967646,-0.0794836710748246,-0.0928499439112912
"35_1985",-0.0462205949070285,0.0129191327909295,-0.103026559656868,-0.165462193536471
"35_1986",0.0247775512417634,0.00345304209316888,-0.0929843646061911,-0.0807110908934951
"35_1987",0.010591014496108,0.0129368781086162,-0.129487210416824,-0.1428612817732
"35_1988",0.0100133159215353,-0.000393147743832315,-0.078303869728496,-0.127424778043528
"35_1989",0.0070941633230119,-0.0182568662907527,-0.123503084077046,-0.0753787071036387
"36_1980",-0.01305482768579,-0.10514605313034,-0.0500442759838764,-0.0542749726346262
"36_1981",-0.00391619617734073,-0.120122118307993,0.0262347900841695,-0.0133552312007752
"36_1982",-0.109010290740358,0.115120314883867,0.0926566021447013,0.0453997648202122
"36_1983",-0.083928841721152,-0.0955439466720422,0.0558825794461432,0.098800582863066
"36_1984",-0.103642629613011,0.0975660386272515,0.107634727644544,0.125471400362749
"36_1985",-0.0978226119438571,0.0118850937774216,0.150637292062224,0.0319683612168713
"36_1986",-0.0330439303102944,-0.145600714234627,0.0904383850198367,0.148244159964807
"36_1987",-0.0305917698613798,-0.0747915102695517,0.0954636617380293,0.250376778250122
"36_1988",-0.0634310656846736,-0.103999472369845,0.0760245645015924,0.175779523561656
"36_1989",-0.0440117238477936,-0.125514364195218,0.094212310901711,0.170058106954042
"43_1980",-0.0473257826553308,-0.0417338709115587,-0.0912328897844378,-0.0559790613787369
"43_1981",-0.046093286101724,-0.0202259218195055,-0.124180534145814,-0.0355286769640193
"43_1982",-0.0572934963302339,-0.0480344950059685,-0.104724806138529,-0.00605744719595448
"43_1983",-0.0250504561969454,-0.0717449557664892,-0.120426940504796,-0.0508974478546516
"43_1984",-0.0477166568546037,-0.0474388905248459,-0.104356485341798,-0.0261559592055274
"43_1985",-0.065565032993252,-0.0303901513760006,-0.09647704941554,-0.0322288926104692
"43_1986",-0.0256612803651669,-0.038814525133655,-0.0955658082611124,-0.0424840620360041
"43_1987",-0.0363108536764644,-0.0304081552824294,-0.111033833271332,-0.026300398043686
"43_1988",-0.0314627343709823,-0.0337551740738234,-0.118305629824758,-0.0173567707150087
"43_1989",-0.0410678017957425,-0.0185107223102183,-0.0983948434261788,-0.0300999164980326
"44_1980",-0.097153953376175,0.266378543686963,0.113682650933977,0.085402980700084
"44_1981",-0.0894849157814187,0.254237896352947,0.127671298917646,0.0881121780271833
"44_1982",-0.111744338791548,0.257443485632501,0.0702614399507402,0.0899132968414102
"44_1986",-0.118160945819649,0.182566985487683,-0.0496528901313777,0.0387612248766738
"44_1987",-0.121857694350695,0.188190434889034,0.0191754187064855,0.0720238808048899
"44_1988",-0.109620174296168,0.189592259012908,-0.109095772976145,0.0298738796625394
"44_1989",-0.119728382556472,0.160643096833436,0.0122858859246232,0.0293459034115864
"45_1980",-0.107626543207793,0.206967927135695,0.0289673090444745,0.00989225487113367
"45_1981",-0.102463916775808,0.243130108872417,0.0930673030370449,0.0529544565321779
"45_1982",-0.109844252489359,0.224320807634559,0.0544677720323393,0.039868034252455
"45_1983",-0.0873491506362581,0.233338459212534,0.137220709374011,0.0688247767012444
"45_1984",-0.086194940803276,0.22585612802228,0.145000357723596,0.0657358962576774
"45_1985",-0.090949793522852,0.235987889871878,0.137457735064444,0.0667982648133568
"45_1986",-0.0848300419985726,0.230486282325729,0.139074560411121,0.0739025413794201
"45_1987",-0.114549622828837,0.228048346605254,0.0633992630934006,0.0547677816928557
"45_1988",-0.100543591976737,0.25496263418861,0.102060238009389,0.0720704896527492
"45_1989",-0.115301987820184,0.191403500652718,0.0726634987609602,0.0421612535374195
"47_1981",-0.0924692731467248,0.155869274741974,0.121187523672786,0.0264006168162904
"47_1982",-0.088307529924356,0.111072866950764,0.0328587921618109,-0.00680068464063434
"47_1985",-0.0855383434996929,0.192165049236828,0.0583708838939604,0.0799284162924778
"47_1987",-0.0861719095990491,-0.0266135370905981,0.109265140524471,0.055214389593223
"47_1988",-0.0708271005080266,0.0979341118175656,-0.0816514438227291,-0.0474928746592516
"47_1989",-0.0188060749487362,0.0720408014785754,-0.102343938411522,-0.0559203508519272
"48_1980",-0.116673849129848,0.188938184034926,0.027043660925469,0.0148818759622135
"48_1981",-0.101811626082671,0.261350807043435,0.122740797062892,0.0781451788638097
"48_1983",-0.0877659999373437,0.247515289866473,0.140412736611794,0.0828844030323919
"48_1984",-0.0909070086329689,0.245043276238891,0.143145570647534,0.0849554633374287
"48_1985",-0.104848644163351,0.224861823895295,0.133034272366075,0.0408620726513055
"48_1987",-0.108353992383122,0.248109074909071,0.113049718667062,0.0633250458454411
"48_1988",-0.117113846725645,0.0889118474483279,-0.039212901353668,-0.0459237197022187
"48_1989",-0.11838967891131,0.183214619082009,0.0496868831000457,0.00675523260182732
"53_1980",-0.111368487012439,0.154028465639262,-0.0962937274261571,-0.0161675549870064
"53_1981",-0.109587914153271,0.144510891432525,-0.0826368194393608,-0.00896367317422008
"53_1982",-0.114012131174544,0.226793548059623,0.0120393751144906,0.054043492551821
"53_1983",-0.119357255448015,0.216629591999001,-0.00370262660219332,0.0573729172150199
"53_1984",-0.114281454388621,0.174530335232609,-0.0089391160982252,0.0396194011635255
"53_1985",-0.115022827595493,0.196067109808771,0.0180183844174589,0.0436699625618328
"53_1986",-0.0960761493119822,0.0595199647021671,-0.130547444621465,-0.0444392419589484
"53_1987",-0.100823238015113,0.0608174093947832,-0.128710861957875,-0.0268504336163501
"53_1988",-0.0850070727459755,0.0294123616078607,-0.180900736286187,-0.0655926573128116
"53_1989",-0.0952761233488206,0.0651157641059815,-0.126475270868459,-0.022712667822745
"55_1980",-0.0933454313681948,0.24864903369148,0.085272420348841,0.080006818764663
"55_1981",-0.110025946783661,0.223148993146579,-0.0415344255215695,0.0523601314675047
"55_1982",-0.101861279766294,0.260917194518702,0.0803786506233158,0.0860582762796083
"55_1983",-0.0847432147899745,0.238266396269009,0.130028451389371,0.0839851506225421
"55_1984",-0.095256301778176,0.255122739679015,0.106392439713543,0.0912074153845222
"55_1985",-0.08327896652226,0.230783609277923,0.128579600124299,0.082251303822159
"55_1986",-0.10548987033175,0.193691067923223,-0.0538875786382112,0.0724555181481336
"55_1987",-0.113770054719584,0.216327589352577,-0.0106164536807839,0.0724121685678787
"55_1988",-0.0849484936057662,0.0764955519331912,-0.234394554662064,0.00770470211649439
"55_1989",-0.112961610542823,0.128543194959145,-0.143441234757183,0.0630028142630685
"56_1980",-0.112705832389809,0.237273499558028,0.0329478188186034,0.0522598066153534
"56_1981",-0.114247613571044,0.226412707805931,0.0181767965327602,0.0575667338381615
"56_1982",-0.11108306143776,0.236869715050618,0.0780068848627887,0.0747505328085033
"56_1983",-0.0967311133646851,0.25686716264488,0.127799771765481,0.0885665891364843
"56_1984",-0.114547986996576,0.243036265597072,0.0666999402150089,0.06986390491209
"56_1985",-0.104779929310287,0.245256095753441,0.124239537851511,0.0807310343586085
"56_1986",-0.117742414595135,0.0334025350234353,-0.0613546510578788,-0.0212672502836799
"56_1987",-0.0879591116960116,-0.0311942301015472,-0.149122506002161,-0.0546034589036946
"56_1988",-0.103678419578734,0.00187364807028065,-0.156399274144394,-0.0400593776394272
"56_1989",-0.124283402071203,0.092033059733839,-0.0483542566283802,0.061758612387068
"57_1980",-0.0959781304303636,0.257858819988095,0.0865082135290498,0.0749628228966537
"57_1981",-0.0928931031949845,0.255076895857164,0.098659033676574,0.07816090980313
"57_1982",-0.0863707198973578,0.2454684707666,0.127225310338795,0.0833140079110163
"57_1983",-0.0798283103115132,0.225561425568717,0.137250703904651,0.0785394626235818
"57_1984",-0.0862111157480856,0.245777421821517,0.136193461939272,0.0859734740013852
"57_1985",-0.08530321309241,0.241629617050216,0.131371377712644,0.0820568063699703
"57_1986",-0.108151969304001,0.250366500529036,0.0244040563775677,0.0563682272050696
"57_1987",-0.103399332614607,0.266420767694138,0.0793429013308383,0.0833829018380521
"57_1988",-0.114098741056298,0.227927343252083,-0.0228025767961418,0.0383070739195373
"57_1989",-0.107726389081712,0.259300022033489,0.074518727810343,0.0757170343873818
"58_1980",-0.100109237009994,0.237742873644755,0.0323346996655905,0.0436260378916908
"58_1981",-0.113358208277889,0.192887197183687,-0.0391239024769581,0.00350507056889583
"58_1982",-0.0996102252218349,0.254509479764109,0.0837917705186433,0.0788837012327486
"58_1983",-0.108234532370936,0.189515320775065,-0.0503413587756434,0.0186562746821717
"58_1984",-0.121864500250975,0.198160318020653,-0.0159303760583002,0.0426316384400056
"58_1986",-0.0966672736955262,0.119524892357702,-0.101425048569513,0.0457642041038606
"58_1987",-0.112916279525218,0.199047528631851,0.00812026556636813,0.0602958543637026
"58_1988",-0.0450123912222391,-0.0941655683831048,-0.141763480916906,-0.0319366479321623
"58_1989",-0.114571649457825,0.167845356286962,0.0196557218543495,0.0642109751196387
"59_1980",-0.119557323762296,0.234631930673385,0.0314300865442501,0.0385223497288416
"59_1981",-0.116282305497459,0.255823916365653,0.0628183173888512,0.0518060856109364
"59_1982",-0.115348889282004,0.258430814022732,0.0666332907867811,0.072353969235248
"59_1983",-0.114054184446403,0.259064861540963,0.0672339551708796,0.0661714928205445
"59_1984",-0.108027309613417,0.253420476057765,0.124674451391647,0.0884619094744317
"59_1985",-0.112853403426518,0.252827421321527,0.0977846440958248,0.0690483803454417
"59_1986",-0.121666984371756,0.207264626660305,0.0476295142568858,0.0325162455799414
"59_1987",-0.126581567084145,0.128990901755528,-0.00549126426392912,0.0542187880502693
"59_1988",-0.113581668390001,0.0233051891886037,-0.0844954218721156,-0.036268242506279
"59_1989",-0.122596315869506,0.052723362556821,-0.00214125500871476,-0.0175402020483422
"64_1980",-0.102919528082211,0.234694696241242,0.0838912637803099,0.0818692919368489
"64_1981",-0.09963358763773,0.232315139580585,0.0905848436925243,0.083245724079851
"64_1982",-0.0930130972789332,0.234690242570582,0.113695618102296,0.086374193465611
"64_1983",-0.0859475231219894,0.227594949247797,0.130233902682231,0.0842495397253767
"64_1984",-0.0986534218687127,0.239372275009507,0.109178281620815,0.0881451386941152
"64_1985",-0.0952354457007739,0.234026810361589,0.116521306597666,0.0866079344859502
"64_1986",-0.113406166254695,0.208503971434451,0.0565748701211634,0.080506742281394
"64_1987",-0.115858459657951,0.149626582438108,0.00590419034544159,0.0716740280447378
"64_1988",-0.113724698382618,0.100074913247676,-0.0530133895598925,0.0403285658210811
"64_1989",-0.113738164180186,0.0994892378760459,-0.0348860659465294,0.0407950438119754
"65_1980",-0.104343618894504,0.225452697033645,0.0962299127223298,0.0872240283664195
"65_1981",-0.109428359707281,0.206509536270671,0.086431905618121,0.0835150641406441
"65_1982",-0.120961299989004,0.174188590454075,0.0279879296210733,0.066022750625196
"65_1983",-0.111825096193065,0.20125997958311,0.0823663469320173,0.0869409307706248
"65_1984",-0.0730070033345507,-0.0656951554431846,-0.115841656611043,0.103489652617315
"65_1986",-0.116144070164132,0.101675686618249,0.0456252784543817,0.0703200873352854
"65_1987",-0.112794588448432,0.0372695102510704,-0.0165822394476338,0.0206259347602351
"65_1988",-0.095664794923839,-0.0741750688307549,-0.035486195981704,0.124516683666704
"65_1989",-0.11395748975086,0.0459812157702816,-0.0460697105773925,0.0490765474884369
"66_1980",0.0455623550638208,-0.0139334282236138,0.0627233730989954,-0.045098026057027
