"","PC1","PC2","PC3"
"29_1988",0.0360472950879011,-0.0690899431338831,0.0012738020229319
"29_1989",0.0353234962524574,-0.0712856579550593,0.0232980321209563
"33_1980",-0.00559257242315465,-0.0736623608138442,-0.173501959559055
"33_1981",0.000433991548708035,-0.0915463962387862,-0.115487148763304
"33_1982",-0.0361146316926974,-0.13633441046861,-0.0958262954235072
"33_1983",-0.0122228713787748,-0.116325829362737,-0.138925460625734
"33_1984",0.00446415367701445,-0.112734788811974,-0.0752102139880763
"33_1985",-0.0166425310993099,-0.116691436458616,-0.0534893402322174
"33_1986",0.00570262442634592,-0.104183347547507,-0.0576208350742984
"33_1987",0.0110101015061057,-0.0933757391357319,-0.0600444593387404
"33_1988",0.0103628411694527,-0.0829608500512043,0.00247931182566373
"33_1989",0.0104367057416614,-0.0866390135650073,0.00609120996777117
"34_1980",0.0449397260559945,-0.0246151303667513,-0.0141889549583178
"34_1981",0.0497279900041576,-0.0204763940840104,0.0296645005018901
"34_1982",0.0369021643099858,-0.0576667194127283,-0.0308259144381027
"34_1983",0.0325125073098788,-0.0730571412584204,-0.00489991962385889
"34_1984",0.00275358653506857,-0.102016184844258,-0.0557707329378435
"34_1985",-0.00559505145427873,-0.116493982857441,0.0079447181965466
"34_1986",0.0349895991084285,-0.0586391788514468,0.0158818648207284
"34_1987",0.0275596098183612,-0.0808843642374355,-0.0142133604284453
"34_1988",0.0304876915749134,-0.0584177411185155,-0.0224286480668873
"34_1989",0.0365190944871708,-0.0643558675903033,0.0484330805299956
"35_1980",-0.00533177887878285,-0.0242917181034578,-0.145059482416833
"35_1981",0.00683831059390887,-0.0557969106595785,-0.0780646892200269
"35_1982",-0.0740714111505027,-0.0242554426185296,-0.160578165152412
"35_1983",-0.0516831956972155,-0.0519749599129438,-0.182249189572946
"35_1984",0.00650256151930328,0.0226416010967646,-0.0794836710748246
"35_1985",-0.0462205949070285,0.0129191327909295,-0.103026559656868
"35_1986",0.0247775512417634,0.00345304209316888,-0.0929843646061911
"35_1987",0.010591014496108,0.0129368781086162,-0.129487210416824
"35_1988",0.0100133159215353,-0.000393147743832315,-0.078303869728496
"35_1989",0.0070941633230119,-0.0182568662907527,-0.123503084077046
"36_1980",-0.01305482768579,-0.10514605313034,-0.0500442759838764
"36_1981",-0.00391619617734073,-0.120122118307993,0.0262347900841695
"36_1982",-0.109010290740358,0.115120314883867,0.0926566021447013
"36_1983",-0.083928841721152,-0.0955439466720422,0.0558825794461432
"36_1984",-0.103642629613011,0.0975660386272515,0.107634727644544
"36_1985",-0.0978226119438571,0.0118850937774216,0.150637292062224
"36_1986",-0.0330439303102944,-0.145600714234627,0.0904383850198367
"36_1987",-0.0305917698613798,-0.0747915102695517,0.0954636617380293
"36_1988",-0.0634310656846736,-0.103999472369845,0.0760245645015924
"36_1989",-0.0440117238477936,-0.125514364195218,0.094212310901711
"43_1980",-0.0473257826553308,-0.0417338709115587,-0.0912328897844378
"43_1981",-0.046093286101724,-0.0202259218195055,-0.124180534145814
"43_1982",-0.0572934963302339,-0.0480344950059685,-0.104724806138529
"43_1983",-0.0250504561969454,-0.0717449557664892,-0.120426940504796
"43_1984",-0.0477166568546037,-0.0474388905248459,-0.104356485341798
"43_1985",-0.065565032993252,-0.0303901513760006,-0.09647704941554
"43_1986",-0.0256612803651669,-0.038814525133655,-0.0955658082611124
"43_1987",-0.0363108536764644,-0.0304081552824294,-0.111033833271332
"43_1988",-0.0314627343709823,-0.0337551740738234,-0.118305629824758
"43_1989",-0.0410678017957425,-0.0185107223102183,-0.0983948434261788
"44_1980",-0.097153953376175,0.266378543686963,0.113682650933977
"44_1981",-0.0894849157814187,0.254237896352947,0.127671298917646
"44_1982",-0.111744338791548,0.257443485632501,0.0702614399507402
"44_1986",-0.118160945819649,0.182566985487683,-0.0496528901313777
"44_1987",-0.121857694350695,0.188190434889034,0.0191754187064855
"44_1988",-0.109620174296168,0.189592259012908,-0.109095772976145
"44_1989",-0.119728382556472,0.160643096833436,0.0122858859246232
"45_1980",-0.107626543207793,0.206967927135695,0.0289673090444745
"45_1981",-0.102463916775808,0.243130108872417,0.0930673030370449
"45_1982",-0.109844252489359,0.224320807634559,0.0544677720323393
"45_1983",-0.0873491506362581,0.233338459212534,0.137220709374011
"45_1984",-0.086194940803276,0.22585612802228,0.145000357723596
"45_1985",-0.090949793522852,0.235987889871878,0.137457735064444
"45_1986",-0.0848300419985726,0.230486282325729,0.139074560411121
"45_1987",-0.114549622828837,0.228048346605254,0.0633992630934006
"45_1988",-0.100543591976737,0.25496263418861,0.102060238009389
"45_1989",-0.115301987820184,0.191403500652718,0.0726634987609602
"47_1981",-0.0924692731467248,0.155869274741974,0.121187523672786
"47_1982",-0.088307529924356,0.111072866950764,0.0328587921618109
"47_1985",-0.0855383434996929,0.192165049236828,0.0583708838939604
"47_1987",-0.0861719095990491,-0.0266135370905981,0.109265140524471
"47_1988",-0.0708271005080266,0.0979341118175656,-0.0816514438227291
"47_1989",-0.0188060749487362,0.0720408014785754,-0.102343938411522
"48_1980",-0.116673849129848,0.188938184034926,0.027043660925469
"48_1981",-0.101811626082671,0.261350807043435,0.122740797062892
"48_1983",-0.0877659999373437,0.247515289866473,0.140412736611794
"48_1984",-0.0909070086329689,0.245043276238891,0.143145570647534
"48_1985",-0.104848644163351,0.224861823895295,0.133034272366075
"48_1987",-0.108353992383122,0.248109074909071,0.113049718667062
"48_1988",-0.117113846725645,0.0889118474483279,-0.039212901353668
"48_1989",-0.11838967891131,0.183214619082009,0.0496868831000457
"53_1980",-0.111368487012439,0.154028465639262,-0.0962937274261571
"53_1981",-0.109587914153271,0.144510891432525,-0.0826368194393608
"53_1982",-0.114012131174544,0.226793548059623,0.0120393751144906
"53_1983",-0.119357255448015,0.216629591999001,-0.00370262660219332
"53_1984",-0.114281454388621,0.174530335232609,-0.0089391160982252
"53_1985",-0.115022827595493,0.196067109808771,0.0180183844174589
"53_1986",-0.0960761493119822,0.0595199647021671,-0.130547444621465
"53_1987",-0.100823238015113,0.0608174093947832,-0.128710861957875
"53_1988",-0.0850070727459755,0.0294123616078607,-0.180900736286187
"53_1989",-0.0952761233488206,0.0651157641059815,-0.126475270868459
"55_1980",-0.0933454313681948,0.24864903369148,0.085272420348841
"55_1981",-0.110025946783661,0.223148993146579,-0.0415344255215695
"55_1982",-0.101861279766294,0.260917194518702,0.0803786506233158
"55_1983",-0.0847432147899745,0.238266396269009,0.130028451389371
"55_1984",-0.095256301778176,0.255122739679015,0.106392439713543
"55_1985",-0.08327896652226,0.230783609277923,0.128579600124299
"55_1986",-0.10548987033175,0.193691067923223,-0.0538875786382112
"55_1987",-0.113770054719584,0.216327589352577,-0.0106164536807839
"55_1988",-0.0849484936057662,0.0764955519331912,-0.234394554662064
"55_1989",-0.112961610542823,0.128543194959145,-0.143441234757183
"56_1980",-0.112705832389809,0.237273499558028,0.0329478188186034
"56_1981",-0.114247613571044,0.226412707805931,0.0181767965327602
"56_1982",-0.11108306143776,0.236869715050618,0.0780068848627887
"56_1983",-0.0967311133646851,0.25686716264488,0.127799771765481
"56_1984",-0.114547986996576,0.243036265597072,0.0666999402150089
"56_1985",-0.104779929310287,0.245256095753441,0.124239537851511
"56_1986",-0.117742414595135,0.0334025350234353,-0.0613546510578788
"56_1987",-0.0879591116960116,-0.0311942301015472,-0.149122506002161
"56_1988",-0.103678419578734,0.00187364807028065,-0.156399274144394
"56_1989",-0.124283402071203,0.092033059733839,-0.0483542566283802
"57_1980",-0.0959781304303636,0.257858819988095,0.0865082135290498
"57_1981",-0.0928931031949845,0.255076895857164,0.098659033676574
"57_1982",-0.0863707198973578,0.2454684707666,0.127225310338795
"57_1983",-0.0798283103115132,0.225561425568717,0.137250703904651
"57_1984",-0.0862111157480856,0.245777421821517,0.136193461939272
"57_1985",-0.08530321309241,0.241629617050216,0.131371377712644
"57_1986",-0.108151969304001,0.250366500529036,0.0244040563775677
"57_1987",-0.103399332614607,0.266420767694138,0.0793429013308383
"57_1988",-0.114098741056298,0.227927343252083,-0.0228025767961418
"57_1989",-0.107726389081712,0.259300022033489,0.074518727810343
"58_1980",-0.100109237009994,0.237742873644755,0.0323346996655905
"58_1981",-0.113358208277889,0.192887197183687,-0.0391239024769581
"58_1982",-0.0996102252218349,0.254509479764109,0.0837917705186433
"58_1983",-0.108234532370936,0.189515320775065,-0.0503413587756434
"58_1984",-0.121864500250975,0.198160318020653,-0.0159303760583002
"58_1986",-0.0966672736955262,0.119524892357702,-0.101425048569513
"58_1987",-0.112916279525218,0.199047528631851,0.00812026556636813
"58_1988",-0.0450123912222391,-0.0941655683831048,-0.141763480916906
"58_1989",-0.114571649457825,0.167845356286962,0.0196557218543495
"59_1980",-0.119557323762296,0.234631930673385,0.0314300865442501
"59_1981",-0.116282305497459,0.255823916365653,0.0628183173888512
"59_1982",-0.115348889282004,0.258430814022732,0.0666332907867811
"59_1983",-0.114054184446403,0.259064861540963,0.0672339551708796
"59_1984",-0.108027309613417,0.253420476057765,0.124674451391647
"59_1985",-0.112853403426518,0.252827421321527,0.0977846440958248
"59_1986",-0.121666984371756,0.207264626660305,0.0476295142568858
"59_1987",-0.126581567084145,0.128990901755528,-0.00549126426392912
"59_1988",-0.113581668390001,0.0233051891886037,-0.0844954218721156
"59_1989",-0.122596315869506,0.052723362556821,-0.00214125500871476
"64_1980",-0.102919528082211,0.234694696241242,0.0838912637803099
"64_1981",-0.09963358763773,0.232315139580585,0.0905848436925243
"64_1982",-0.0930130972789332,0.234690242570582,0.113695618102296
"64_1983",-0.0859475231219894,0.227594949247797,0.130233902682231
"64_1984",-0.0986534218687127,0.239372275009507,0.109178281620815
"64_1985",-0.0952354457007739,0.234026810361589,0.116521306597666
"64_1986",-0.113406166254695,0.208503971434451,0.0565748701211634
"64_1987",-0.115858459657951,0.149626582438108,0.00590419034544159
"64_1988",-0.113724698382618,0.100074913247676,-0.0530133895598925
"64_1989",-0.113738164180186,0.0994892378760459,-0.0348860659465294
"65_1980",-0.104343618894504,0.225452697033645,0.0962299127223298
"65_1981",-0.109428359707281,0.206509536270671,0.086431905618121
"65_1982",-0.120961299989004,0.174188590454075,0.0279879296210733
"65_1983",-0.111825096193065,0.20125997958311,0.0823663469320173
"65_1984",-0.0730070033345507,-0.0656951554431846,-0.115841656611043
"65_1986",-0.116144070164132,0.101675686618249,0.0456252784543817
"65_1987",-0.112794588448432,0.0372695102510704,-0.0165822394476338
"65_1988",-0.095664794923839,-0.0741750688307549,-0.035486195981704
"65_1989",-0.11395748975086,0.0459812157702816,-0.0460697105773925
"66_1980",0.0455623550638208,-0.0139334282236138,0.0627233730989954
"66_1981",0.0410966316114024,-0.0282399903363095,0.0416082140882479
"66_1982",0.0329111111482262,-0.0373772759293323,0.0787878349013987
"66_1983",0.0315186763201417,-0.063345823435648,0.0535634500735065
"66_1984",0.0383037374965788,-0.0420700583620046,0.0296386672164161
"66_1985",-0.0370203537666306,-0.147949374347457,0.0312299435513553
"66_1986",0.0345535811427233,-0.0545084060644438,0.0567810161760118
"66_1987",0.0326846781560022,-0.0668934334780229,0.0470036885855569
"66_1988",0.0295283015702905,-0.0701935856129438,0.0726567379872971
"66_1989",0.0418744948620801,-0.0189517088150246,0.0635992568142117
"68_1980",-0.102008928912965,0.136421532351436,0.0562702436849909
"68_1981",-0.0863035864180111,-0.0258393436410886,-0.00471004855492722
"68_1982",-0.082616653870019,0.0521362156944923,0.0320745160415642
"68_1984",-0.105332944324284,0.121423904428661,0.0805305254412651
"68_1985",-0.0592380554711648,0.150997136909357,0.139463690647837
"68_1986",-0.100861699752332,0.0995731759001112,0.152797468968185
"68_1987",-0.0408362717583344,0.138156380918911,0.103141241716977
"68_1988",-0.0376378880247129,0.0223203607049593,-0.00334209720483207
"68_1989",-0.0749187970508766,0.134106192912722,0.0288730896975076
"69_1980",-0.0946468678208993,0.215127636049838,0.134881456950527
"69_1981",-0.111696372387035,0.150309914732299,0.0597695524465566
"69_1982",-0.117367837035648,0.0948378541402234,0.0832107107096086
"69_1984",-0.0975052029912042,0.21836981505198,0.134923115207394
"69_1985",-0.0910594444895537,0.212278694799968,0.144655477299579
"69_1986",-0.106489001563957,0.197470901412786,0.139490925834345
"69_1987",-0.111159704900899,0.0659294536830594,0.0875518086535812
"69_1988",-0.095129887791686,0.0620849035625409,0.0721151361194305
"69_1989",-0.105268259509906,0.166560833156432,0.133715909921682
"73_1980",-0.0730588758501434,0.00534682883224256,0.047940965531107
"73_1981",-0.0877940829883846,0.0391053479172198,0.0661586150142413
"73_1982",-0.108776406345936,0.06827638020924,0.0900802033616882
"73_1983",-0.103184230445448,0.0365447218995869,0.0988617343844463
"73_1984",-0.101156776933071,0.0921114132887593,0.131037729967231
"73_1985",-0.0980534896676781,0.0761363576613224,0.117817475969051
"73_1986",-0.0994470604492873,0.0110001247883442,0.116358222948885
"73_1987",-0.0796854882470975,-0.0192746082066764,0.0438462078806685
"73_1988",-0.0656848728000855,-0.0334896304929977,0.0468989105523827
"73_1989",-0.0653453388545428,-0.023501307050993,0.0704084096239171
"75_1980",-0.0959889350229446,-0.0362900242404748,0.0947585952803251
"75_1981",-0.0402291488892352,-0.0809743166755965,-0.000149435028893887
"75_1982",-0.064645323814127,-0.125025234897924,0.0714192196446245
"75_1983",-0.087963942503415,-0.107876669117658,0.0280525045094835
"75_1984",-0.0961360908919891,-0.0552301994167147,0.0482354833521954
"75_1985",-0.112983519123118,0.0910422261639456,0.169201527365778
"75_1986",-0.111367044689478,-0.0624130293950051,0.100164464785812
"75_1987",-0.0824528725713194,-0.134482833931644,0.0482571834812182
"75_1988",-0.0533890095581013,-0.115256862547849,0.0692669900581807
"75_1989",-0.0637061544811674,-0.112949705068014,0.0710778121457142
"76_1980",-0.0966770884542713,0.122545128392389,0.190979930281659
"76_1981",-0.077616142430266,0.17464928648345,0.151227672920249
"76_1983",-0.100919291857056,0.144071422841441,0.139371741491242
"76_1985",-0.0770430748439288,0.159504845191964,0.162114461626041
"76_1986",-0.107346506767247,0.0111536802937776,0.0491538433822348
"76_1987",-0.0979499174422205,0.0255708231341115,0.228058293851986
"76_1988",-0.0724313449177389,0.162075340425553,0.143692065515338
"76_1989",-0.0780107758194755,0.174641065969245,0.150214292813895
"77_1980",-0.0927127554270783,-0.0374454458301566,0.148949908602481
"77_1981",-0.112318107213273,0.103979974946704,0.142814826497195
"77_1982",-0.0944873455556816,-0.00355303965579682,0.0517911392628586
"77_1983",-0.0891606384848147,-0.0190020994873996,0.119372747037757
"77_1984",-0.106306549583386,0.134825001380065,0.113140954312724
"77_1985",-0.0486725917419119,-0.0699914475533534,0.0415903017275759
"77_1986",-0.0695681193449054,0.0809048529316177,0.156049077394689
"77_1987",-0.0908817458373052,-0.0051967853883367,0.168760025465446
"77_1988",-0.0993635216906607,0.1395966237356,0.164679669379607
"77_1989",-0.0934804943732877,0.100943265557575,0.148240468209854
"78_1980",-0.0862053639540697,0.0811423081437534,0.156187024199363
"78_1981",-0.0933022511356005,0.139295371634783,0.159279224732265
"78_1982",-0.108132586397302,0.123188027542835,0.144377824406734
"78_1983",-0.116165792782294,0.0843203367112601,0.125663985560933
"78_1984",-0.110504921569704,0.170245347855061,0.148601747041974
"78_1985",-0.093226143111809,0.138163071378536,0.184414406448723
"78_1986",-0.0993010373823112,0.09289924269037,0.198983942089211
"78_1987",-0.100068685352965,0.0375968042128609,0.167248747387106
"78_1988",-0.110995595259175,0.0827010901258368,0.153505320520639
"78_1989",-0.0972281061667197,0.0124133952477682,0.144003134598909
"79_1980",-0.0876971749174119,-0.11231402599664,0.0701410829341441
"79_1981",-0.079202379480263,-0.10433042909445,-0.0267579451332528
"79_1982",-0.0968218732158591,0.0836694622880944,0.156773866678604
"79_1983",-0.0799421706815446,-0.092307333520696,0.0409952985312005
"79_1984",-0.10731413029257,0.0185195112459297,0.131791339509159
"79_1985",-0.0958077643584778,0.0811694950114659,0.156232822782109
"79_1986",-0.0333200940674581,-0.113706570469287,0.0896272522199218
"79_1987",-0.105771722456379,0.121495800748375,0.100378199551062
"79_1988",-0.00986520764071465,-0.0674211732984618,0.0542359612793161
"79_1989",-0.0424752236524501,-0.0782003983105109,0.184062643497372
"83_1980",-0.0929664661015859,-0.00447788044345531,0.0504884370304209
"83_1981",-0.0946639864756844,-0.00307951932084478,0.0404148410209646
"83_1982",-0.107705329602989,0.107809600446962,0.177344589019525
"83_1983",-0.107808028869082,0.0172792938849423,0.115380145903687
"83_1984",-0.107621697764527,0.0601250693313032,0.194511842161173
"83_1985",-0.0956559865981531,0.138839272180063,0.185915829050845
"83_1986",-0.113489741939232,0.0215779947689488,0.125927806585894
"83_1987",-0.0775381034544229,-0.111394271512967,0.053707849464085
"83_1988",-0.0817760939929727,-0.075777294289762,0.0884822611144728
"83_1989",-0.0917637433366588,-0.0447005151240097,0.0962206107440266
"84_1980",0.0366952983312122,-0.0520505986450507,0.0784695591134106
"84_1981",0.0247129650472406,-0.0878510788462804,0.0698645923339808
"84_1982",0.0169968676069882,-0.112780513154582,0.0580155317299762
"84_1983",-5.60959641173227e-05,-0.145371955213145,0.0559146955678589
"84_1984",0.0108041380019366,-0.120111802275073,0.0912764133315885
"84_1985",0.0080155022659284,-0.111965533135395,0.122186992215577
"84_1986",0.0240605158538841,-0.0965198798933124,0.101413377069053
"84_1987",0.0323379332164887,-0.0761955450446763,0.0930478518981436
"84_1988",0.0308513810969762,-0.0817144750660163,0.0906383138622962
"84_1989",0.0220357934971512,-0.102793113313423,0.0997438386419503
"85_1980",0.0622736283076505,0.0948037794373537,0.0612635048301589
"85_1981",0.0640100240220666,0.103911160346616,0.0891308863349939
"85_1982",0.0615529922978109,0.0621558517551394,0.0421937033964709
"85_1983",0.0568920614758371,0.0332490355973303,0.0220007010090607
