"","X1","X2","X3","occ1990dd"
"1",-6.79486978024452,-4.44170765799421,6.65293871180521,4
"2",-7.55863516234157,-2.98707295312444,8.48588602382851,7
"3",-12.9494381156069,-7.97714719787513,6.20050475217523,8
"4",-18.884135295551,-1.51878294399878,11.7628452298843,9
"5",-8.31641865210171,-6.63831585284258,8.82580157326839,13
"6",-6.15860555609836,-9.2617696038244,-3.6792461226796,14
"7",-8.80384218357431,-8.05577723286467,1.77756035600964,15
"8",-3.30434791749485,-1.86256646501141,5.07070093658446,18
"9",-9.5965074769271,-0.77108147353104,3.7212662306265,22
"10",-1.88482271404533,-3.16932033252932,5.24593707085877,23
"11",3.2642191152016,-1.26661251349482,1.03864497596602,24
"12",-8.67647079051734,-4.10835359383347,6.86476111536476,25
"13",-16.8581041430954,-5.89124742018071,8.46919406516747,26
"14",3.88071515189741,0.710620733363035,1.15330943915983,28
"15",1.44002291571744,0.490809834177553,1.61397505455736,29
"16",-2.1189806109149,0.971495885326484,3.53135858544794,33
"17",0.893893599571415,-2.07429650741905,3.36445957045885,34
"18",1.12703774495935,2.45481840479761,-0.210966521559446,35
"19",-4.86299495330843,-4.36678449876598,6.47923164597809,36
"20",-4.62144992741429,-0.605919628635999,1.75949118000446,43
"21",-23.5932590804414,13.1311294729907,-3.1939289875097,44
"22",-22.995580985591,8.85752603404171,-3.40322416474877,45
"23",-20.6684764285245,7.24064235006407,-0.477426967332928,47
"24",-21.6533500030441,7.52658592474167,-2.31372073543594,48
"25",-12.8869050543515,7.52515516694003,-1.02622268435238,53
"26",-19.1911900425775,11.1908380884529,-1.54772293000378,55
"27",-20.6404138410209,9.41711816180663,-0.103373579260676,56
"28",-20.1268765490696,13.525492842922,-2.76948653283733,57
"29",-10.394606935202,8.70404201321008,-2.27942963156718,58
"30",-19.6573675079316,6.93204365922381,-1.79430706506052,59
"31",-23.37055368018,5.86511389858581,1.58495182593222,64
"32",-21.0214393465163,1.52232738963804,3.00358435211051,65
"33",2.02627105157226,-2.29229224195556,1.49948984253409,66
"34",-10.7559431524808,-1.47877401517312,-2.91965508360206,68
"35",-21.4099329901675,3.46363995556287,-7.98636423972662,69
"36",-11.4162788312001,-1.11669616740173,-3.81155087824215,73
"37",-7.05540975667285,-3.61009126385153,0.00936672249860352,75
"38",-12.2002535925909,-10.0290446088855,-9.28958522540447,76
"39",-11.7177229997353,-2.12851327314504,-1.65720753731332,77
"40",-15.1295477232526,-5.95649157769144,-8.96577511939242,78
"41",-11.5436967642265,-3.22340905512856,5.8642868286224,79
"42",-9.12506530549793,-2.90613036941453,-4.1980175580313,83
"43",2.00344087522918,-3.60186063792265,-0.556036545083847,84
