"","PC1","PC2","PC3","PC4","occ1990dd"
"1",-4.92603056515623,-9.10453321524371,8.41973293896421,-0.51101688989766,4
"2",-6.61101404296072,-6.40127937378782,2.89303962330322,6.71205574121224,7
"3",-4.30282126914534,-3.83672517623462,0.395240363000035,2.23886860346751,8
"4",-8.22113906460898,-4.34232265250695,5.06753698700785,4.09264089308868,9
"5",-6.98939905650722,-12.7697675608319,8.73491378819391,-0.300462953802525,13
"6",1.58085793052018,-3.16083746289323,-0.761287759739533,-1.70569424234253,14
"7",-3.087788432016,-5.40210030514652,0.546900556436702,2.20931888054725,15
"8",-2.55478504759406,-2.31278398821927,5.76560356657148,0.350895021363285,18
"9",-6.87240800421915,-3.33496656910139,3.15822999763056,1.56615341964648,22
"10",1.76287453297484,-3.61805543562814,1.62695973132519,2.37921759504507,23
"11",5.73803294204805,1.43228953032739,-2.45352525391545,1.99699228881812,24
"12",-3.76061902075347,-4.84356345753571,2.9245449405949,2.39763038369713,25
"13",-10.8194336836553,-8.7676123355824,5.08209349506567,3.43005595484374,26
"14",2.91867843499251,0.368275225174742,2.4275316029847,0.14123499382966,28
"15",4.89611929645698,0.30412224357276,-0.789730398651877,1.60694686731351,29
"16",-5.89451817631796,-0.435403983366225,5.03713092695827,1.58119398916985,33
"17",0.241153864007611,-4.04949358376814,2.50970569846521,-2.04726523497346,34
"18",0.946294122568072,4.09526103959407,-1.47085564305846,0.630928162857792,35
"19",1.31916125893997,-1.87363401421028,1.36785410654676,2.6528912738638,36
"20",-3.06196373237489,1.83406219059451,-0.553581428526957,1.2372094729608,43
"21",-24.6893170531555,5.51220515716504,-3.64270030892266,1.13058536813978,44
"22",-24.8865732654997,3.15102285932982,-1.88844822450581,1.51089061121442,45
"23",-11.1300394947756,2.84184700427997,-1.61496299426092,1.5879161061524,47
"24",-23.2061344827881,0.3797582766048,-3.14527589407497,1.00771474403473,48
"25",-14.7734560762767,4.25537823156413,-1.21216220837415,1.20279192079629,53
"26",-18.098461797155,2.83317263919854,-1.0347637967873,0.385814068736768,55
"27",-22.9295993707226,4.07116112268392,1.84513645068247,3.40989482121295,56
"28",-23.0700791937284,6.57214774802593,-0.344706493618303,0.830873473407417,57
"29",-14.2394170937738,3.87829019825448,0.537463603757967,-0.345979136765174,58
"30",-20.2882793762718,2.42912137403594,-2.72072746235575,0.637513322563315,59
"31",-17.996431182654,-0.353345382404894,-4.74076888826728,2.58226218404474,64
"32",-25.9220726560707,-2.54680638694366,0.418814704453621,8.54906600557033,65
"33",2.4950593589613,-0.68851085685687,-4.78792907027729,1.48483316049774,66
"34",-6.98421029786016,0.318236608233158,-6.7927496989643,-0.794555530689245,68
"35",-26.7136839888893,0.843073679443722,-8.08773936377964,-2.8744993649944,69
"36",-10.3303667069307,-3.84797843891533,-5.64970206476641,-0.593522909586845,73
"37",-1.33719010406715,-1.11997687613921,-1.47841089538928,1.04457469581428,75
"38",-11.6827891820098,-6.22739667448453,-10.2610616439928,-7.52306989778307,76
"39",-10.5934563139165,-2.01655817485061,-1.03632622329232,-0.23148616323862,77
"40",-12.1766973216604,-5.53980269597433,-11.0547076679774,-2.56226082056634,78
"41",-3.46986259263969,-0.41872987293898,-3.95294929944145,4.40137113376344,79
"42",-8.23246499797688,-7.49244659835426,-9.12520800776931,-5.36253950822116,83
"43",3.34346559291343,-1.54604344116991,-0.098011264376538,-0.298500765906224,84
"44",0.489613917090717,0.65531123228215,3.32133224735691,-2.60230464905912,85
"45",-0.504972847652052,0.108242660886518,-4.97153665554795,-2.67042570966549,86
"46",5.58336935664919,1.44391340927693,0.754524448873454,0.158901795461833,87
"47",2.9483248440619,1.81497379222626,1.58959271675416,-0.0990158177718126,88
"48",4.48008024233279,3.15306294793221,1.96182578616623,-4.03774192726271,89
"49",5.97913981490429,-0.358724079615912,-0.778999377622398,-0.742603411230805,96
"50",3.88665512218816,-2.23280703118778,-4.70728005617887,2.28586360614736,97
"51",6.8743301884874,-2.32366952998968,-4.41191496478868,3.97371118128101,99
"52",7.1540311896542,-2.60954210924375,-4.25862646935815,2.41669333934812,103
"53",5.16994185998248,-5.72372242656713,-6.57310792194663,-3.49472089301406,104
"54",3.66509471773354,-2.48578195930441,-0.696771815810917,1.69394730680378,106
"55",-0.11173697755091,-5.55887657061741,-2.67971591796977,-2.85110196379147,154
"56",4.22539232108206,-5.46541615217789,-5.733174754817,-5.16786434185986,155
"57",0.833346902022161,-8.33083786384404,-4.46662109492192,-6.25090156005279,156
"58",4.52841886022502,-2.30433202719044,-3.72398636204361,1.18687713431076,157
"59",-1.37329826823427,-1.79503592249739,-13.545274508388,-14.7898344389448,158
"60",0.930428301737695,-6.52737005367276,-3.75039599562118,-4.54100864149024,159
"61",4.92185522879133,-1.32217892161503,-2.11481984285944,-2.93579150739247,163
"62",3.80152779132615,-4.21078372848911,-6.97268235879697,0.172978692383416,164
"63",1.66722851016546,-6.40110038924111,0.204070128692442,-2.91524215984542,165
"64",-8.02093715686284,-9.21608849125607,-2.91594241409496,-0.917815497324413,166
"65",-13.2219099402308,-14.6737291571085,-3.68755303368042,-6.68747943714597,167
"66",-1.23521979104145,-7.85687691371614,-4.82146852679707,-1.49979049546042,169
"67",-22.3470052132981,-6.27620950177765,4.61557272039841,11.2169445905435,173
"68",5.51465386692106,-4.25763532293972,-2.95496693662558,0.730818992566221,174
"69",3.72451328159283,-0.940900220142504,-0.655294404483642,-1.280366607392,175
"70",2.40559726774653,-1.19483928983745,-0.672358934863431,0.157630262691233,176
"71",-3.80036635789251,-6.88991257519836,3.11862086329435,1.44685288033713,178
"72",-6.02030083929369,-8.52389966967957,2.46312052103298,-4.33830710709718,183
"73",-12.0620344145655,0.203609748639401,-5.4202490217326,-5.65168605762865,184
"74",-4.15184545855481,2.92432278851068,0.729928744371906,-0.518469149689043,185
"75",2.46350396507505,-0.963152933455127,-0.50151815251352,-1.3334389602154,186
"76",-0.0779837981930078,-2.61143077734475,1.99712172572858,0.0225461014469416,187
"77",2.60488441586823,-1.0753439769544,-0.0192190165154597,0.423794250392928,188
"78",2.78843800175918,-1.14523646026492,0.54339399027587,-0.620782444698313,189
"79",4.34871287392209,-2.0217329134612,-1.34781867696242,-2.09298219064946,193
"80",0.402369530577816,-8.49566416393503,0.0242108320818015,-3.02370998382132,194
"81",-2.3426650418184,-6.10593297169241,1.48225534332182,-3.37903644528213,195
"82",2.02081634126596,-0.609715982247821,-1.65003333747035,-2.48059612223325,198
"83",4.50312396750841,-0.560029453738579,-1.84017229637585,-1.4868459345215,199
"84",3.61646790220647,-1.66243616386551,-5.72831935590985,-0.356615303135823,203
"85",7.65196313821751,-1.77761282336968,-2.68224128803834,1.63497453685314,204
"86",5.36012161465451,-0.981632286906856,-4.329229096169,3.66409890544296,205
"87",3.26159002446986,-7.56072849023822,-0.232074604797175,-0.135227659326525,206
"88",5.98731970408976,-2.39218109218068,-2.77357739456532,1.42015390341748,207
"89",0.945472416814674,4.08527785052768,-2.99922668357568,0.0875199566544591,208
"90",-10.8595667063704,0.286802232591394,-3.16282013215742,2.20941968118791,214
"91",-4.54635178354524,7.0399933778486,-1.5471027419112,-0.265255786750857,217
"92",-3.6625205327951,2.22287767171745,-1.3844699820444,1.42228374224395,218
"93",-2.75577999868302,-1.42371245549363,-4.90075762226301,-1.69223295996834,223
"94",-1.78571567586534,-0.888146440131416,-1.34157427731725,0.072179193675276,224
"95",-6.69366769370632,-0.529684730599932,2.73660954172795,-1.62255750333851,226
"96",-4.90259145454399,0.0528319900810719,-0.198540850330834,0.549046684553473,227
"97",1.88397112728059,1.09526370568152,-2.36323366014688,1.72366534506448,228
"98",-15.2603845242813,0.396594580765262,-3.72621338162728,0.741154029297155,229
"99",-8.3715859786047,4.97545385582187,2.71650968162337,-1.41617099564271,233
"100",0.0679115581928693,-3.65900223753964,4.21853951234393,0.469471729807913,243
"101",1.88050619002636,-3.65874403274675,4.10351459497928,-0.777126126740357,253
"102",1.89169184086116,-1.40117723994406,4.22925660166618,-0.738424594043031,254
"103",-1.32884044361139,-5.07381026642715,7.34003279402736,-0.937437312851392,255
"104",-2.36468637802768,-9.89219081676435,9.73478224431564,-2.39860075799718,256
"105",-6.72189307180569,-0.607836109827345,5.91077481130531,-2.15427288610304,258
"106",6.68338748256935,-1.25596335276392,4.58243436304568,-1.54904555828874,269
"107",4.32548832085341,-2.49248021215233,5.98302078009265,-2.43619236125675,270
"108",1.25972876731699,-3.22998223710771,5.88083000566017,-2.1130582693906,274
"109",3.99766743329763,-0.500674646000867,0.835049772867736,-0.115819304664379,275
"110",7.37271134404532,-1.12890881376218,-3.45580312698568,2.75211097094107,276
"111",1.35004246173361,-2.81375723750265,5.16340447559561,-1.96276662977595,277
"112",8.62338601670687,1.87235268825223,-2.35890181484081,0.578837456598703,283
"113",1.11895554860646,-1.1186871445216,-0.681256324548693,3.43931917688556,303
"114",-2.87020722464838,1.69335527606114,-2.47919333150618,3.37069725165719,308
"115",5.691227140328,-4.63892768070527,-0.124652908883663,2.49827765957658,313
"116",8.81371260347651,-0.41332078346941,-3.24762872987904,3.19876714055928,315
"117",5.14349039701518,-1.67935332529769,-0.285320935396048,1.90233928800142,316
"118",7.17305889517039,1.10619955676032,-2.94427992679966,2.93883061097789,317
"119",3.3870326503618,-2.72263529923171,3.24062808163175,-0.632311319299901,318
"120",8.03908096845546,-2.82151734000731,-2.9887043424567,3.97431479788286,319
"121",3.17975547968846,-3.44719823676706,0.438529760089023,1.12926692230707,326
"122",4.20014413307187,-2.42924410671529,-1.22379100335761,3.44492701721209,328
"123",-1.67591229812012,-3.30397192732024,-4.10648317817143,1.4077011654626,329
"124",9.1555878095327,-0.40926930654642,-3.9485850024512,4.13645449636866,335
"125",6.73118886816881,0.18106799640391,-2.24778014084605,2.63991559671686,336
"126",7.67218629695808,-0.652892562754275,-2.75760327371423,3.8060735314633,337
"127",7.44328072590888,-0.857766030665956,-3.18955947886711,4.84873751737815,338
"128",6.8353898519674,0.39012604435672,-2.98428930644188,3.99242959209483,344
"129",5.5131352104028,1.36721128469882,-2.06461837067019,2.44968879574114,347
"130",8.52820984757458,-1.16960341778306,-3.75453462174206,4.00349539822688,348
"131",0.801085941367034,-2.81713284721318,-6.36045982892889,-2.07576198253938,349
"132",-6.06469211876775,-1.5673510279854,1.37696859533121,2.32356549134313,354
"133",3.55398505974082,2.83807114841793,-0.235270324416396,-0.448952795897823,355
"134",0.709415256281025,-2.52928676807151,2.43841019988894,0.702512713325073,356
"135",4.727795361539,1.43128194466562,-1.74470460668364,1.93767000150652,357
"136",4.05951769504579,-0.120123356866816,0.701291084567436,0.550743898973148,359
"137",6.2138602675805,1.16563636448343,0.430337119897248,1.06452872573755,364
"138",5.65184458559484,0.721519213210066,-1.3695721354498,3.1330609284358,365
"139",8.83178814767894,4.25306237934857,-2.45903718958102,0.884066331439052,366
"140",4.01472339249738,0.449283573812926,-1.53486609679958,2.53449645798984,368
"141",-1.44134087390683,-0.2105853856286,1.48672183594932,2.47730128005412,373
"142",5.64812369234582,0.740036443081496,-3.00940311162038,2.74170305399198,375
"143",2.9771642954754,-1.96572646243353,1.23220272528624,1.82671076764987,376
"144",1.0523542396625,-4.54339779675703,2.80787386952576,-0.0495904737171931,377
"145",2.59210258732769,-4.15607318610577,1.18144878459198,2.03007754896082,378
"146",7.30257984111401,-2.0300967478413,-2.71309857920181,4.65291501632263,379
"147",7.76475622773132,1.60918907500366,-3.57724298207225,2.33557680174876,383
