"","PC1","PC2","PC3","occ1990dd"
"1",-4.92603056515623,-9.10453321524371,8.41973293896421,4
"2",-6.61101404296072,-6.40127937378782,2.89303962330322,7
"3",-4.30282126914534,-3.83672517623462,0.395240363000035,8
"4",-8.22113906460898,-4.34232265250695,5.06753698700785,9
"5",-6.98939905650722,-12.7697675608319,8.73491378819391,13
"6",1.58085793052018,-3.16083746289323,-0.761287759739533,14
"7",-3.087788432016,-5.40210030514652,0.546900556436702,15
"8",-2.55478504759406,-2.31278398821927,5.76560356657148,18
"9",-6.87240800421915,-3.33496656910139,3.15822999763056,22
"10",1.76287453297484,-3.61805543562814,1.62695973132519,23
"11",5.73803294204805,1.43228953032739,-2.45352525391545,24
"12",-3.76061902075347,-4.84356345753571,2.9245449405949,25
"13",-10.8194336836553,-8.7676123355824,5.08209349506567,26
"14",2.91867843499251,0.368275225174742,2.4275316029847,28
"15",4.89611929645698,0.30412224357276,-0.789730398651877,29
"16",-5.89451817631796,-0.435403983366225,5.03713092695827,33
"17",0.241153864007611,-4.04949358376814,2.50970569846521,34
"18",0.946294122568072,4.09526103959407,-1.47085564305846,35
"19",1.31916125893997,-1.87363401421028,1.36785410654676,36
"20",-3.06196373237489,1.83406219059451,-0.553581428526957,43
"21",-24.6893170531555,5.51220515716504,-3.64270030892266,44
"22",-24.8865732654997,3.15102285932982,-1.88844822450581,45
"23",-11.1300394947756,2.84184700427997,-1.61496299426092,47
"24",-23.2061344827881,0.3797582766048,-3.14527589407497,48
"25",-14.7734560762767,4.25537823156413,-1.21216220837415,53
"26",-18.098461797155,2.83317263919854,-1.0347637967873,55
"27",-22.9295993707226,4.07116112268392,1.84513645068247,56
"28",-23.0700791937284,6.57214774802593,-0.344706493618303,57
"29",-14.2394170937738,3.87829019825448,0.537463603757967,58
"30",-20.2882793762718,2.42912137403594,-2.72072746235575,59
"31",-17.996431182654,-0.353345382404894,-4.74076888826728,64
"32",-25.9220726560707,-2.54680638694366,0.418814704453621,65
"33",2.4950593589613,-0.68851085685687,-4.78792907027729,66
"34",-6.98421029786016,0.318236608233158,-6.7927496989643,68
"35",-26.7136839888893,0.843073679443722,-8.08773936377964,69
"36",-10.3303667069307,-3.84797843891533,-5.64970206476641,73
"37",-1.33719010406715,-1.11997687613921,-1.47841089538928,75
"38",-11.6827891820098,-6.22739667448453,-10.2610616439928,76
"39",-10.5934563139165,-2.01655817485061,-1.03632622329232,77
"40",-12.1766973216604,-5.53980269597433,-11.0547076679774,78
"41",-3.46986259263969,-0.41872987293898,-3.95294929944145,79
"42",-8.23246499797688,-7.49244659835426,-9.12520800776931,83
"43",3.34346559291343,-1.54604344116991,-0.098011264376538,84
"44",0.489613917090717,0.65531123228215,3.32133224735691,85
"45",-0.504972847652052,0.108242660886518,-4.97153665554795,86
"46",5.58336935664919,1.44391340927693,0.754524448873454,87
"47",2.9483248440619,1.81497379222626,1.58959271675416,88
"48",4.48008024233279,3.15306294793221,1.96182578616623,89
"49",5.97913981490429,-0.358724079615912,-0.778999377622398,96
"50",3.88665512218816,-2.23280703118778,-4.70728005617887,97
"51",6.8743301884874,-2.32366952998968,-4.41191496478868,99
"52",7.1540311896542,-2.60954210924375,-4.25862646935815,103
"53",5.16994185998248,-5.72372242656713,-6.57310792194663,104
"54",3.66509471773354,-2.48578195930441,-0.696771815810917,106
"55",-0.11173697755091,-5.55887657061741,-2.67971591796977,154
"56",4.22539232108206,-5.46541615217789,-5.733174754817,155
"57",0.833346902022161,-8.33083786384404,-4.46662109492192,156
"58",4.52841886022502,-2.30433202719044,-3.72398636204361,157
