"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"8_1942",-0.000258814915970095,0.0655586272242625,0.00544742492495304,-0.000855665197583376,-0.0949289472494106,0.00190213087020086,-0.106478342401659
"8_1943",-0.00229925501886743,0.0410187749348733,-0.0284593288439136,0.00784768411449249,-0.108955805197232,0.0316658648521538,-0.170850961771503
"8_1944",-0.0186760618816772,0.00902177568286183,-0.0102860819336228,-0.0215128370957807,-0.0749965502533793,0.0445941108137438,-0.14520974007596
"8_1945",0.00172398021534473,0.0384463563181319,-0.0409807573481987,-0.0372658533737964,-0.0495982166062116,0.0666628516394622,-0.0695748409729699
"8_1946",-0.00903282231361564,0.0193300519654559,-0.0375975604228095,-0.074340578086058,-0.0332743697780347,0.0370093905826167,-0.0521682372243543
"8_1947",-0.002562489148442,0.0282438129761797,-0.0428813855517618,-0.036883543572529,-0.100205778632703,0.0686170504409074,-0.109366323149185
"8_1948",-0.00982927094253225,0.0238881401560454,-0.0494260540451361,-0.0529358649407021,-0.0492100501585603,0.0615516319252306,-0.0755899007303155
"8_1949",-0.00754421676545302,0.0281946551307231,-0.0518645396726952,-0.0628026815438554,-0.0246890381351637,0.0767027610028706,-0.0837121113211259
"8_1950",-4.27169276121676e-05,0.0469956165661327,-0.0467217297327795,0.0136805639947509,-0.02241851940282,0.0863858595780161,-0.0186143503280932
"8_1951",-0.000415767967787512,0.0530993453176159,-0.0347692024172735,0.0425208948208736,-0.0257011040467057,0.0226027300393665,-0.03511516780775
"8_1952",-0.015377531791114,0.0365559082210003,-0.00604312458824864,0.0168507031035108,-0.0269895401652937,0.0335755454673764,-0.0633863520404483
"8_1953",-0.0138690724529744,0.0367093179105392,-0.0137342592390106,0.0144245890120265,-0.0201913004671959,0.0342882897287425,-0.0823079956916147
"8_1954",0.0116236037216287,0.0679765918996628,-0.0481042849768645,0.00828111427591635,-0.0057266611279659,0.0617136479157121,-0.0376245195203892
"8_1955",0.0134716534458398,0.0736484412116272,-0.0298631578298327,0.0402514322781245,0.0160576404280583,0.0704042553427249,-0.0199562669317519
"8_1956",-0.00688356683930061,0.0388395755729204,-0.0405568109067144,0.0279274784059799,-0.0260001482076291,0.0600263458013112,-0.0161091391346999
"8_1957",-0.00666674328776497,0.0412995137768208,-0.0443959161795377,-0.00979159914990862,-0.00677032028097809,0.019343425279935,-0.0452491280272364
"8_1958",0.0136270639892188,0.061782889400764,-0.0445583905891557,0.0545259468407607,0.0313666058999564,0.00705406517946447,-0.0490561659836276
"8_1959",0.0304568021193662,0.0596234345327236,-0.0436243182525083,0.0683301531699111,0.0507091110266404,0.0444329037197684,-0.0420405806918353
"8_1960",0.0303007249535132,0.0506640218511609,-0.0689179319590609,0.0271753170814392,0.0171349798541666,-0.0149136418718444,-0.0900979486898589
"8_1961",0.00653887429790124,0.039359009567339,-0.0750071265377277,0.041998455578716,-0.00399963147220361,-0.00382255167837616,-0.0431446409531091
"8_1962",-0.00629422122507571,0.031742548014947,-0.055532613781706,0.0219374107337506,0.00604163318750454,-0.0117386031931408,-0.0293355928991958
"8_1963",-0.0105911295670894,0.0144365306001885,-0.0621885113647518,-0.00192909926766608,0.00809367958590685,-0.00557977005179473,-0.0659074111762766
