"","PC1","PC2","PC3"
"7_1990",0.0457090236843433,-0.060038769856186,-0.0227476911501571
"7_1991",0.0200170505463212,-0.000193089179771278,-0.095730317407946
"7_1992",0.0191848763868949,0.00106940463550346,-0.0994803191962807
"7_1993",0.0139673613667102,0.00796525871554667,-0.101132448532438
"7_1994",0.026895033855648,-0.000699355406049239,-0.102250628841837
"7_1995",0.0462366679756834,-0.0670013029455644,-0.00985549880812899
"7_1996",0.0459117730162172,-0.0515095388672675,-0.0466692286391128
"7_1997",0.0312903808264286,-0.00960170909451621,-0.100090355281461
"7_1998",0.0328442794954885,-0.0114957264681776,-0.0999712096306444
"7_1999",0.0244788348632892,-0.00782627195233723,-0.102416886515955
"7_2000",0.0436563576059395,-0.0420318738791204,-0.0697632265376967
"8_1940",-0.000219400932930332,0.0390132037355446,-0.0334562933124671
"8_1941",0.00104592290949169,0.0587372898175425,-0.0131760186598288
"8_1942",-0.000258814915970095,0.0655586272242625,0.00544742492495304
"8_1943",-0.00229925501886743,0.0410187749348733,-0.0284593288439136
"8_1944",-0.0186760618816772,0.00902177568286183,-0.0102860819336228
"8_1945",0.00172398021534473,0.0384463563181319,-0.0409807573481987
"8_1946",-0.00903282231361564,0.0193300519654559,-0.0375975604228095
"8_1947",-0.002562489148442,0.0282438129761797,-0.0428813855517618
"8_1948",-0.00982927094253225,0.0238881401560454,-0.0494260540451361
"8_1949",-0.00754421676545302,0.0281946551307231,-0.0518645396726952
"8_1950",-4.27169276121676e-05,0.0469956165661327,-0.0467217297327795
"8_1951",-0.000415767967787512,0.0530993453176159,-0.0347692024172735
"8_1952",-0.015377531791114,0.0365559082210003,-0.00604312458824864
"8_1953",-0.0138690724529744,0.0367093179105392,-0.0137342592390106
"8_1954",0.0116236037216287,0.0679765918996628,-0.0481042849768645
"8_1955",0.0134716534458398,0.0736484412116272,-0.0298631578298327
"8_1956",-0.00688356683930061,0.0388395755729204,-0.0405568109067144
"8_1957",-0.00666674328776497,0.0412995137768208,-0.0443959161795377
"8_1958",0.0136270639892188,0.061782889400764,-0.0445583905891557
"8_1959",0.0304568021193662,0.0596234345327236,-0.0436243182525083
"8_1960",0.0303007249535132,0.0506640218511609,-0.0689179319590609
"8_1961",0.00653887429790124,0.039359009567339,-0.0750071265377277
"8_1962",-0.00629422122507571,0.031742548014947,-0.055532613781706
"8_1963",-0.0105911295670894,0.0144365306001885,-0.0621885113647518
"8_1964",0.0104661881347422,0.0354120835303637,-0.0864409127372717
"8_1965",0.0253617099787086,0.0285275375844967,-0.0913593381230842
"8_1966",0.00143354515136239,0.0125815356927283,-0.08593714033299
"8_1967",-0.000856056044140101,0.00742569491808393,-0.0846358327101655
"8_1968",0.0260682288060575,0.0210576674143121,-0.0973878717635118
"8_1969",0.0136145955926234,0.0165175663512346,-0.0990539110945947
"8_1970",-0.00186402405676347,-0.00115515607778159,-0.086908899748746
"8_1971",0.0177622574184415,0.004045753750973,-0.107415239555344
"8_1972",0.0187054411709568,0.00246919248664883,-0.103376225199019
"8_1973",0.0214694370675367,-0.00151096402339601,-0.102748818994744
"8_1974",0.0271655177756216,-0.00101875397642077,-0.0971746351141266
"8_1975",0.0216642026239622,0.00144708398287505,-0.102716649583145
"8_1976",0.0259737099903521,-0.00305529837398468,-0.0994492710553298
"8_1977",0.0292608969982692,-0.0144235955870994,-0.100601775087836
"8_1978",0.037454868271956,-0.0218099757593783,-0.0912957607419194
"8_1979",0.0401610582550958,-0.0299031677768226,-0.0846416336366171
"8_1980",0.0408945665859914,-0.0322620373600714,-0.081973074140283
"8_1981",0.0408008485106688,-0.0350473962989404,-0.0804661947787057
"8_1982",0.0478865812059693,-0.0350307104006809,-0.0682663381115739
"8_1983",0.0495371172137376,-0.0487232092206582,-0.0547662875911848
"8_1984",0.0461627647810384,-0.0418882458246047,-0.0725906079175962
"8_1985",0.0487837073094328,-0.0664473725345339,-0.0283610920650262
"8_1986",0.0318701153632931,-0.0121180213123848,-0.105306209495802
"8_1987",0.0373908253493474,-0.0208128740086659,-0.104463327912644
"8_1988",0.0230053167721955,-0.00437499190384834,-0.110827198456748
"8_1989",0.0319268883539393,-0.0191202692860425,-0.109367629019593
"8_1990",0.0462731288556432,-0.0686577853299101,-0.0261266304299014
"8_1991",0.0390354089041766,-0.0275278595357657,-0.0973579415753636
"8_1992",0.0220065079409937,-0.00943519455909002,-0.111561867584209
"8_1993",0.0315830277210053,-0.0191333397463699,-0.112656896020691
"8_1994",0.0425888295805399,-0.0286737603395747,-0.0943146862346697
"8_1995",0.0433450859548905,-0.0797357139949223,0.0210363799855838
"8_1996",0.0466570137433207,-0.0733304993863073,-0.0120491476428088
"8_1997",0.0389885668784801,-0.0297119206335426,-0.0990418627502248
"8_1998",0.0340740787401696,-0.0250136173284478,-0.102058189882648
"8_1999",0.0360809928610376,-0.0220113081075208,-0.103198035123875
"8_2000",0.043807708081702,-0.0574906643717094,-0.057948962564284
"9_1940",0.0171118900671447,0.0564504434244589,0.00777784452406205
"9_1941",0.0261460059997947,0.0620719108214361,0.0251785066338392
"9_1942",0.0276613260922246,0.0689233067181372,0.0362252881209207
"9_1943",0.0269677510487519,0.0696084330112365,0.0158410222328658
"9_1944",0.0115798798791717,0.0700119824364598,-0.00956154338104467
"9_1945",0.00708473570647497,0.0628189267527378,-0.00279660985492759
"9_1946",0.0208350486692247,0.0802784657669936,0.0182056710732349
"9_1947",0.0198270540018654,0.0734191760194871,-0.00232557797122246
"9_1948",0.0109966974230233,0.0620760612138476,-0.0399050483385379
"9_1949",0.0286938978194086,0.0560142992512628,-0.0407748245288649
"9_1950",0.0101943933766293,0.0604232869223599,-0.0253383739467239
"9_1951",0.00770718671775554,0.0755505429994513,0.00422235916207413
"9_1952",0.0141664718352298,0.0778721885025573,-0.0196442593182003
"9_1953",0.0168900449218502,0.071562764352999,-0.0385861096590236
"9_1954",0.0199138150586062,0.0694179633479966,-0.0406047881434451
"9_1955",0.019143886142034,0.0657043592223502,-0.0456805985931452
"9_1956",0.0100260080080555,0.0648299871061188,-0.0255199315207419
"9_1957",0.0110084757878105,0.0603707945227067,-0.0425763727227167
"9_1958",0.0259834508559161,0.0620582302940733,-0.0428503727952427
"9_1959",0.0326061947150261,0.0510870506649571,-0.041809662099363
"9_1960",0.0440572371153628,0.0396615273122928,-0.0215428069757657
"9_1961",0.0445308733391139,0.0154500580263155,-0.0586245464805681
"9_1962",0.0347756366014277,0.0395811590838206,-0.0466590758390229
"9_1963",0.0345189464724392,0.0419760959959008,-0.0520736206220988
"9_1964",0.0498565415533615,0.0231721998463066,-0.0337164930458609
"9_1965",0.0451362397700308,0.02911664179297,-0.053303807681813
"9_1966",0.0350897567557677,0.0502659044885319,-0.0361758388736856
"9_1967",0.0301419564090833,0.0448610675435768,-0.0553675479819184
"9_1968",0.04441411968477,0.0212858123314831,-0.058772594740872
"9_1969",0.0451314149622726,0.0180961436934786,-0.0606170402370972
"9_1970",0.0267730852062311,0.044767832284471,-0.0653248703018883
"9_1971",0.0403315169172449,0.0183617301337365,-0.0756628774200995
"9_1972",0.0527064114136191,-0.0179438416179995,-0.0183651881456086
"9_1973",0.0494671553440936,-0.000816073125197163,-0.0326578155704682
"9_1974",0.0490411355413574,-0.0101912211781722,-0.0381151935202898
"9_1975",0.0414336702997734,0.0191292143537402,-0.0626815260295715
"9_1976",0.0489234374283287,-0.0125859671285121,-0.045856907206975
"9_1977",0.0490118552425581,-0.0056356381941891,-0.0477373921861151
"9_1978",0.0528808597752648,-0.0295577443868844,-0.0129959637269986
"9_1979",0.0532193070513663,-0.0383071910906543,-0.0107349082703233
"9_1980",0.0535439083617859,-0.0296839183725622,-0.0153484419934982
"9_1981",0.0527818436428929,-0.0276581138383629,-0.0240226514330062
"9_1982",0.0529654963481408,-0.0487206021101104,-0.0138098373957286
"9_1983",0.0521805778330834,-0.06496174406539,0.0102053319667721
"9_1984",0.0514847003728588,-0.0562418941619928,-0.0147087502599251
"9_1985",0.0489600852543359,-0.0693389459656055,0.00616445871936538
"9_1986",0.0513913946903516,-0.0308191729562901,-0.0512792359937282
"9_1987",0.0438992945562574,-0.000589962519147558,-0.0828574857566718
"9_1988",0.0383762089695633,0.0123203543492205,-0.0906670723339148
"9_1989",0.0472730680260399,-0.0196604963983197,-0.0743328797598394
"9_1990",0.0441859361135445,-0.0779314049665533,0.0233031609058047
"9_1991",0.0343712694351954,-0.0146025975196012,-0.101459457283101
"9_1992",0.04533944096865,-0.0175067739471309,-0.0830724099292044
"9_1993",0.0433889362108573,-0.00934661012886155,-0.0861599788957191
"9_1994",0.0505940014367908,-0.045976315371763,-0.0385579788814589
"9_1997",0.0504229672308853,-0.0543842551942641,-0.033400101795817
"9_1998",0.0440093620851587,-0.0200107497693651,-0.0853304218990865
"9_1999",0.0338036809684406,-0.00794033167388051,-0.102992891961191
"9_2000",0.0492636715601782,-0.050724734519084,-0.0288258989881278
"13_1940",0.0149651326487407,0.00386865356319233,-0.0604059612338875
"13_1941",0.00946706104591424,0.0316066354392811,-0.0464989658897793
"13_1942",0.0137456239796609,0.0347300432668243,-0.0598804366252897
"13_1943",0.00883490660870789,0.04086855399782,-0.0476807634516939
"13_1944",0.0164998480552247,0.0374076418859279,-0.0645392846014171
"13_1945",0.0168872607902408,0.0568666213036834,-0.050810795844389
"13_1946",0.0235886612032911,0.0529495075344182,-0.0161551313399776
"13_1947",0.025862682198324,0.0403218080672599,-0.0407220227334777
"13_1948",0.0339922893204928,0.0361560505852,-0.0486809606833009
"13_1949",0.0293437276769601,0.0244060851612676,-0.0572572552968112
"13_1950",0.00697257007532836,0.0249586872175261,-0.0713533314679694
"13_1951",-0.00408747318931134,0.0202099648671809,-0.0636130745107051
"13_1952",0.0163829432487438,0.0449544119816833,-0.0694488217688935
"13_1953",0.00259318306960664,0.0322048020221892,-0.0683350016577631
"13_1954",0.0111972753002693,0.0343015490277354,-0.0799025662423428
"13_1955",0.0174384411687605,0.0265200512819182,-0.0779880517389579
"13_1956",0.00330659659341449,0.0201939961107363,-0.0762428629591395
"13_1957",0.00757115701527193,0.0210950221352878,-0.0811951908823738
"13_1958",0.015931753973763,0.0473318117777298,-0.0771545181598299
"13_1959",0.01663437254428,0.0386106130877263,-0.08615683524523
"13_1960",0.0167171375134733,0.0268054463767097,-0.0837376519313547
"13_1961",0.017152868279917,0.028752534417802,-0.0867163544889653
"13_1962",0.00177975890524252,0.011322608593708,-0.0738741740801402
"13_1963",0.00669546493392621,0.00866959271400468,-0.0818599391509267
"13_1964",0.0199970159298449,0.014358593847457,-0.0935556968027172
"13_1965",0.015917642432748,0.0273693682690426,-0.0939321584590475
"13_1966",0.00131445884235883,0.00537304729773081,-0.0810639697389413
"13_1967",-0.00173669234108048,0.00795539282642719,-0.0810056860173809
"13_1968",0.0193614135616052,0.0239777678834496,-0.102392196992441
"13_1969",0.0109572450210799,0.0206367152913765,-0.0938552579236181
"13_1970",-0.00157750901191674,0.00447058717832327,-0.0792598167457935
"13_1971",0.00629358631801794,0.0126298637566257,-0.0953132100230706
"13_1972",0.00887246901196295,0.0180586665466268,-0.0966861253003582
"13_1973",0.013542513159669,0.0134499893974751,-0.10075561919378
"13_1974",0.0187847384015667,0.0106197654250687,-0.103014918855726
"13_1975",0.00683045870440996,0.00771477583208928,-0.0946927793099586
"13_1976",0.0154331567091911,0.00518571393141309,-0.0999017456255953
"13_1977",0.0131874131844512,0.00467104569093385,-0.0999202044454433
"13_1978",0.025286597678152,0.000871921600966258,-0.0999576619657201
"13_1979",0.0226205925210526,0.00177413788171441,-0.103689021777866
"13_1980",0.0228369115790443,0.00201038686323482,-0.103483033375715
"13_1981",0.0256813568692083,-0.0022485623984019,-0.101787029030984
"13_1982",0.031251696967654,-0.00248439212208723,-0.10041501787712
"13_1983",0.0363069894239087,-0.0117048024841404,-0.095091502726387
"13_1984",0.0404074373993161,-0.0189770449146279,-0.0831338055656397
"13_1985",0.0414009162557331,-0.0309103667887814,-0.0726266570676954
"13_1986",0.0150783647053363,0.00483727752532065,-0.105183854688071
"13_1987",0.020477136990812,0.00286089557248865,-0.105638164333539
"13_1988",0.0102241362462181,0.000649448936845729,-0.103161992414439
"13_1989",0.0161593594571511,0.0030171254001649,-0.10453600628291
"13_1990",0.0438592485677072,-0.0495164756403186,-0.051425494234274
"13_1991",0.0199748824280885,-0.00620682968674501,-0.106839893727538
"13_1992",0.016689819098187,-0.00310204518573623,-0.0993729356589298
"13_1993",0.017616238663746,-0.000521352082254039,-0.101130845096341
"13_1994",0.0337955561316507,-0.0138269776952972,-0.102047648107663
"13_1995",0.0422082869783601,-0.0708344428130146,0.0104296890535673
"13_1996",0.0417089508917754,-0.0498578032464047,-0.0324837041087425
"13_1997",0.0307883837153829,-0.0142748016036392,-0.0965199019191676
"13_1998",0.0329482082207101,-0.0176614707102681,-0.0945000186650297
"13_1999",0.0261284117474342,-0.0137790252742137,-0.0961498876075812
"13_2000",0.0427500869290736,-0.0587466183811717,-0.0336589659720368
"14_1940",-0.0142291521782184,-0.0214071849768419,-0.0244179265698294
"14_1941",-0.0157707101178341,-0.000875753875992147,-0.0131309865178031
"14_1942",-0.0187907213946041,0.0237070792053142,0.00364606829706906
"14_1943",-0.0196810039642316,0.0176128272837465,0.00356033259541592
"14_1944",-0.00974499034559946,0.0527110697461076,0.0119692862644633
"14_1945",0.00868046626924402,0.0640520783497827,-0.0115188682080604
"14_1946",0.0129707162439807,0.0766592252955757,0.0137466840949954
"14_1947",0.0024933648418112,0.055395184191669,-0.0110273728354441
"14_1948",0.00536957859546819,0.0691124340047853,-0.0165793242475011
"14_1949",0.0110831605435922,0.0588124333955951,-0.0271292051500721
"14_1950",-0.0140969636352865,0.012713486832793,-0.0239431163938392
"14_1951",-0.0216928962722764,0.00210619045096926,-0.0109274485664246
"14_1952",-0.0144944816072829,0.0422735975731102,-0.00532059004815787
"14_1953",-0.00671870999207607,0.0459995924379093,-0.0171282387093193
"14_1954",-0.00466888739334263,0.0489704819771674,-0.0281282102317506
"14_1955",-0.0150202936192556,0.0317381232498574,-0.0130976356798334
"14_1956",-0.0207158515406155,0.00333658642116161,-0.0168794068416591
"14_1957",-0.019000996571057,0.00883010995564843,-0.0178429170722505
"14_1958",-0.0121246389876721,0.03320681207159,-0.0339427341581011
"14_1959",-0.00859348271981084,0.0404907696871995,-0.0310881911412909
"14_1960",-0.00524971308710441,0.0425875267861069,-0.0368289014000647
"14_1961",-0.0165397905379095,0.0146788664693542,-0.0307473662803414
"14_1962",-0.0175724181299831,0.00809791525621351,-0.0291188445958877
"14_1963",-0.0165614562724385,0.00573179068105271,-0.0381354001755714
"14_1964",-0.014474364677395,0.0161953957264208,-0.0451205511344354
"14_1965",-0.0136217892110973,0.0110840148497907,-0.0525872957328874
"14_1966",-0.0153934841228759,-0.00283995972388392,-0.0457342557000044
"14_1967",-0.0158415867082253,-0.00378868607130184,-0.0444668475105622
"14_1968",-0.011247626279634,0.0195023768621441,-0.0496760885934422
"14_1969",-0.0165889503322248,0.00439477175712568,-0.0412319571377001
"14_1970",-0.0197229975847019,-0.0145214175344995,-0.0320748540496629
"14_1971",-0.0167323248121423,-0.00538533077396734,-0.0458031040504541
"14_1972",-0.0146429543816676,-0.0102537957385522,-0.0512734878471625
"14_1973",0.000486775339472673,-0.0117597898163094,-0.0721049492409734
"14_1974",0.0109430637193753,-0.0231846944775022,-0.0788258896471951
"14_1975",0.0107957234830993,-0.0289565965166097,-0.0794729440179212
"14_1976",0.0202907102786845,-0.0256540246133309,-0.0849857382656044
"14_1977",0.0242923786853984,-0.0349379275362806,-0.0851753183700767
"14_1978",0.0249306494361326,-0.0266164091096648,-0.0862316516948699
"14_1979",0.0274165081186537,-0.0250131379755042,-0.0928927341235428
"14_1980",0.0337357334103604,-0.0313293779856496,-0.0896295623032807
"14_1981",0.0298196269540932,-0.022314758313731,-0.0941714242435614
"14_1982",0.0417744016329873,-0.0332394038965537,-0.0825109621423666
"14_1983",0.0466626245918466,-0.0474400684671955,-0.0569026922313043
"14_1984",0.0429233403793451,-0.0576003501064361,-0.0574405105739069
"14_1985",0.0397188170029473,-0.0606336759449279,-0.0552410344443347
"14_1986",0.0270784583001284,-0.0293110906540323,-0.0970671697883794
"14_1987",0.0235830726884046,-0.0245798827405558,-0.105240028096138
"14_1988",0.0212819303625353,-0.0203652850872711,-0.104668663821306
"14_1989",0.0294439683243253,-0.0315667002893105,-0.0973803912325367
"14_1990",0.042243673156303,-0.0722967660322167,-0.0252586374311066
"14_1991",0.0376620357086536,-0.0458387550987359,-0.083847029714837
"14_1992",0.0407628873263478,-0.0508410287031113,-0.0730009770284466
"14_1993",0.0440110848413555,-0.0535655215503377,-0.0668274061838625
"14_1994",0.0415509870086313,-0.0458936216875432,-0.0780976695837028
"14_1995",0.042113203982204,-0.0787459891545518,0.0106412297912423
"14_1996",0.0444508164543608,-0.075804494873925,-0.00850206367289297
"14_1997",0.0374627718988155,-0.0338559140667453,-0.093733509117896
"14_1998",0.0398684919072472,-0.0465560426940207,-0.078793161947282
"14_1999",0.0435825729018231,-0.0578623164232112,-0.0576246087749875
"14_2000",0.0375176452434683,-0.0642248776091035,-0.0491520441118284
"15_1940",0.00472528170052626,-0.0307483821208085,-0.00197658441834428
"15_1941",0.0282828656751635,-0.00710523927619103,-0.0577527671027392
"15_1942",-0.00475390452066454,0.0273921074187876,-0.0499353880227497
"15_1943",-0.0181479101583528,0.000271046353414465,-0.016843112361225
"15_1944",-0.0166963488812754,0.0104878283722332,1.5958533085652e-05
"15_1945",0.0149859063488088,0.0188911578951379,-0.033707435867148
"15_1946",-0.00499343393041572,0.0274660217136115,-0.0170509395048125
"15_1947",0.0146332081758969,0.0413800220526163,-0.0519111641422259
"15_1948",-0.000301563952544055,0.0490440878684102,-0.0423257531936714
"15_1949",0.0190197779373421,0.0506891020348353,-0.0455549937003096
"15_1950",-0.00723643955397556,0.0112245650427831,-0.0589679437368787
"15_1951",-0.0176685696141733,0.0240084394880223,-0.00814991918409623
"15_1952",-0.00104007536403633,0.0606725456432774,-0.0270464881300401
"15_1953",-0.0150814012382767,0.00968595464174199,-0.041818634643308
"15_1954",-0.0142285729944043,0.0201665421141023,-0.0309149732740893
"15_1955",0.00387941460319195,0.0467669608148883,-0.0459909258933939
"15_1956",0.0111135345150907,0.0579318768013756,-0.0505422579823341
"15_1957",-0.0128503984803993,0.0244083635436991,-0.0366487918672812
"15_1958",0.0217620342450321,0.0564348927077693,-0.0631666438222622
"15_1959",0.0143038019100765,0.0603379883338673,-0.0479008697606327
"15_1960",-0.000649255816362197,0.0421090968785939,-0.050440715649918
"15_1961",0.0213043245878284,0.045417667253338,-0.0768587249397467
"15_1962",0.000688318042200755,0.0256886541774995,-0.0608097663540514
"15_1963",-0.00512477067035541,0.0130668158056971,-0.0615768310408049
"15_1964",0.00355529758223616,0.0255650463356032,-0.0753902619258773
"15_1965",0.0116375947828197,0.034371697622532,-0.0828153369139582
"15_1966",0.0073539320115973,0.0201155243358537,-0.0831844839102191
"15_1967",-0.00430892291846112,0.000647103005896283,-0.076558744374925
"15_1968",-0.00306414156558307,0.0165452579680367,-0.0706053875957939
"15_1969",-0.00489476467355728,0.0107272245213634,-0.0703737046959414
"15_1970",-0.00677507661725384,-0.00675258700446196,-0.0696710000360791
"15_1971",-0.00478791323817512,0.000122168471275506,-0.0791018374034655
"15_1972",0.00131562531310781,0.00340550343629849,-0.0874509288365262
"15_1973",0.00728087427556249,-0.00284384655155902,-0.0929489801354579
"15_1974",0.0171351978071859,-0.0101485814318003,-0.102600813035627
"15_1975",0.00843466367456396,-0.0123858680977906,-0.0912188388767062
"15_1976",0.0212318299203366,-0.0200409523202399,-0.101634978625735
"15_1977",0.0237219367460162,-0.0196361781126648,-0.0984514644332289
"15_1978",0.0300443716618795,-0.0265575517780251,-0.0964994074834817
"15_1979",0.0280020711319661,-0.0264077875121066,-0.092267838063974
"15_1980",0.0323402808323553,-0.0286820143030782,-0.0910355991646622
"15_1981",0.0338478911309142,-0.0295102076958929,-0.0917810543995059
"15_1982",0.0383216114950073,-0.0287011839727653,-0.0902293706222411
"15_1983",0.0397630926458565,-0.032409477994437,-0.0858282682485572
"15_1984",0.0443295910147308,-0.0473484011028095,-0.0689763341475844
