"","PC1","PC2","PC3","PC4"
"8_1963",-0.0105911295670894,0.0144365306001885,-0.0621885113647518,-0.00192909926766608
"8_1964",0.0104661881347422,0.0354120835303637,-0.0864409127372717,0.0117026438514105
"8_1965",0.0253617099787086,0.0285275375844967,-0.0913593381230842,0.0467535871432713
"8_1966",0.00143354515136239,0.0125815356927283,-0.08593714033299,0.0241392120465256
"8_1967",-0.000856056044140101,0.00742569491808393,-0.0846358327101655,0.0311446400496718
"8_1968",0.0260682288060575,0.0210576674143121,-0.0973878717635118,0.0362011536376852
"8_1969",0.0136145955926234,0.0165175663512346,-0.0990539110945947,0.0253612823883249
"8_1970",-0.00186402405676347,-0.00115515607778159,-0.086908899748746,0.0219111858882903
"8_1971",0.0177622574184415,0.004045753750973,-0.107415239555344,0.00984365383726921
"8_1972",0.0187054411709568,0.00246919248664883,-0.103376225199019,0.0387900880032453
"8_1973",0.0214694370675367,-0.00151096402339601,-0.102748818994744,0.0377819952270995
"8_1974",0.0271655177756216,-0.00101875397642077,-0.0971746351141266,0.0633911775400783
"8_1975",0.0216642026239622,0.00144708398287505,-0.102716649583145,0.0555365572775763
"8_1976",0.0259737099903521,-0.00305529837398468,-0.0994492710553298,0.059207223366383
"8_1977",0.0292608969982692,-0.0144235955870994,-0.100601775087836,0.0529314556384646
"8_1978",0.037454868271956,-0.0218099757593783,-0.0912957607419194,0.0472597609505945
"8_1979",0.0401610582550958,-0.0299031677768226,-0.0846416336366171,0.0426271362477313
"8_1980",0.0408945665859914,-0.0322620373600714,-0.081973074140283,0.0330097468199662
"8_1981",0.0408008485106688,-0.0350473962989404,-0.0804661947787057,0.0368967373721104
"8_1982",0.0478865812059693,-0.0350307104006809,-0.0682663381115739,0.0290380243462794
"8_1983",0.0495371172137376,-0.0487232092206582,-0.0547662875911848,0.0206237385608313
"8_1984",0.0461627647810384,-0.0418882458246047,-0.0725906079175962,0.0180553952608215
"8_1985",0.0487837073094328,-0.0664473725345339,-0.0283610920650262,-0.00228992743337466
"8_1986",0.0318701153632931,-0.0121180213123848,-0.105306209495802,0.0386977441307677
"8_1987",0.0373908253493474,-0.0208128740086659,-0.104463327912644,0.0355809280823799
"8_1988",0.0230053167721955,-0.00437499190384834,-0.110827198456748,0.0393706226386912
"8_1989",0.0319268883539393,-0.0191202692860425,-0.109367629019593,0.034931057846865
"8_1990",0.0462731288556432,-0.0686577853299101,-0.0261266304299014,-0.0144384121081371
"8_1991",0.0390354089041766,-0.0275278595357657,-0.0973579415753636,0.0318849916445254
"8_1992",0.0220065079409937,-0.00943519455909002,-0.111561867584209,0.0395080534684008
"8_1993",0.0315830277210053,-0.0191333397463699,-0.112656896020691,0.025560702496193
"8_1994",0.0425888295805399,-0.0286737603395747,-0.0943146862346697,0.0265293387828773
"8_1995",0.0433450859548905,-0.0797357139949223,0.0210363799855838,-0.0386168355632039
"8_1996",0.0466570137433207,-0.0733304993863073,-0.0120491476428088,-0.0203830326274552
"8_1997",0.0389885668784801,-0.0297119206335426,-0.0990418627502248,0.0172552958762095
"8_1998",0.0340740787401696,-0.0250136173284478,-0.102058189882648,0.0408745554494716
"8_1999",0.0360809928610376,-0.0220113081075208,-0.103198035123875,0.0277080129450875
"8_2000",0.043807708081702,-0.0574906643717094,-0.057948962564284,0.0183711787576939
"9_1940",0.0171118900671447,0.0564504434244589,0.00777784452406205,-0.0984653139038738
"9_1941",0.0261460059997947,0.0620719108214361,0.0251785066338392,-0.04205192861235
"9_1942",0.0276613260922246,0.0689233067181372,0.0362252881209207,-0.0369453646454675
"9_1943",0.0269677510487519,0.0696084330112365,0.0158410222328658,0.00551467269166551
"9_1944",0.0115798798791717,0.0700119824364598,-0.00956154338104467,-0.0414964194298128
"9_1945",0.00708473570647497,0.0628189267527378,-0.00279660985492759,-0.0305309493706953
"9_1946",0.0208350486692247,0.0802784657669936,0.0182056710732349,-0.0509879336458606
"9_1947",0.0198270540018654,0.0734191760194871,-0.00232557797122246,-0.097969204805121
"9_1948",0.0109966974230233,0.0620760612138476,-0.0399050483385379,-0.0607959792889956
"9_1949",0.0286938978194086,0.0560142992512628,-0.0407748245288649,-0.0770112553009617
"9_1950",0.0101943933766293,0.0604232869223599,-0.0253383739467239,-0.0497431196390097
"9_1951",0.00770718671775554,0.0755505429994513,0.00422235916207413,-0.0272046262599508
"9_1952",0.0141664718352298,0.0778721885025573,-0.0196442593182003,-0.0506635017760493
"9_1953",0.0168900449218502,0.071562764352999,-0.0385861096590236,-0.0404697232937299
"9_1954",0.0199138150586062,0.0694179633479966,-0.0406047881434451,-0.041315779006472
"9_1955",0.019143886142034,0.0657043592223502,-0.0456805985931452,-0.0198838669911518
"9_1956",0.0100260080080555,0.0648299871061188,-0.0255199315207419,0.00493876665109215
"9_1957",0.0110084757878105,0.0603707945227067,-0.0425763727227167,5.90090379614235e-05
"9_1958",0.0259834508559161,0.0620582302940733,-0.0428503727952427,0.0205309057356741
"9_1959",0.0326061947150261,0.0510870506649571,-0.041809662099363,0.0391780430600887
"9_1960",0.0440572371153628,0.0396615273122928,-0.0215428069757657,-0.00724639194908879
"9_1961",0.0445308733391139,0.0154500580263155,-0.0586245464805681,0.0169742578182199
"9_1962",0.0347756366014277,0.0395811590838206,-0.0466590758390229,0.0307794682931504
"9_1963",0.0345189464724392,0.0419760959959008,-0.0520736206220988,0.0222340038339553
"9_1964",0.0498565415533615,0.0231721998463066,-0.0337164930458609,0.0106204335784412
"9_1965",0.0451362397700308,0.02911664179297,-0.053303807681813,0.0137059025292365
"9_1966",0.0350897567557677,0.0502659044885319,-0.0361758388736856,0.0238129744645723
"9_1967",0.0301419564090833,0.0448610675435768,-0.0553675479819184,0.0213346110735314
"9_1968",0.04441411968477,0.0212858123314831,-0.058772594740872,0.00660676287815811
"9_1969",0.0451314149622726,0.0180961436934786,-0.0606170402370972,-0.0294864261557916
"9_1970",0.0267730852062311,0.044767832284471,-0.0653248703018883,-0.0277782415223276
"9_1971",0.0403315169172449,0.0183617301337365,-0.0756628774200995,-0.0209637942434714
"9_1972",0.0527064114136191,-0.0179438416179995,-0.0183651881456086,-0.0148101319213292
"9_1973",0.0494671553440936,-0.000816073125197163,-0.0326578155704682,-0.01067110205195
"9_1974",0.0490411355413574,-0.0101912211781722,-0.0381151935202898,-0.00193467640010834
"9_1975",0.0414336702997734,0.0191292143537402,-0.0626815260295715,-0.00833843001482846
"9_1976",0.0489234374283287,-0.0125859671285121,-0.045856907206975,-0.0136932737247124
"9_1977",0.0490118552425581,-0.0056356381941891,-0.0477373921861151,-0.000377149821409795
"9_1978",0.0528808597752648,-0.0295577443868844,-0.0129959637269986,-0.00869644358264919
"9_1979",0.0532193070513663,-0.0383071910906543,-0.0107349082703233,-0.0120368314409239
"9_1980",0.0535439083617859,-0.0296839183725622,-0.0153484419934982,-0.00192649311652579
"9_1981",0.0527818436428929,-0.0276581138383629,-0.0240226514330062,-0.00578485375722398
"9_1982",0.0529654963481408,-0.0487206021101104,-0.0138098373957286,-0.0205640329309594
"9_1983",0.0521805778330834,-0.06496174406539,0.0102053319667721,-0.0236220004083774
"9_1984",0.0514847003728588,-0.0562418941619928,-0.0147087502599251,-0.0223718452090903
"9_1985",0.0489600852543359,-0.0693389459656055,0.00616445871936538,-0.0340631707813801
"9_1986",0.0513913946903516,-0.0308191729562901,-0.0512792359937282,-0.0109602733021595
"9_1987",0.0438992945562574,-0.000589962519147558,-0.0828574857566718,0.00411043128282412
"9_1988",0.0383762089695633,0.0123203543492205,-0.0906670723339148,-0.0150631334180547
"9_1989",0.0472730680260399,-0.0196604963983197,-0.0743328797598394,-0.0190384046836502
"9_1990",0.0441859361135445,-0.0779314049665533,0.0233031609058047,-0.0453772444330328
"9_1991",0.0343712694351954,-0.0146025975196012,-0.101459457283101,-0.0190470960682368
"9_1992",0.04533944096865,-0.0175067739471309,-0.0830724099292044,-0.0219768378037309
"9_1993",0.0433889362108573,-0.00934661012886155,-0.0861599788957191,-0.000393172138576676
"9_1994",0.0505940014367908,-0.045976315371763,-0.0385579788814589,-0.0297453259796001
"9_1997",0.0504229672308853,-0.0543842551942641,-0.033400101795817,-0.0292605426705574
"9_1998",0.0440093620851587,-0.0200107497693651,-0.0853304218990865,-0.00728829501048886
"9_1999",0.0338036809684406,-0.00794033167388051,-0.102992891961191,-0.00641661537679026
"9_2000",0.0492636715601782,-0.050724734519084,-0.0288258989881278,-0.0249435152003353
"13_1940",0.0149651326487407,0.00386865356319233,-0.0604059612338875,-0.178430528630129
"13_1941",0.00946706104591424,0.0316066354392811,-0.0464989658897793,-0.160902487756489
"13_1942",0.0137456239796609,0.0347300432668243,-0.0598804366252897,-0.126411097884009
"13_1943",0.00883490660870789,0.04086855399782,-0.0476807634516939,-0.116092164997342
"13_1944",0.0164998480552247,0.0374076418859279,-0.0645392846014171,-0.121007429681197
"13_1945",0.0168872607902408,0.0568666213036834,-0.050810795844389,-0.0595132114470357
"13_1946",0.0235886612032911,0.0529495075344182,-0.0161551313399776,-0.161004907666476
"13_1947",0.025862682198324,0.0403218080672599,-0.0407220227334777,-0.125376748084154
"13_1948",0.0339922893204928,0.0361560505852,-0.0486809606833009,-0.116254426751384
"13_1949",0.0293437276769601,0.0244060851612676,-0.0572572552968112,-0.136668450813569
"13_1950",0.00697257007532836,0.0249586872175261,-0.0713533314679694,-0.142289345569151
"13_1951",-0.00408747318931134,0.0202099648671809,-0.0636130745107051,-0.11394158858805
"13_1952",0.0163829432487438,0.0449544119816833,-0.0694488217688935,-0.119061584256133
"13_1953",0.00259318306960664,0.0322048020221892,-0.0683350016577631,-0.130177501078262
"13_1954",0.0111972753002693,0.0343015490277354,-0.0799025662423428,-0.118265391409289
"13_1955",0.0174384411687605,0.0265200512819182,-0.0779880517389579,-0.135631696771347
"13_1956",0.00330659659341449,0.0201939961107363,-0.0762428629591395,-0.129344057486635
"13_1957",0.00757115701527193,0.0210950221352878,-0.0811951908823738,-0.123802962280289
"13_1958",0.015931753973763,0.0473318117777298,-0.0771545181598299,-0.097530814647544
"13_1959",0.01663437254428,0.0386106130877263,-0.08615683524523,-0.0976930601624475
"13_1960",0.0167171375134733,0.0268054463767097,-0.0837376519313547,-0.126295077670528
"13_1961",0.017152868279917,0.028752534417802,-0.0867163544889653,-0.117765165547422
"13_1962",0.00177975890524252,0.011322608593708,-0.0738741740801402,-0.131663369271398
"13_1963",0.00669546493392621,0.00866959271400468,-0.0818599391509267,-0.132658669967383
"13_1964",0.0199970159298449,0.014358593847457,-0.0935556968027172,-0.126542295666734
"13_1965",0.015917642432748,0.0273693682690426,-0.0939321584590475,-0.102102302590262
"13_1966",0.00131445884235883,0.00537304729773081,-0.0810639697389413,-0.122799876662356
"13_1967",-0.00173669234108048,0.00795539282642719,-0.0810056860173809,-0.108167631077162
"13_1968",0.0193614135616052,0.0239777678834496,-0.102392196992441,-0.0736331436024831
"13_1969",0.0109572450210799,0.0206367152913765,-0.0938552579236181,-0.10452405339318
"13_1970",-0.00157750901191674,0.00447058717832327,-0.0792598167457935,-0.120951981061227
"13_1971",0.00629358631801794,0.0126298637566257,-0.0953132100230706,-0.100241124137251
"13_1972",0.00887246901196295,0.0180586665466268,-0.0966861253003582,-0.100047717923713
"13_1973",0.013542513159669,0.0134499893974751,-0.10075561919378,-0.101410404556735
"13_1974",0.0187847384015667,0.0106197654250687,-0.103014918855726,-0.101211413744209
"13_1975",0.00683045870440996,0.00771477583208928,-0.0946927793099586,-0.114239524553388
"13_1976",0.0154331567091911,0.00518571393141309,-0.0999017456255953,-0.113929362749245
"13_1977",0.0131874131844512,0.00467104569093385,-0.0999202044454433,-0.11089412664765
"13_1978",0.025286597678152,0.000871921600966258,-0.0999576619657201,-0.10400773611035
"13_1979",0.0226205925210526,0.00177413788171441,-0.103689021777866,-0.0988791102382256
"13_1980",0.0228369115790443,0.00201038686323482,-0.103483033375715,-0.104349517103892
"13_1981",0.0256813568692083,-0.0022485623984019,-0.101787029030984,-0.101674879200767
"13_1982",0.031251696967654,-0.00248439212208723,-0.10041501787712,-0.0974830251713314
"13_1983",0.0363069894239087,-0.0117048024841404,-0.095091502726387,-0.0855178022744558
"13_1984",0.0404074373993161,-0.0189770449146279,-0.0831338055656397,-0.0824193483815056
"13_1985",0.0414009162557331,-0.0309103667887814,-0.0726266570676954,-0.0844763140711663
"13_1986",0.0150783647053363,0.00483727752532065,-0.105183854688071,-0.106648661504673
"13_1987",0.020477136990812,0.00286089557248865,-0.105638164333539,-0.107256322770104
"13_1988",0.0102241362462181,0.000649448936845729,-0.103161992414439,-0.10240524780716
"13_1989",0.0161593594571511,0.0030171254001649,-0.10453600628291,-0.106490966021212
"13_1990",0.0438592485677072,-0.0495164756403186,-0.051425494234274,-0.0732291836081467
"13_1991",0.0199748824280885,-0.00620682968674501,-0.106839893727538,-0.101009170568759
"13_1992",0.016689819098187,-0.00310204518573623,-0.0993729356589298,-0.124297133602855
"13_1993",0.017616238663746,-0.000521352082254039,-0.101130845096341,-0.119392355710724
"13_1994",0.0337955561316507,-0.0138269776952972,-0.102047648107663,-0.0781972736390205
"13_1995",0.0422082869783601,-0.0708344428130146,0.0104296890535673,-0.0698589961945672
"13_1996",0.0417089508917754,-0.0498578032464047,-0.0324837041087425,-0.106422295568554
"13_1997",0.0307883837153829,-0.0142748016036392,-0.0965199019191676,-0.105556763320746
"13_1998",0.0329482082207101,-0.0176614707102681,-0.0945000186650297,-0.100457299149456
"13_1999",0.0261284117474342,-0.0137790252742137,-0.0961498876075812,-0.119561262178347
"13_2000",0.0427500869290736,-0.0587466183811717,-0.0336589659720368,-0.0710158806937443
"14_1940",-0.0142291521782184,-0.0214071849768419,-0.0244179265698294,-0.0580589242015272
"14_1941",-0.0157707101178341,-0.000875753875992147,-0.0131309865178031,-0.0244604751106802
"14_1942",-0.0187907213946041,0.0237070792053142,0.00364606829706906,-0.0212602938003988
"14_1943",-0.0196810039642316,0.0176128272837465,0.00356033259541592,-0.00567289443512148
"14_1944",-0.00974499034559946,0.0527110697461076,0.0119692862644633,-0.0225912003044244
"14_1945",0.00868046626924402,0.0640520783497827,-0.0115188682080604,-0.0879680694596991
"14_1946",0.0129707162439807,0.0766592252955757,0.0137466840949954,-0.0959685007756539
"14_1947",0.0024933648418112,0.055395184191669,-0.0110273728354441,-0.0880119776580555
"14_1948",0.00536957859546819,0.0691124340047853,-0.0165793242475011,-0.0791832362271667
"14_1949",0.0110831605435922,0.0588124333955951,-0.0271292051500721,-0.105228773814605
"14_1950",-0.0140969636352865,0.012713486832793,-0.0239431163938392,-0.00983459694714099
"14_1951",-0.0216928962722764,0.00210619045096926,-0.0109274485664246,-0.00848997583661163
"14_1952",-0.0144944816072829,0.0422735975731102,-0.00532059004815787,-0.0296196488983889
"14_1953",-0.00671870999207607,0.0459995924379093,-0.0171282387093193,-0.0479605133130784
"14_1954",-0.00466888739334263,0.0489704819771674,-0.0281282102317506,-0.0367849358020733
"14_1955",-0.0150202936192556,0.0317381232498574,-0.0130976356798334,0.0062073481926703
"14_1956",-0.0207158515406155,0.00333658642116161,-0.0168794068416591,0.0125450977050209
