"","PC1","PC2","PC3"
"4_1960",0.00978567661586181,0.115165487247007,-0.215064374260586
"4_1961",0.0360550448587719,0.134763982061412,-0.2436036488349
"4_1962",-0.00943187312977969,0.0909066446161439,-0.186984169015469
"4_1963",-0.00222699328559012,0.104112817775634,-0.19024099011771
"4_1964",0.0425022192860911,0.132796345352421,-0.259289291332253
"4_1965",0.0332317935254681,0.137641635776027,-0.243791626064589
"4_1966",-0.0131014641565657,0.0746601503765882,-0.20574947036975
"4_1967",-0.00920104304103179,0.0830315726260634,-0.208154798978562
"4_1968",0.0230698394875792,0.125496159432751,-0.238646684271407
"4_1969",0.024531618559836,0.120326991864875,-0.253717886180534
"7_1960",0.0231927491215841,0.0892851511566348,-0.153171726885736
"7_1961",0.0556891403820307,0.0831081293724494,-0.168852499464319
"7_1962",0.0209322883658622,0.0623397479746763,-0.11346658894255
"7_1963",0.0278130981179689,0.0493569468600552,-0.136941411253805
"7_1964",0.057742710074182,0.0646861158848,-0.171007548266952
"7_1965",0.046823073916022,0.0772014330677414,-0.189547539196376
"7_1966",0.0192468353653512,0.0447719187053477,-0.154199540470663
"7_1967",0.0201724191764719,0.0466451093609748,-0.160982862357071
"7_1968",0.0454422947284355,0.064582789677443,-0.210339039972752
"7_1969",0.0527807447132873,0.0508241532575514,-0.214819760141958
"8_1960",0.0784621118485068,0.135774526422253,-0.174947273014422
"8_1961",0.0235180519255066,0.123937021885261,-0.172920990883481
"8_1962",-0.00628811951173137,0.0958180989728601,-0.124150895734826
"8_1963",-0.0185291080917395,0.0592047809182093,-0.165132126329798
"8_1964",0.0292269609069508,0.118635675346146,-0.219868249027137
"8_1965",0.0634711025081233,0.109157211577522,-0.232071614425674
"8_1966",0.00691284157405762,0.0739303969921743,-0.220615457053523
"8_1967",0.00167519396419436,0.0640005402573711,-0.216202619547662
"8_1968",0.06281747133301,0.0986320327310089,-0.253313158466589
"8_1969",0.0336397690733124,0.0893355866017798,-0.255789181645646
"9_1960",0.110648838203631,0.0741370417615841,-0.0871553579169283
"9_1961",0.107878132121574,0.0523516179134763,-0.191795260862366
"9_1962",0.0893528683101747,0.0981555537341312,-0.131017134162042
"9_1963",0.0889124005299041,0.106113897398743,-0.148512678387648
"9_1964",0.124840167938935,0.0426315834141931,-0.138063876642164
"9_1965",0.111832451559607,0.0749981347565429,-0.172163784386383
"9_1966",0.0912429672797499,0.112955387296684,-0.0936287544696923
"9_1967",0.0781773670061039,0.115957443174957,-0.145209058683959
"9_1968",0.107670533812749,0.0642071716707885,-0.188588138694993
"9_1969",0.107019130445397,0.0571543713238383,-0.212358930354776
"13_1960",0.0393176071008085,0.0865751131621319,-0.29212806960164
"13_1961",0.0406815230973772,0.0925291820391019,-0.297358311236877
"13_1962",0.00547549647661741,0.0488056103123555,-0.273217500538785
"13_1963",0.0156575676689941,0.0477898501228466,-0.298764577513758
"13_1964",0.0446991550395514,0.0690772558731389,-0.326778862669569
"13_1965",0.0381043019103891,0.0972677734887595,-0.305562120146105
"13_1966",0.00379714864861515,0.0420836871898181,-0.289431452525819
"13_1967",-0.00226308180316876,0.0495339030131685,-0.275333319594633
"13_1968",0.0451391597619858,0.0979036459614705,-0.311827258066463
"13_1969",0.0261450349038158,0.0837231490918693,-0.300506624463008
"14_1960",-0.00125696452834702,0.106335301225947,-0.0786429434465567
"14_1961",-0.0301588108913433,0.0413475678745822,-0.0873099805678744
"14_1962",-0.0328396273594176,0.0310814640240901,-0.0779728077250882
"14_1963",-0.0309716843806233,0.032719842558632,-0.0987095740728031
"14_1964",-0.0259922970802312,0.0543565476666987,-0.129196440871036
"14_1965",-0.0254712449737718,0.0463299274138314,-0.154618698722666
"14_1966",-0.0291867051898066,0.0190116295053453,-0.121081300636785
"14_1967",-0.0303065601069396,0.0163146258451524,-0.118756105100773
"14_1968",-0.0178007101598879,0.0678340788484922,-0.111838394416512
"14_1969",-0.0312225692309249,0.0298853293229914,-0.0991532084495549
"15_1960",0.00835856494555841,0.113335450955523,-0.104304609379463
"15_1961",0.0571859211952882,0.132648740496828,-0.19134530968564
"15_1962",0.0108437593752983,0.091674429803931,-0.13491054701372
"15_1963",-0.00527222728680053,0.059042892785153,-0.149960486290826
"15_1964",0.0155489127998755,0.0962166970504246,-0.182114551171341
"15_1965",0.0335927970609529,0.11720909900837,-0.203168809562396
"15_1966",0.022813168687059,0.089860396332998,-0.198533720494941
"15_1967",-0.00596196649985188,0.0443878826049536,-0.197656324016423
"15_1968",-0.000735764030438896,0.0751314858849507,-0.167487635534926
"15_1969",-0.00551904967808828,0.0613804403342816,-0.170148062396242
"18_1960",0.00366707752748661,0.0782065966536634,-0.20962364869509
"18_1961",0.0225332502073045,0.125061781585628,-0.185984608462187
"18_1962",-0.0111074050622265,0.0751606954627383,-0.0670029369466717
"18_1963",0.0050780966067865,0.104679614652501,-0.103401745084342
"18_1964",0.0256772808232275,0.119298010689983,-0.170412706152596
"18_1965",-0.0161730334551437,0.072587546271663,-0.116896282963634
"18_1966",-0.00723715887772805,0.0803955653899642,-0.159318899385364
"18_1967",-0.0142273723661876,0.0671225573133911,-0.150475808779389
"18_1968",0.00252051968374782,0.0958498666168515,-0.165057420066797
"18_1969",0.0194937175158258,0.10922433815089,-0.181023329813612
"22_1960",0.0887934272150776,0.154032371945109,-0.102507769559632
"22_1961",0.0979981476835751,0.139511358854434,-0.0851816897728833
"22_1962",0.0597614795782343,0.159670576410655,-0.0586059392767908
"22_1963",0.0642489221858632,0.159568308904726,-0.0825178103936762
"22_1964",0.102043136258002,0.13109579310223,-0.112344630172446
"22_1965",0.0904658980363185,0.146123467284764,-0.107154537253425
"22_1966",0.0620052701637017,0.158809983206016,-0.0885904498850645
"22_1967",0.0397065372514137,0.150481917818358,-0.102136457706561
"22_1968",0.0819785307342012,0.140587051401509,-0.149036401351487
"22_1969",0.0703260165708517,0.145580113702374,-0.134923712922973
"23_1960",-0.00584020369750244,0.0672937793325802,-0.0721595388912867
"23_1961",0.0223523051103031,0.123652424838302,-0.0406541807904128
"23_1962",-0.032600002647593,-0.0262011005987674,-0.0266829556947903
"23_1963",-0.0314035993961977,-0.00937036520595496,-0.058522374068891
"23_1964",0.00357981170604282,0.0853569395119734,-0.1477234058014
"23_1965",-0.0121559012915628,0.0251356797604719,-0.132592160571921
"23_1966",-0.0254829978191147,-0.0227811274284462,-0.113531734556733
"23_1967",-0.023581799222018,-0.0359102318177845,-0.127952931207345
"23_1968",-0.018661799533812,0.0115090979872204,-0.144957501827628
"23_1969",-0.00291563372814417,0.0267944444850169,-0.152855288553918
"24_1960",-0.050578897602372,-0.0261465641207772,0.0400361882871018
"24_1961",-0.049688155120831,-0.0309718938728356,0.00208491936618912
"24_1962",-0.0558987735871677,-0.0900913574806447,0.0180108886842133
"24_1963",-0.0589976183623388,-0.101141627732756,0.0415914359118104
"24_1964",-0.047383573403802,-0.0316136171743449,-0.0248869902046417
"24_1965",-0.0373913160892677,0.0170177625625789,-0.016872495207335
"24_1966",-0.0527878387037502,-0.0563967042806837,-0.00607354515393752
"24_1967",-0.050016996890971,-0.0552216876915117,0.0181410408572704
"24_1968",-0.0429941765962002,-0.00639967186779755,-0.0175637937121124
"24_1969",-0.0442288084534224,-0.0210275858900556,-0.0336917143974235
"25_1960",0.0362968470671218,0.11506570365066,-0.168396622058655
"25_1961",0.0400362026671421,0.108964106648243,-0.197533183959877
"25_1962",-0.00299677769593933,0.0566164592979726,-0.156627516340085
"25_1963",0.00756836879562445,0.0504768708032631,-0.164333465019048
"25_1964",0.036415980382473,0.0860772229653157,-0.227203442988275
"25_1965",0.0455019265175453,0.10442760325298,-0.203265851710285
"25_1966",0.0260207636694314,0.0629391276589667,-0.208380345777209
"25_1967",0.0130787682330142,0.0460872990926511,-0.190525226173719
"25_1968",0.0558266998098371,0.0746803855340506,-0.229019322708941
"25_1969",0.0543880870339762,0.0726144847567872,-0.239278643075328
"26_1960",0.0665295082513832,0.13005156584304,-0.235607299116689
