"","PC1","PC2","PC3","PC4"
"4_1960",0.00978567661586181,0.115165487247007,-0.215064374260586,0.243353824978863
"4_1961",0.0360550448587719,0.134763982061412,-0.2436036488349,0.22273142607873
"4_1962",-0.00943187312977969,0.0909066446161439,-0.186984169015469,0.154974081759388
"4_1963",-0.00222699328559012,0.104112817775634,-0.19024099011771,0.182045523262526
"4_1964",0.0425022192860911,0.132796345352421,-0.259289291332253,0.205206357313836
"4_1965",0.0332317935254681,0.137641635776027,-0.243791626064589,0.121104244868004
"4_1966",-0.0131014641565657,0.0746601503765882,-0.20574947036975,0.101815134946264
"4_1967",-0.00920104304103179,0.0830315726260634,-0.208154798978562,0.0888594117486591
"4_1968",0.0230698394875792,0.125496159432751,-0.238646684271407,0.100930605286241
"4_1969",0.024531618559836,0.120326991864875,-0.253717886180534,0.118306366990091
"7_1960",0.0231927491215841,0.0892851511566348,-0.153171726885736,-0.0363282351687011
"7_1961",0.0556891403820307,0.0831081293724494,-0.168852499464319,-0.0193170072546583
"7_1962",0.0209322883658622,0.0623397479746763,-0.11346658894255,-0.048489449634488
"7_1963",0.0278130981179689,0.0493569468600552,-0.136941411253805,-0.0510411185037145
"7_1964",0.057742710074182,0.0646861158848,-0.171007548266952,-0.0635169920267437
"7_1965",0.046823073916022,0.0772014330677414,-0.189547539196376,-0.0601208483588462
"7_1966",0.0192468353653512,0.0447719187053477,-0.154199540470663,-0.0882511242045504
"7_1967",0.0201724191764719,0.0466451093609748,-0.160982862357071,-0.0920473653143166
"7_1968",0.0454422947284355,0.064582789677443,-0.210339039972752,-0.0856799513301271
"7_1969",0.0527807447132873,0.0508241532575514,-0.214819760141958,-0.0750585973100176
"8_1960",0.0784621118485068,0.135774526422253,-0.174947273014422,-0.0384746988072028
"8_1961",0.0235180519255066,0.123937021885261,-0.172920990883481,-0.095648039469122
"8_1962",-0.00628811951173137,0.0958180989728601,-0.124150895734826,-0.0351380476311665
"8_1963",-0.0185291080917395,0.0592047809182093,-0.165132126329798,0.0106259266199499
"8_1964",0.0292269609069508,0.118635675346146,-0.219868249027137,-0.0228277721159628
"8_1965",0.0634711025081233,0.109157211577522,-0.232071614425674,-0.114044864456274
"8_1966",0.00691284157405762,0.0739303969921743,-0.220615457053523,-0.0575654458700505
"8_1967",0.00167519396419436,0.0640005402573711,-0.216202619547662,-0.0834027861427292
"8_1968",0.06281747133301,0.0986320327310089,-0.253313158466589,-0.0806840554889549
"8_1969",0.0336397690733124,0.0893355866017798,-0.255789181645646,-0.0585382460941824
"9_1960",0.110648838203631,0.0741370417615841,-0.0871553579169283,0.0839458540435839
"9_1961",0.107878132121574,0.0523516179134763,-0.191795260862366,-0.0162861283280896
"9_1962",0.0893528683101747,0.0981555537341312,-0.131017134162042,-0.0452267749202455
