"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","occ1990dd"
"1",-7.9586333116457,-3.44499869035702,-7.64168258640177,0.0612327392422234,3.63332387513024,-1.28227260628776,-0.923660246216915,4
"2",-8.36423770623301,-2.35924721002447,-6.49621855431598,-4.40101410179154,-2.81134486983768,2.40315027245537,3.67115432334387,7
"3",-15.5578402323741,-6.71500965050687,-4.34230688631728,-4.81527627228881,1.35923116776518,-1.47618025230688,0.785445456248126,8
"4",-20.6699163830454,-0.099609607930142,-9.10837032058185,-4.81320892588013,2.25293083608871,0.476430259848576,-0.948362753658431,9
"5",-9.34298654861028,-4.75412342824094,-9.12684460605552,2.90358118992253,4.75435460459708,-1.67806081110523,-0.836631859335172,13
"6",-11.9341544069039,-10.0519044916609,3.77225649593526,-1.11482577963488,1.1731801836273,-3.93344111811611,-0.438263410018683,14
"7",-12.4837520976353,-8.22643804706889,-0.522850023055888,-7.48379978537776,0.280341645778648,-1.52255042295589,0.518549640612859,15
"8",-2.88850608847258,-1.73004666787645,-4.12185302398655,-3.54736657892032,0.693599166880065,-0.115521004249927,-0.387017799675171,18
"9",-8.52322963888425,-0.729571383028403,-2.58720689114662,-2.64896500217033,0.786850709190465,-0.288859370644302,-0.0313576176281142,22
"10",-3.09635717993541,-2.80656819563728,-4.16526053874439,-3.11988864155409,-4.40089741757959,3.7421311592596,5.24185552040206,23
"11",1.7207272851515,-1.79704599492048,-1.2217251644255,-0.318195967725689,-0.860360936935674,2.32543527836657,2.30472567790834,24
"12",-7.92980904871417,-3.16369067988616,-4.81345063201489,-1.87029184995114,-2.44984539261536,3.36169281627083,4.15778207191507,25
"13",-17.4810291120237,-3.46670431318717,-7.01778984168288,-0.822625087151738,0.572721113841051,0.662158971606327,2.79935363558148,26
"14",3.72275063902066,0.683060385398406,-1.75662375340893,0.412129087708708,0.973798450433171,0.823177726118654,0.645681216926723,28
"15",2.25591284404248,-0.552844017065662,-2.60855406401202,0.057456185751005,0.897029950306527,1.00182021768747,0.229740601110538,29
"16",-1.91006468625065,0.52692471356639,-4.13318359688118,0.276893884187157,1.03484741025344,0.668591516886013,-0.498029572637283,33
"17",1.72050730373439,-1.68768449654624,-3.2032080443536,1.87959446812779,1.35031686165562,0.271278374736527,-0.291248198701621,34
"18",0.581617247113749,4.17298662685913,2.79401178339415,-3.55327614788301,0.740389255990729,1.77513743504152,0.803318291408509,35
"19",-11.7439617674065,-4.09104045760978,-7.58671903332555,-2.4668555044946,-0.322810532651849,0.260815096779469,0.180483952377642,36
"20",-1.01332034654756,0.976669371005554,-0.137948181611058,-1.30187807179485,-0.475106800444348,2.31870664995595,2.41091428977279,43
"21",-19.5776995111211,10.5709925037459,1.68095338623656,-1.25591804884173,-0.597126206654355,-0.618287192592945,-0.912100656063776,44
"22",-23.725610447754,12.0751160279796,5.1295112504639,-1.1131046303358,1.59886323273963,8.15227078463628,-4.29236864532817,45
"23",-10.8250833810644,3.04896736170645,-0.466827546705886,0.274108865099304,2.4047338483342,-3.84652881835103,-1.99268642483814,47
"24",-22.1643224049244,9.66330398500651,3.393939998368,1.40004412877969,1.05537567029624,5.80274008081039,-2.64564355115915,48
"25",-10.3480645060933,7.78104430658378,2.09437706822752,-3.51870871400339,0.612798107612443,1.56440094351467,0.562962071786247,53
"26",-17.2393056220004,12.2243585678309,0.325114899130493,2.35386567504536,-0.351211090817185,-3.53360733976205,1.52009038064623,55
"27",-20.2571419849302,9.69545719650772,0.849896958055076,-2.87897662164234,-0.6176900949407,3.4733466928123,-3.10633705788417,56
"28",-20.7456974681217,16.8042334548087,3.80760803689904,-0.909751248277224,1.73853851061948,0.613851507752423,-3.45013561108135,57
